bdgt_id,crop,till,bdgtyr,operunit,opertype,polyfrr,oper01ac,fuel01_galac,powr01_hpac,time01_hrac,oper02ac,fuel02_galac,powr02_hpac,time02_hrac,oper03ac,fuel03_galac,powr03_hpac,time03_hrac,n_lbac,p2o5_lbac,k2o_lbac,lime_lbac,n_lbdt,p2o5_lbdt,k2o_lbdt,lime_lbdt,herb_lbac,insc_lbac,othr_lbac
OT.NT.04,Oat,NT,1,4,HRVR,4,Tractor 2wd 160 hp,0.7425,160,0.103125,,,,,,,,,,,,,,,,,,,
OT.NT.04,Oat,NT,1,3,HRVC,4,Combine (2wd),3.830357143,390,0.218253968,Single-axle Truck (2 ton),3.382936508,250,0,,,,,,,,,,,,,,,
OT.NT.04,Oat,NT,1,2,MNTR,4,,,,,,,,,,,,,,,,,10.988,2.8,23.3,0,,,
OT.NT.04,Oat,NT,1,2,ESTC,4,Tractor 2wd 175 hp,2.651785714,175,0.336734694,,,,,,,,,75.04,60,80,0,,,,,,,
OT.NT.04,Oat,NT,1,1,ESTC,4,Tractor 2wd 100 hp,0.175739645,100,0.039053254,,,,,,,,,,,,,,,,,0.74,,
OT.NT.05,Oat,NT,1,6,HRVR,5,Tractor 2wd 135 hp,0.737040441,135,0.121323529,,,,,,,,,,,,,,,,,,,
OT.NT.05,Oat,NT,1,5,HRVR,5,Tractor 2wd 160 hp,0.7425,160,0.103125,,,,,,,,,,,,,,,,,,,
OT.NT.05,Oat,NT,1,4,HRVC,5,Combine (2wd),3.830357143,390,0.218253968,Single-axle Truck (2 ton),3.382936508,250,0,,,,,,,,,,,,,,,
OT.NT.05,Oat,NT,1,3,MNTR,5,,,,,,,,,,,,,,,,,10.98,2.8,23.3,0,,,
OT.NT.05,Oat,NT,1,3,ESTC,5,Tractor 2wd 175 hp,2.651785714,175,0.336734694,,,,,,,,,75.15,60,80,0,,,,,,,
OT.NT.05,Oat,NT,1,2,ESTC,5,Tractor 2wd 100 hp,0.175739645,100,0.039053254,,,,,,,,,,,,,,,,,0.74,,
OT.NT.05,Oat,NT,1,1,ESTC,5,Tractor 2wd 100 hp,0.392857143,100,0.087301587,,,,,,,,,0,0,0,1000,,,,,,,
OT.NT.06,Oat,NT,1,6,ESTC,6,Tractor 2wd 100 hp,0.392857143,100,0.087301587,,,,,,,,,0,0,0,1000,,,,,,,
OT.NT.06,Oat,NT,1,5,HRVR,6,Tractor 2wd 135 hp,0.737040441,135,0.121323529,,,,,,,,,,,,,,,,,,,
OT.NT.06,Oat,NT,1,4,HRVR,6,Tractor 2wd 160 hp,0.7425,160,0.103125,,,,,,,,,,,,,,,,,,,
OT.NT.06,Oat,NT,1,3,HRVC,6,Combine (2wd),3.830357143,390,0.218253968,Single-axle Truck (2 ton),3.382936508,250,0,,,,,,,,,,,,,,,
OT.NT.06,Oat,NT,1,2,MNTR,6,,,,,,,,,,,,,,,,,10.98,2.8,23.3,0,,,
OT.NT.06,Oat,NT,1,2,ESTC,6,Tractor 2wd 175 hp,2.651785714,175,0.336734694,,,,,,,,,75.15,60,80,0,,,,,,,
OT.NT.06,Oat,NT,1,1,ESTC,6,Tractor 2wd 100 hp,0.175739645,100,0.039053254,,,,,,,,,,,,,,,,,0.74,,
OT.NT.07,Oat,NT,1,6,HRVR,7,Tractor 2wd 135 hp,0.737040441,135,0.121323529,,,,,,,,,,,,,,,,,,,
OT.NT.07,Oat,NT,1,5,HRVR,7,Tractor 2wd 160 hp,0.7425,160,0.103125,,,,,,,,,,,,,,,,,,,
OT.NT.07,Oat,NT,1,4,HRVC,7,Combine with Row Header (2wd),3.830357143,390,0.218253968,Single-axle Truck (2 ton),3.382936508,250,0,,,,,,,,,,,,,,,
OT.NT.07,Oat,NT,1,3,MNTC,7,Tractor 2wd 135 hp,0.780422766,135,0.128464653,,,,,,,,,,,,,,,,,,0.25,
OT.NT.07,Oat,NT,1,2,MNTR,7,,,,,,,,,,,,,,,,,10.988,2.8,24.7,0,,,
OT.NT.07,Oat,NT,1,2,MNTC,7,Tractor 2wd 135 hp,0.530357143,135,0.087301587,,,,,,,,,59.63,5,5,0,,,,,,,
OT.NT.07,Oat,NT,1,1,ESTC,7,Tractor 2wd 135 hp,0.715982143,135,0.117857143,,,,,,,,,,,,,,,,,,,
OT.NT.08,Oat,NT,1,6,HRVR,8,Tractor 2wd 135 hp,0.737040441,135,0.121323529,,,,,,,,,,,,,,,,,,,
OT.NT.08,Oat,NT,1,5,HRVR,8,Tractor 2wd 160 hp,0.7425,160,0.103125,,,,,,,,,,,,,,,,,,,
OT.NT.08,Oat,NT,1,4,HRVC,8,Combine (2wd),3.830357143,390,0.218253968,Single-axle Truck (2 ton),3.382936508,250,0,,,,,,,,,,,,,,,
OT.NT.08,Oat,NT,1,2,MNTC,8,Tractor 2wd 55 hp,0.133171598,55,0.039053254,,,,,,,,,,,,,,,,,0.265625,,
OT.NT.08,Oat,NT,1,1,MNTR,8,,,,,,,,,,,,,,,,,10.988,2.8,0,0,,,
OT.NT.08,Oat,NT,1,1,ESTC,8,Tractor 2wd 100 hp,0.530357143,100,0.117857143,,,,,,,,,38.994,11,0,0,,,,,,,
OT.NT.09,Oat,NT,1,6,HRVR,9,Tractor 2wd 135 hp,0.737040441,135,0.121323529,,,,,,,,,,,,,,,,,,,
OT.NT.09,Oat,NT,1,5,HRVR,9,Tractor 2wd 160 hp,0.7425,160,0.103125,,,,,,,,,,,,,,,,,,,
OT.NT.09,Oat,NT,1,4,HRVC,9,Combine (2wd),3.830357143,390,0.218253968,Single-axle Truck (2 ton),3.382936508,250,0,,,,,,,,,,,,,,,
OT.NT.09,Oat,NT,1,3,HRVC,9,WindRower-Swather,0.947066327,125,0.168367347,,,,,,,,,,,,,,,,,,,
OT.NT.09,Oat,NT,1,2,MNTC,9,Tractor 2wd 55 hp,0.133171598,55,0.039053254,,,,,,,,,,,,,,,,,0.265625,,
OT.NT.09,Oat,NT,1,1,MNTR,9,,,,,,,,,,,,,,,,,10.988,2.8,0,0,,,
OT.NT.09,Oat,NT,1,1,ESTC,9,Tractor 2wd 100 hp,0.530357143,100,0.117857143,,,,,,,,,38.994,11,0,0,,,,,,,
OT.NT.10,Oat,NT,1,7,HRVR,10,Tractor 2wd 135 hp,0.737040441,135,0.121323529,,,,,,,,,,,,,,,,,,,
OT.NT.10,Oat,NT,1,6,HRVR,10,Tractor 2wd 160 hp,0.7425,160,0.103125,,,,,,,,,,,,,,,,,,,
OT.NT.10,Oat,NT,1,5,HRVC,10,Combine (2wd),3.830357143,390,0.218253968,Single-axle Truck (2 ton),3.382936508,250,0,,,,,,,,,,,,,,,
OT.NT.10,Oat,NT,1,4,ESTC,10,Tractor 2wd 135 hp,0.715982143,135,0.117857143,,,,,,,,,,,,,,,,,,,
OT.NT.10,Oat,NT,1,3,ESTC,10,Tractor 2wd 160 hp,0.7734375,160,0.107421875,,,,,,,,,,,,,,,,,,,
OT.NT.10,Oat,NT,1,2,MNTR,10,,,,,,,,,,,,,,,,,10.988,2.8,0,0,,,
OT.NT.10,Oat,NT,1,2,ESTC,10,Tractor 2wd 135 hp,0.530357143,135,0.087301587,,,,,,,,,90.115,20,35,0,,,,,,,
OT.NT.10,Oat,NT,1,1,ESTC,10,Tractor 2wd 100 hp,0.175739645,100,0.039053254,,,,,,,,,,,,,,,,,0.74,,
OT.NT.11,Oat,NT,1,6,HRVR,11,Tractor 2wd 135 hp,0.737040441,135,0.121323529,,,,,,,,,,,,,,,,,,,
OT.NT.11,Oat,NT,1,5,HRVR,11,Tractor 2wd 160 hp,0.7425,160,0.103125,,,,,,,,,,,,,,,,,,,
OT.NT.11,Oat,NT,1,4,HRVC,11,Combine (2wd),3.830357143,390,0.218253968,Single-axle Truck (2 ton),3.382936508,250,0,,,,,,,,,,,,,,,
OT.NT.11,Oat,NT,1,3,MNTR,11,,,,,,,,,,,,,,,,,10.988,0,0,0,,,
OT.NT.11,Oat,NT,1,3,MNTC,11,Tractor 2wd 160 hp,0.628571429,160,0.087301587,,,,,,,,,28.006,0,0,0,,,,,,,
OT.NT.11,Oat,NT,1,2,ESTC,11,Tractor 2wd 135 hp,0.715982143,135,0.117857143,,,,,,,,,,,,,,,,,,,
OT.NT.11,Oat,NT,1,1,MNTR,11,,,,,,,,,,,,,,,,,0,2.8,0,0,,,
OT.NT.11,Oat,NT,1,1,ESTC,11,Tractor 2wd 100 hp,0.392857143,100,0.087301587,,,,,,,,,0,5,0,0,,,,,0.74,,
OT.NT.12,Oat,NT,1,8,HRVR,12,Tractor 2wd 135 hp,0.737040441,135,0.121323529,,,,,,,,,,,,,,,,,,,
OT.NT.12,Oat,NT,1,7,HRVR,12,Tractor 2wd 160 hp,0.7425,160,0.103125,,,,,,,,,,,,,,,,,,,
OT.NT.12,Oat,NT,1,6,ESTC,12,Tractor 2wd 205 hp,0.688744344,205,0.074660634,,,,,,,,,,,,,,,,,,,
OT.NT.12,Oat,NT,1,5,HRVC,12,Combine (2wd),3.830357143,390,0.218253968,Single-axle Truck (2 ton),3.382936508,250,0,,,,,,,,,,,,,,,
OT.NT.12,Oat,NT,1,4,MNTC,12,Tractor 2wd 205 hp,0.360266272,205,0.039053254,,,,,,,,,,,,,,,,,0.7125,,
OT.NT.12,Oat,NT,1,3,ESTC,12,Tractor 2wd 135 hp,0.715982143,135,0.117857143,,,,,,,,,,,,,,,,,,,
OT.NT.12,Oat,NT,1,2,ESTC,12,Tractor 2wd 100 hp,0.175739645,100,0.039053254,,,,,,,,,,,,,,,,,0.74,,
OT.NT.12,Oat,NT,1,1,MNTR,12,,,,,,,,,,,,,,,,,10.988,2.8,0,0,,,
OT.NT.12,Oat,NT,1,1,ESTC,12,Tractor 2wd 205 hp,0.805357143,205,0.087301587,,,,,,,,,52.595,0,0,0,,,,,,,
OT.NT.13,Oat,NT,1,6,HRVR,13,Tractor 2wd 135 hp,0.737040441,135,0.121323529,,,,,,,,,,,,,,,,,,,
OT.NT.13,Oat,NT,1,5,HRVR,13,Tractor 2wd 160 hp,0.7425,160,0.103125,,,,,,,,,,,,,,,,,,,
OT.NT.13,Oat,NT,1,4,HRVC,13,Combine (2wd),3.830357143,390,0.218253968,Single-axle Truck (2 ton),3.382936508,250,0,,,,,,,,,,,,,,,
OT.NT.13,Oat,NT,1,3,MNTR,13,,,,,,,,,,,,,,,,,11,2.8,24.7,0,,,
OT.NT.13,Oat,NT,1,3,ESTC,13,Tractor 2wd 175 hp,2.651785714,175,0.336734694,,,,,,,,,15,15,15,320,,,,,,,
OT.NT.13,Oat,NT,1,2,ESTC,13,Tractor 2wd 100 hp,0.175739645,100,0.039053254,,,,,,,,,,,,,,,,,0.74,,
OT.NT.13,Oat,NT,1,1,ESTC,13,Tractor 2wd 100 hp,0.392857143,100,0.087301587,,,,,,,,,0,0,0,1000,,,,,,,
PI.NT.01,Pasture intense,NT,1,4,HRVC,1,Tractor 2wd 135 hp,0.737040441,135,0.121323529,,,,,,,,,,,,,,,,,,,
PI.NT.01,Pasture intense,NT,1,3,HRVC,1,Tractor 2wd 135 hp,1.028076923,135,0.169230769,,,,,,,,,,,,,,,,,,,
PI.NT.01,Pasture intense,NT,1,2,HRVC,1,Tractor 2wd 135 hp,0.8353125,135,0.1375,,,,,,,,,,,,,,,,,,,
PI.NT.01,Pasture intense,NT,1,1,MNTC,1,Tractor 2wd 55 hp,0.143533163,55,0.042091837,,,,,,,,,,,,,10,4,14,0,,,
PI.NT.02,Pasture intense,NT,1,4,HRVC,2,Tractor 2wd 135 hp,0.737040441,135,0.121323529,,,,,,,,,,,,,,,,,,,
PI.NT.02,Pasture intense,NT,1,3,HRVC,2,Tractor 2wd 135 hp,1.028076923,135,0.169230769,,,,,,,,,,,,,,,,,,,
PI.NT.02,Pasture intense,NT,1,2,HRVC,2,Tractor 2wd 135 hp,0.8353125,135,0.1375,,,,,,,,,,,,,,,,,,,
PI.NT.02,Pasture intense,NT,1,1,MNTC,2,Tractor 2wd 55 hp,0.143533163,55,0.042091837,,,,,,,,,,,,,10,4,14,0,,,
PI.NT.03,Pasture intense,NT,1,4,HRVC,3,Tractor 2wd 135 hp,0.737040441,135,0.121323529,,,,,,,,,,,,,,,,,,,
PI.NT.03,Pasture intense,NT,1,3,HRVC,3,Tractor 2wd 135 hp,1.028076923,135,0.169230769,,,,,,,,,,,,,,,,,,,
PI.NT.03,Pasture intense,NT,1,2,HRVC,3,Tractor 2wd 135 hp,0.8353125,135,0.1375,,,,,,,,,,,,,,,,,,,
PI.NT.03,Pasture intense,NT,1,1,MNTC,3,Tractor 2wd 55 hp,0.143533163,55,0.042091837,,,,,,,,,,,,,10,4,14,0,,,
PI.NT.04,Pasture intense,NT,1,4,HRVC,4,Tractor 2wd 135 hp,0.737040441,135,0.121323529,,,,,,,,,,,,,,,,,,,
PI.NT.04,Pasture intense,NT,1,3,HRVC,4,Tractor 2wd 135 hp,1.028076923,135,0.169230769,,,,,,,,,,,,,,,,,,,
PI.NT.04,Pasture intense,NT,1,2,HRVC,4,Tractor 2wd 135 hp,0.8353125,135,0.1375,,,,,,,,,,,,,,,,,,,
PI.NT.04,Pasture intense,NT,1,1,MNTC,4,Tractor 2wd 55 hp,0.143533163,55,0.042091837,,,,,,,,,,,,,10,4,14,0,,,
PI.NT.05,Pasture intense,NT,1,4,HRVC,5,Tractor 2wd 135 hp,0.737040441,135,0.121323529,,,,,,,,,,,,,,,,,,,
PI.NT.05,Pasture intense,NT,1,3,HRVC,5,Tractor 2wd 135 hp,1.028076923,135,0.169230769,,,,,,,,,,,,,,,,,,,
PI.NT.05,Pasture intense,NT,1,2,HRVC,5,Tractor 2wd 135 hp,0.8353125,135,0.1375,,,,,,,,,,,,,,,,,,,
PI.NT.05,Pasture intense,NT,1,1,MNTC,5,Tractor 2wd 55 hp,0.143533163,55,0.042091837,,,,,,,,,,,,,10,4,14,0,,,
PI.NT.06,Pasture intense,NT,1,4,HRVC,6,Tractor 2wd 135 hp,0.737040441,135,0.121323529,,,,,,,,,,,,,,,,,,,
PI.NT.06,Pasture intense,NT,1,3,HRVC,6,Tractor 2wd 135 hp,1.028076923,135,0.169230769,,,,,,,,,,,,,,,,,,,
PI.NT.06,Pasture intense,NT,1,2,HRVC,6,Tractor 2wd 135 hp,0.8353125,135,0.1375,,,,,,,,,,,,,,,,,,,
PI.NT.06,Pasture intense,NT,1,1,MNTC,6,Tractor 2wd 55 hp,0.143533163,55,0.042091837,,,,,,,,,,,,,10,4,14,0,,,
PI.NT.07,Pasture intense,NT,1,4,HRVC,7,Tractor 2wd 135 hp,0.737040441,135,0.121323529,,,,,,,,,,,,,,,,,,,
PI.NT.07,Pasture intense,NT,1,3,HRVC,7,Tractor 2wd 135 hp,1.028076923,135,0.169230769,,,,,,,,,,,,,,,,,,,
PI.NT.07,Pasture intense,NT,1,2,HRVC,7,Tractor 2wd 135 hp,0.8353125,135,0.1375,,,,,,,,,,,,,,,,,,,
PI.NT.07,Pasture intense,NT,1,1,MNTC,7,Tractor 2wd 55 hp,0.143533163,55,0.042091837,,,,,,,,,,,,,10,4,14,0,,,
PI.NT.08,Pasture intense,NT,1,4,HRVC,8,Tractor 2wd 135 hp,0.737040441,135,0.121323529,,,,,,,,,,,,,,,,,,,
PI.NT.08,Pasture intense,NT,1,3,HRVC,8,Tractor 2wd 135 hp,1.028076923,135,0.169230769,,,,,,,,,,,,,,,,,,,
PI.NT.08,Pasture intense,NT,1,2,HRVC,8,Tractor 2wd 135 hp,0.8353125,135,0.1375,,,,,,,,,,,,,,,,,,,
PI.NT.08,Pasture intense,NT,1,1,MNTC,8,Tractor 2wd 55 hp,0.143533163,55,0.042091837,,,,,,,,,,,,,10,4,0,0,,,
PI.NT.09,Pasture intense,NT,1,4,HRVC,9,Tractor 2wd 135 hp,0.737040441,135,0.121323529,,,,,,,,,,,,,,,,,,,
PI.NT.09,Pasture intense,NT,1,3,HRVC,9,Tractor 2wd 135 hp,1.028076923,135,0.169230769,,,,,,,,,,,,,,,,,,,
PI.NT.09,Pasture intense,NT,1,2,HRVC,9,Tractor 2wd 135 hp,0.8353125,135,0.1375,,,,,,,,,,,,,,,,,,,
PI.NT.09,Pasture intense,NT,1,1,MNTC,9,Tractor 2wd 55 hp,0.143533163,55,0.042091837,,,,,,,,,,,,,10,4,0,0,,,
PI.NT.10,Pasture intense,NT,1,4,HRVC,10,Tractor 2wd 135 hp,0.737040441,135,0.121323529,,,,,,,,,,,,,,,,,,,
PI.NT.10,Pasture intense,NT,1,3,HRVC,10,Tractor 2wd 135 hp,1.028076923,135,0.169230769,,,,,,,,,,,,,,,,,,,
PI.NT.10,Pasture intense,NT,1,2,HRVC,10,Tractor 2wd 135 hp,0.8353125,135,0.1375,,,,,,,,,,,,,,,,,,,
PI.NT.10,Pasture intense,NT,1,1,MNTC,10,Tractor 2wd 55 hp,0.143533163,55,0.042091837,,,,,,,,,,,,,10,4,0,0,,,
PI.NT.11,Pasture intense,NT,1,4,HRVC,11,Tractor 2wd 135 hp,0.737040441,135,0.121323529,,,,,,,,,,,,,,,,,,,
PI.NT.11,Pasture intense,NT,1,3,HRVC,11,Tractor 2wd 135 hp,1.028076923,135,0.169230769,,,,,,,,,,,,,,,,,,,
PI.NT.11,Pasture intense,NT,1,2,HRVC,11,Tractor 2wd 135 hp,0.8353125,135,0.1375,,,,,,,,,,,,,,,,,,,
PI.NT.11,Pasture intense,NT,1,1,MNTC,11,Tractor 2wd 55 hp,0.143533163,55,0.042091837,,,,,,,,,,,,,10,4,0,0,,,
PI.NT.12,Pasture intense,NT,1,4,HRVC,12,Tractor 2wd 135 hp,0.737040441,135,0.121323529,,,,,,,,,,,,,,,,,,,
PI.NT.12,Pasture intense,NT,1,3,HRVC,12,Tractor 2wd 135 hp,1.028076923,135,0.169230769,,,,,,,,,,,,,,,,,,,
PI.NT.12,Pasture intense,NT,1,2,HRVC,12,Tractor 2wd 135 hp,0.8353125,135,0.1375,,,,,,,,,,,,,,,,,,,
PI.NT.12,Pasture intense,NT,1,1,MNTC,12,Tractor 2wd 55 hp,0.143533163,55,0.042091837,,,,,,,,,,,,,10,4,0,0,,,
PI.NT.13,Pasture intense,NT,1,4,HRVC,13,Tractor 2wd 135 hp,0.737040441,135,0.121323529,,,,,,,,,,,,,,,,,,,
PI.NT.13,Pasture intense,NT,1,3,HRVC,13,Tractor 2wd 135 hp,1.028076923,135,0.169230769,,,,,,,,,,,,,,,,,,,
PI.NT.13,Pasture intense,NT,1,2,HRVC,13,Tractor 2wd 135 hp,0.8353125,135,0.1375,,,,,,,,,,,,,,,,,,,
PI.NT.13,Pasture intense,NT,1,1,MNTC,13,Tractor 2wd 55 hp,0.143533163,55,0.042091837,,,,,,,,,,,,,10,4,0,0,,,
RC.CT.03,Rice,CT,1,19,HRVC,3,Combine (4wd),17.55,390,1,Tractor 2wd 135 hp,6.075,135,0,,,,,,,,,,,,,,,
RC.CT.03,Rice,CT,1,18,MNTC,3,Aerial Appl - Chem,0.32,,,,,,,,,,,,,,,,,,,,0.25,
RC.CT.03,Rice,CT,1,17,MNTC,3,Aerial Appl - Chem,0.32,,,,,,,,,,,,,,,,,,,,,0.1625
RC.CT.03,Rice,CT,1,16,MNTC,3,Aerial Appl - Fert,0.32,,,,,,,,,,,29.25,0,0,0,,,,,,,
RC.CT.03,Rice,CT,1,15,MNTC,3,Aerial Appl - Fert,0.32,,,,,,,,,,,29.25,0,0,0,,,,,,,
RC.CT.03,Rice,CT,1,14,MNTC,3,Aerial Appl - Chem,0.32,,,,,,,,,,,,,,,,,,,0.95,,
RC.CT.03,Rice,CT,1,13,MNTC,3,Aerial Appl - Chem,0.32,,,,,,,,,,,,,,,,,,,4,,
RC.CT.03,Rice,CT,1,12,MNTC,3,Aerial Appl - Chem,0.32,,,,,,,,,,,,,,,,,,,,0.6,
RC.CT.03,Rice,CT,1,11,MNTC,3,Aerial Appl - Fert,0.52635,,,,,,,,,,,74.25,0,0,0,,,,,,,
RC.CT.03,Rice,CT,1,10,MNTC,3,Aerial Appl - Chem,0.32,,,,,,,,,,,,,,,,,,,4,,
RC.CT.03,Rice,CT,1,9,ESTC,3,Tractor 2wd 135 hp,0.681887755,135,0.112244898,,,,,,,,,,,,,,,,,,,
RC.CT.03,Rice,CT,1,8,ESTC,3,Tractor 2wd 135 hp,2.983258929,135,0.491071429,,,,,,,,,,,,,,,,,,,
RC.CT.03,Rice,CT,1,7,ESTC,3,Tractor 2wd 135 hp,0.994419643,135,0.163690476,,,,,,,,,,,,,,,,,,,
RC.CT.03,Rice,CT,1,6,ESTC,3,Tractor 2wd 135 hp,0.795535714,135,0.130952381,,,,,,,,,,,,,,,,,,,
RC.CT.03,Rice,CT,1,5,ESTC,3,Tractor 2wd 160 hp,1.178571429,160,0.163690476,,,,,,,,,,,,,,,,,,,
RC.CT.03,Rice,CT,1,4,ESTC,3,Tractor 2wd 175 hp,0.496323529,175,0.06302521,,,,,,,,,,,,,,,,,,,
RC.CT.03,Rice,CT,1,3,ESTC,3,Tractor 2wd 135 hp,0.530357143,135,0.087301587,,,,,,,,,0,0,60,0,,,,,,,
RC.CT.03,Rice,CT,1,2,ESTC,3,Tractor 2wd 175 hp,0.6015625,175,0.076388889,,,,,,,,,,,,,,,,,,,
RC.CT.03,Rice,CT,1,1,ESTC,3,Tractor 2wd 175 hp,0.6015625,175,0.076388889,,,,,,,,,,,,,,,,,,,
RC.CT.04,Rice,CT,1,25,ESTC,4,Tractor 2wd 175 hp,0.6015625,175,0.076388889,,,,,,,,,,,,,,,,,,,
RC.CT.04,Rice,CT,1,24,ESTC,4,Tractor 2wd 160 hp,2.357142857,160,0.327380952,,,,,,,,,,,,,,,,,,,
RC.CT.04,Rice,CT,1,23,HRVC,4,Combine (4wd),17.55,390,1,Tractor 2wd 135 hp,6.075,135,0,,,,,,,,,,,,,,,
RC.CT.04,Rice,CT,1,21,MNTC,4,Aerial Appl - Chem,0.32,,,,,,,,,,,,,,,,,,,,,0.1625
RC.CT.04,Rice,CT,1,20,MNTC,4,Aerial Appl - Fert,0.32,,,,,,,,,,,29.25,0,0,0,,,,,,,
RC.CT.04,Rice,CT,1,19,MNTC,4,Aerial Appl - Fert,0.32,,,,,,,,,,,29.25,0,0,0,,,,,,,
RC.CT.04,Rice,CT,1,18,MNTC,4,Aerial Appl - Chem,0.32,,,,,,,,,,,,,,,,,,,0.95,,
RC.CT.04,Rice,CT,1,17,MNTC,4,Aerial Appl - Chem,0.32,,,,,,,,,,,,,,,,,,,4,,
RC.CT.04,Rice,CT,1,16,MNTC,4,Aerial Appl - Chem,0.32,,,,,,,,,,,,,,,,,,,,0.6,
RC.CT.04,Rice,CT,1,15,MNTC,4,Aerial Appl - Fert,0.52635,,,,,,,,,,,74.25,0,0,0,,,,,,,
RC.CT.04,Rice,CT,1,22,MNTC,4,Aerial Appl - Chem,0.32,,,,,,,,,,,,,,,,,,,,0.25,
RC.CT.04,Rice,CT,1,14,MNTC,4,Aerial Appl - Chem,0.32,,,,,,,,,,,,,,,,,,,4,,
RC.CT.04,Rice,CT,1,13,MNTC,4,Backhoe,0.93592437,75,0.277310924,,,,,,,,,,,,,,,,,,,
RC.CT.04,Rice,CT,1,12,MNTC,4,Tractor 2wd 135 hp,2.237444196,135,0.368303571,,,,,,,,,,,,,,,,,,,
RC.CT.04,Rice,CT,1,11,ESTC,4,Tractor 2wd 160 hp,2.357142857,160,0.327380952,,,,,,,,,,,,,,,,,,,
RC.CT.04,Rice,CT,1,10,ESTC,4,Tractor 2wd 160 hp,2.357142857,160,0.327380952,,,,,,,,,,,,,,,,,,,
RC.CT.04,Rice,CT,1,9,ESTC,4,Tractor 2wd 135 hp,2.983258929,135,0.491071429,,,,,,,,,,,,,,,,,,,
RC.CT.04,Rice,CT,1,8,ESTC,4,Tractor 2wd 135 hp,0.994419643,135,0.163690476,,,,,,,,,,,,,,,,,,,
RC.CT.04,Rice,CT,1,7,ESTC,4,Tractor 2wd 135 hp,0.795535714,135,0.130952381,,,,,,,,,,,,,,,,,,,
RC.CT.04,Rice,CT,1,6,ESTC,4,Tractor 2wd 160 hp,1.178571429,160,0.163690476,,,,,,,,,,,,,,,,,,,
RC.CT.04,Rice,CT,1,5,ESTC,4,Tractor 2wd 175 hp,0.496323529,175,0.06302521,,,,,,,,,,,,,,,,,,,
RC.CT.04,Rice,CT,1,4,ESTC,4,Tractor 2wd 135 hp,0.530357143,135,0.087301587,,,,,,,,,0,0,60,0,,,,,,,
RC.CT.04,Rice,CT,1,3,ESTC,4,Tractor 2wd 175 hp,2.578125,175,0.327380952,,,,,,,,,,,,,,,,,,,
RC.CT.04,Rice,CT,1,2,ESTC,4,Tractor 2wd 175 hp,2.578125,175,0.327380952,,,,,,,,,,,,,,,,,,,
RC.CT.04,Rice,CT,1,1,ESTC,4,Tractor 2wd 175 hp,0.6015625,175,0.076388889,,,,,,,,,,,,,,,,,,,
RC.CT.06,Rice,CT,1,19,HRVC,6,Combine (4wd),17.55,390,1,Tractor 2wd 135 hp,6.075,135,0,,,,,,,,,,,,,,,
RC.CT.06,Rice,CT,1,18,MNTC,6,Aerial Appl - Chem,0.32,,,,,,,,,,,,,,,,,,,,0.25,
RC.CT.06,Rice,CT,1,16,MNTC,6,Aerial Appl - Fert,0.32,,,,,,,,,,,29.25,0,0,0,,,,,,,
RC.CT.06,Rice,CT,1,15,MNTC,6,Aerial Appl - Fert,0.32,,,,,,,,,,,29.25,0,0,0,,,,,,,
RC.CT.06,Rice,CT,1,14,MNTC,6,Aerial Appl - Chem,0.32,,,,,,,,,,,,,,,,,,,0.95,,
RC.CT.06,Rice,CT,1,17,MNTC,6,Aerial Appl - Chem,0.32,,,,,,,,,,,,,,,,,,,,,0.1625
RC.CT.06,Rice,CT,1,13,MNTC,6,Aerial Appl - Chem,0.32,,,,,,,,,,,,,,,,,,,4,,
RC.CT.06,Rice,CT,1,12,MNTC,6,Aerial Appl - Chem,0.32,,,,,,,,,,,,,,,,,,,,0.6,
RC.CT.06,Rice,CT,1,11,MNTC,6,Aerial Appl - Fert,0.52635,,,,,,,,,,,74.25,0,0,0,,,,,,,
RC.CT.06,Rice,CT,1,10,MNTC,6,Aerial Appl - Chem,0.32,,,,,,,,,,,,,,,,,,,4,,
RC.CT.06,Rice,CT,1,9,ESTC,6,Tractor 2wd 135 hp,0.681887755,135,0.112244898,,,,,,,,,,,,,,,,,,,
RC.CT.06,Rice,CT,1,8,ESTC,6,Tractor 2wd 135 hp,2.983258929,135,0.491071429,,,,,,,,,,,,,,,,,,,
RC.CT.06,Rice,CT,1,7,ESTC,6,Tractor 2wd 135 hp,0.994419643,135,0.163690476,,,,,,,,,,,,,,,,,,,
RC.CT.06,Rice,CT,1,6,ESTC,6,Tractor 2wd 135 hp,0.795535714,135,0.130952381,,,,,,,,,,,,,,,,,,,
RC.CT.06,Rice,CT,1,5,ESTC,6,Tractor 2wd 160 hp,1.178571429,160,0.163690476,,,,,,,,,,,,,,,,,,,
RC.CT.06,Rice,CT,1,4,ESTC,6,Tractor 2wd 175 hp,0.496323529,175,0.06302521,,,,,,,,,,,,,,,,,,,
RC.CT.06,Rice,CT,1,3,ESTC,6,Tractor 2wd 135 hp,0.530357143,135,0.087301587,,,,,,,,,0,0,60,0,,,,,,,
RC.CT.06,Rice,CT,1,2,ESTC,6,Tractor 2wd 175 hp,0.6015625,175,0.076388889,,,,,,,,,,,,,,,,,,,
RC.CT.06,Rice,CT,1,1,ESTC,6,Tractor 2wd 175 hp,0.6015625,175,0.076388889,,,,,,,,,,,,,,,,,,,
RC.CT.07,Rice,CT,1,20,ESTC,7,Tractor 2wd 160 hp,0.55,160,0.076388889,,,,,,,,,,,,,,,,,,,
