feedstock,tillage_type,equipment_group,rotation_year,activity,equipment_name,equipment_horsepower,resource,rate,unit_numerator,unit_denominator
soybean,conventional tillage,4,1,establishment,tractor 2wd 160 hp,160,lime,660,pound,acre
soybean,conventional tillage,5,1,establishment,tractor 2wd 135 hp,135,lime,1500,pound,acre
soybean,conventional tillage,7,1,establishment,tractor 2wd 175 hp,175,lime,1000,pound,acre
soybean,conventional tillage,8,1,establishment,tractor 2wd 100 hp,100,lime,500,pound,acre
soybean,conventional tillage,13,1,establishment,tractor 2wd 160 hp,160,lime,660,pound,acre
soybean,no tillage,1,1,establishment,tractor 2wd 100 hp,100,lime,1000,pound,acre
soybean,no tillage,3,1,establishment,tractor 2wd 160 hp,160,lime,660,pound,acre
soybean,no tillage,4,1,establishment,tractor 2wd 160 hp,160,lime,660,pound,acre
soybean,no tillage,5,1,establishment,tractor 2wd 100 hp,100,lime,1000,pound,acre
soybean,no tillage,5,1,establishment,tractor 2wd 100 hp,100,lime,1000,pound,acre
soybean,no tillage,8,1,establishment,tractor 2wd 100 hp,100,lime,500,pound,acre
soybean,no tillage,13,1,establishment,tractor 2wd 160 hp,160,lime,660,pound,acre
wheat,conventional tillage,1,1,establishment,tractor 2wd 100 hp,100,lime,660,pound,acre
wheat,conventional tillage,7,1,establishment,tractor 2wd 135 hp,135,lime,660,pound,acre
wheat,conventional tillage,8,1,establishment,tractor 2wd 160 hp,160,lime,500,pound,acre
wheat,conventional tillage,13,1,establishment,tractor 2wd 135 hp,135,lime,500,pound,acre
wheat,no tillage,1,1,establishment,tractor 2wd 100 hp,100,lime,1000,pound,acre
wheat,no tillage,7,1,establishment,tractor 2wd 205 hp,205,lime,1000,pound,acre
wheat,no tillage,8,1,establishment,tractor 2wd 160 hp,160,lime,500,pound,acre
wheat,no tillage,13,1,establishment,tractor 2wd 135 hp,135,lime,500,pound,acre
pasture intense,no tillage,1,1,maintenance,tractor 2wd 55 hp,55,nitrogen,10,pound,dry short ton
pasture intense,no tillage,2,1,maintenance,tractor 2wd 55 hp,55,nitrogen,10,pound,dry short ton
pasture intense,no tillage,3,1,maintenance,tractor 2wd 55 hp,55,nitrogen,10,pound,dry short ton
pasture intense,no tillage,4,1,maintenance,tractor 2wd 55 hp,55,nitrogen,10,pound,dry short ton
pasture intense,no tillage,5,1,maintenance,tractor 2wd 55 hp,55,nitrogen,10,pound,dry short ton
pasture intense,no tillage,6,1,maintenance,tractor 2wd 55 hp,55,nitrogen,10,pound,dry short ton
pasture intense,no tillage,7,1,maintenance,tractor 2wd 55 hp,55,nitrogen,10,pound,dry short ton
pasture intense,no tillage,8,1,maintenance,tractor 2wd 55 hp,55,nitrogen,10,pound,dry short ton
pasture intense,no tillage,9,1,maintenance,tractor 2wd 55 hp,55,nitrogen,10,pound,dry short ton
pasture intense,no tillage,10,1,maintenance,tractor 2wd 55 hp,55,nitrogen,10,pound,dry short ton
pasture intense,no tillage,11,1,maintenance,tractor 2wd 55 hp,55,nitrogen,10,pound,dry short ton
pasture intense,no tillage,12,1,maintenance,tractor 2wd 55 hp,55,nitrogen,10,pound,dry short ton
pasture intense,no tillage,13,1,maintenance,tractor 2wd 55 hp,55,nitrogen,10,pound,dry short ton
barley straw,conventional tillage,1,1,maintenance,,,nitrogen,10.98,pound,dry short ton
barley straw,conventional tillage,2,1,maintenance,,,nitrogen,10.98,pound,dry short ton
barley straw,conventional tillage,3,1,maintenance,,,nitrogen,9.6,pound,dry short ton
barley straw,conventional tillage,3,1,maintenance,,,nitrogen,1.4,pound,dry short ton
barley straw,conventional tillage,4,1,maintenance,,,nitrogen,10.988,pound,dry short ton
barley straw,conventional tillage,5,1,maintenance,,,nitrogen,10.988,pound,dry short ton
barley straw,conventional tillage,6,1,maintenance,,,nitrogen,10.988,pound,dry short ton
barley straw,conventional tillage,7,1,maintenance,,,nitrogen,11,pound,dry short ton
barley straw,conventional tillage,8,1,maintenance,,,nitrogen,10.988,pound,dry short ton
barley straw,conventional tillage,9,1,maintenance,,,nitrogen,10.988,pound,dry short ton
barley straw,conventional tillage,10,1,maintenance,,,nitrogen,10.988,pound,dry short ton
barley straw,conventional tillage,11,1,maintenance,,,nitrogen,2.24,pound,dry short ton
barley straw,conventional tillage,11,1,maintenance,,,nitrogen,8.774,pound,dry short ton
barley straw,conventional tillage,12,1,maintenance,,,nitrogen,10.988,pound,dry short ton
barley straw,conventional tillage,13,1,maintenance,,,nitrogen,11,pound,dry short ton
barley straw,no tillage,1,1,maintenance,,,nitrogen,10.98,pound,dry short ton
barley straw,no tillage,2,1,maintenance,,,nitrogen,10.98,pound,dry short ton
barley straw,no tillage,3,1,maintenance,,,nitrogen,1.4,pound,dry short ton
barley straw,no tillage,3,1,maintenance,,,nitrogen,9.6,pound,dry short ton
barley straw,no tillage,4,1,maintenance,,,nitrogen,10.988,pound,dry short ton
barley straw,no tillage,5,1,maintenance,,,nitrogen,10.988,pound,dry short ton
barley straw,no tillage,6,1,maintenance,,,nitrogen,10.988,pound,dry short ton
barley straw,no tillage,7,1,maintenance,,,nitrogen,11,pound,dry short ton
barley straw,no tillage,8,1,maintenance,,,nitrogen,10.988,pound,dry short ton
barley straw,no tillage,9,1,maintenance,,,nitrogen,10.988,pound,dry short ton
barley straw,no tillage,10,1,maintenance,,,nitrogen,10.988,pound,dry short ton
barley straw,no tillage,11,1,maintenance,,,nitrogen,8.774,pound,dry short ton
barley straw,no tillage,11,1,maintenance,,,nitrogen,2.24,pound,dry short ton
barley straw,no tillage,12,1,maintenance,,,nitrogen,10.988,pound,dry short ton
barley straw,no tillage,13,1,maintenance,,,nitrogen,9.6,pound,dry short ton
barley straw,no tillage,13,1,maintenance,,,nitrogen,1.4,pound,dry short ton
corn stover,conventional tillage,1,1,maintenance,,,nitrogen,14.805,pound,dry short ton
corn stover,conventional tillage,2,1,maintenance,,,nitrogen,14.805,pound,dry short ton
corn stover,conventional tillage,3,1,maintenance,,,nitrogen,14.8,pound,dry short ton
corn stover,conventional tillage,4,1,maintenance,,,nitrogen,14.8,pound,dry short ton
corn stover,conventional tillage,5,1,maintenance,,,nitrogen,14.805,pound,dry short ton
corn stover,conventional tillage,6,1,maintenance,,,nitrogen,14.8,pound,dry short ton
corn stover,conventional tillage,7,1,maintenance,,,nitrogen,14.8,pound,dry short ton
corn stover,conventional tillage,8,1,maintenance,,,nitrogen,14.8,pound,dry short ton
corn stover,conventional tillage,9,1,maintenance,,,nitrogen,12.792,pound,dry short ton
corn stover,conventional tillage,9,1,maintenance,,,nitrogen,1.998,pound,dry short ton
corn stover,conventional tillage,10,1,maintenance,,,nitrogen,14.807,pound,dry short ton
corn stover,conventional tillage,11,1,maintenance,,,nitrogen,14.807,pound,dry short ton
corn stover,conventional tillage,12,1,maintenance,,,nitrogen,14.807,pound,dry short ton
corn stover,conventional tillage,13,1,maintenance,,,nitrogen,14.8,pound,dry short ton
corn stover,no tillage,1,1,maintenance,,,nitrogen,14.805,pound,dry short ton
corn stover,no tillage,2,1,maintenance,,,nitrogen,14.805,pound,dry short ton
corn stover,no tillage,3,1,maintenance,,,nitrogen,14.8,pound,dry short ton
corn stover,no tillage,4,1,maintenance,,,nitrogen,14.8,pound,dry short ton
corn stover,no tillage,5,1,maintenance,,,nitrogen,14.805,pound,dry short ton
corn stover,no tillage,6,1,maintenance,,,nitrogen,14.8065,pound,dry short ton
corn stover,no tillage,7,1,maintenance,,,nitrogen,14.8,pound,dry short ton
corn stover,no tillage,8,1,maintenance,,,nitrogen,1.998,pound,dry short ton
corn stover,no tillage,8,1,maintenance,,,nitrogen,12.8084,pound,dry short ton
corn stover,no tillage,9,1,maintenance,,,nitrogen,12.797,pound,dry short ton
corn stover,no tillage,9,1,maintenance,,,nitrogen,1.998,pound,dry short ton
corn stover,no tillage,10,1,maintenance,,,nitrogen,14.807,pound,dry short ton
corn stover,no tillage,11,1,maintenance,,,nitrogen,14.807,pound,dry short ton
corn stover,no tillage,12,1,maintenance,,,nitrogen,14.807,pound,dry short ton
corn stover,no tillage,13,1,maintenance,,,nitrogen,14.8,pound,dry short ton
oat,conventional tillage,1,1,maintenance,,,nitrogen,10.98,pound,dry short ton
oat,conventional tillage,2,1,maintenance,,,nitrogen,10.98,pound,dry short ton
oat,conventional tillage,3,1,maintenance,,,nitrogen,2.8,pound,dry short ton
oat,conventional tillage,3,1,maintenance,,,nitrogen,8.2,pound,dry short ton
oat,conventional tillage,4,1,maintenance,,,nitrogen,10.988,pound,dry short ton
oat,conventional tillage,5,1,maintenance,,,nitrogen,11,pound,dry short ton
oat,conventional tillage,6,1,maintenance,,,nitrogen,10.988,pound,dry short ton
oat,conventional tillage,7,1,maintenance,,,nitrogen,10.988,pound,dry short ton
oat,conventional tillage,8,1,maintenance,,,nitrogen,10.988,pound,dry short ton
oat,conventional tillage,9,1,maintenance,,,nitrogen,11,pound,dry short ton
oat,conventional tillage,10,1,maintenance,,,nitrogen,10.988,pound,dry short ton
oat,conventional tillage,11,1,maintenance,,,nitrogen,10.988,pound,dry short ton
oat,conventional tillage,12,1,maintenance,,,nitrogen,10.988,pound,dry short ton
oat,conventional tillage,13,1,maintenance,,,nitrogen,11,pound,dry short ton
oat,no tillage,1,1,maintenance,,,nitrogen,10.98,pound,dry short ton
oat,no tillage,2,1,maintenance,,,nitrogen,10.988,pound,dry short ton
oat,no tillage,3,1,maintenance,,,nitrogen,10.98,pound,dry short ton
oat,no tillage,4,1,maintenance,,,nitrogen,10.988,pound,dry short ton
oat,no tillage,5,1,maintenance,,,nitrogen,10.98,pound,dry short ton
oat,no tillage,6,1,maintenance,,,nitrogen,10.98,pound,dry short ton
oat,no tillage,7,1,maintenance,,,nitrogen,10.988,pound,dry short ton
oat,no tillage,8,1,maintenance,,,nitrogen,10.988,pound,dry short ton
oat,no tillage,9,1,maintenance,,,nitrogen,10.988,pound,dry short ton
oat,no tillage,10,1,maintenance,,,nitrogen,10.988,pound,dry short ton
oat,no tillage,11,1,maintenance,,,nitrogen,10.988,pound,dry short ton
oat,no tillage,12,1,maintenance,,,nitrogen,10.988,pound,dry short ton
oat,no tillage,13,1,maintenance,,,nitrogen,11,pound,dry short ton
sorghum stubble,conventional tillage,2,1,maintenance,,,nitrogen,14.8,pound,dry short ton
sorghum stubble,conventional tillage,3,1,maintenance,,,nitrogen,14.75,pound,dry short ton
sorghum stubble,conventional tillage,4,1,maintenance,,,nitrogen,14.8,pound,dry short ton
sorghum stubble,conventional tillage,5,1,maintenance,,,nitrogen,14.7895,pound,dry short ton
sorghum stubble,conventional tillage,6,1,maintenance,,,nitrogen,14.8,pound,dry short ton
sorghum stubble,conventional tillage,7,1,maintenance,,,nitrogen,14.8,pound,dry short ton
sorghum stubble,conventional tillage,8,1,maintenance,,,nitrogen,14.76,pound,dry short ton
sorghum stubble,conventional tillage,9,1,maintenance,,,nitrogen,1.998,pound,dry short ton
sorghum stubble,conventional tillage,9,1,maintenance,,,nitrogen,12.792,pound,dry short ton
sorghum stubble,conventional tillage,10,1,maintenance,,,nitrogen,14.807,pound,dry short ton
sorghum stubble,conventional tillage,11,1,maintenance,,,nitrogen,14.807,pound,dry short ton
sorghum stubble,conventional tillage,12,1,maintenance,,,nitrogen,14.807,pound,dry short ton
sorghum stubble,conventional tillage,13,1,maintenance,,,nitrogen,14.75,pound,dry short ton
sorghum stubble,no tillage,2,1,maintenance,,,nitrogen,14.8,pound,dry short ton
sorghum stubble,no tillage,3,1,maintenance,,,nitrogen,14.75,pound,dry short ton
sorghum stubble,no tillage,4,1,maintenance,,,nitrogen,14.8,pound,dry short ton
sorghum stubble,no tillage,5,1,maintenance,,,nitrogen,14.75,pound,dry short ton
sorghum stubble,no tillage,6,1,maintenance,,,nitrogen,14.8,pound,dry short ton
sorghum stubble,no tillage,7,1,maintenance,,,nitrogen,14.8,pound,dry short ton
sorghum stubble,no tillage,8,1,maintenance,,,nitrogen,14.8,pound,dry short ton
sorghum stubble,no tillage,9,1,maintenance,,,nitrogen,14.8,pound,dry short ton
sorghum stubble,no tillage,10,1,maintenance,,,nitrogen,14.807,pound,dry short ton
sorghum stubble,no tillage,11,1,maintenance,,,nitrogen,14.807,pound,dry short ton
sorghum stubble,no tillage,12,1,maintenance,,,nitrogen,14.807,pound,dry short ton
sorghum stubble,no tillage,13,1,maintenance,,,nitrogen,14.75,pound,dry short ton
wheat straw,conventional tillage,1,1,maintenance,,,nitrogen,11,pound,dry short ton
wheat straw,conventional tillage,2,1,maintenance,,,nitrogen,10.98,pound,dry short ton
wheat straw,conventional tillage,3,1,maintenance,,,nitrogen,11,pound,dry short ton
wheat straw,conventional tillage,4,1,maintenance,,,nitrogen,11,pound,dry short ton
wheat straw,conventional tillage,5,1,maintenance,,,nitrogen,11,pound,dry short ton
wheat straw,conventional tillage,6,1,maintenance,,,nitrogen,11,pound,dry short ton
wheat straw,conventional tillage,7,1,maintenance,,,nitrogen,11,pound,dry short ton
wheat straw,conventional tillage,8,1,maintenance,,,nitrogen,10.988,pound,dry short ton
wheat straw,conventional tillage,9,1,maintenance,,,nitrogen,11,pound,dry short ton
wheat straw,conventional tillage,10,1,maintenance,,,nitrogen,10.988,pound,dry short ton
wheat straw,conventional tillage,11,1,maintenance,,,nitrogen,10.988,pound,dry short ton
wheat straw,conventional tillage,12,1,maintenance,,,nitrogen,11,pound,dry short ton
wheat straw,conventional tillage,13,1,maintenance,,,nitrogen,11,pound,dry short ton
wheat straw,no tillage,1,1,maintenance,,,nitrogen,10.98,pound,dry short ton
wheat straw,no tillage,2,1,maintenance,,,nitrogen,10.98,pound,dry short ton
wheat straw,no tillage,3,1,maintenance,,,nitrogen,11,pound,dry short ton
wheat straw,no tillage,4,1,maintenance,,,nitrogen,11,pound,dry short ton
wheat straw,no tillage,5,1,maintenance,,,nitrogen,11,pound,dry short ton
wheat straw,no tillage,6,1,maintenance,,,nitrogen,11,pound,dry short ton
wheat straw,no tillage,7,1,maintenance,,,nitrogen,11,pound,dry short ton
wheat straw,no tillage,8,1,maintenance,,,nitrogen,10.988,pound,dry short ton
wheat straw,no tillage,9,1,maintenance,,,nitrogen,10.988,pound,dry short ton
wheat straw,no tillage,10,1,maintenance,,,nitrogen,10.988,pound,dry short ton
wheat straw,no tillage,11,1,maintenance,,,nitrogen,10.988,pound,dry short ton
wheat straw,no tillage,12,1,maintenance,,,nitrogen,11,pound,dry short ton
wheat straw,no tillage,13,1,maintenance,,,nitrogen,11,pound,dry short ton
pasture intense,no tillage,1,1,maintenance,tractor 2wd 55 hp,55,p2o5,4,pound,dry short ton
pasture intense,no tillage,2,1,maintenance,tractor 2wd 55 hp,55,p2o5,4,pound,dry short ton
pasture intense,no tillage,3,1,maintenance,tractor 2wd 55 hp,55,p2o5,4,pound,dry short ton
pasture intense,no tillage,4,1,maintenance,tractor 2wd 55 hp,55,p2o5,4,pound,dry short ton
pasture intense,no tillage,5,1,maintenance,tractor 2wd 55 hp,55,p2o5,4,pound,dry short ton
pasture intense,no tillage,6,1,maintenance,tractor 2wd 55 hp,55,p2o5,4,pound,dry short ton
pasture intense,no tillage,7,1,maintenance,tractor 2wd 55 hp,55,p2o5,4,pound,dry short ton
pasture intense,no tillage,8,1,maintenance,tractor 2wd 55 hp,55,p2o5,4,pound,dry short ton
pasture intense,no tillage,9,1,maintenance,tractor 2wd 55 hp,55,p2o5,4,pound,dry short ton
pasture intense,no tillage,10,1,maintenance,tractor 2wd 55 hp,55,p2o5,4,pound,dry short ton
pasture intense,no tillage,11,1,maintenance,tractor 2wd 55 hp,55,p2o5,4,pound,dry short ton
pasture intense,no tillage,12,1,maintenance,tractor 2wd 55 hp,55,p2o5,4,pound,dry short ton
pasture intense,no tillage,13,1,maintenance,tractor 2wd 55 hp,55,p2o5,4,pound,dry short ton
barley straw,conventional tillage,1,1,maintenance,,,p2o5,2.8,pound,dry short ton
barley straw,conventional tillage,2,1,maintenance,,,p2o5,2.8,pound,dry short ton
barley straw,conventional tillage,3,1,maintenance,,,p2o5,2.8,pound,dry short ton
barley straw,conventional tillage,4,1,maintenance,,,p2o5,2.8,pound,dry short ton
barley straw,conventional tillage,5,1,maintenance,,,p2o5,2.8,pound,dry short ton
barley straw,conventional tillage,6,1,maintenance,,,p2o5,2.8,pound,dry short ton
barley straw,conventional tillage,7,1,maintenance,,,p2o5,2.8,pound,dry short ton
barley straw,conventional tillage,8,1,maintenance,,,p2o5,2.8,pound,dry short ton
barley straw,conventional tillage,9,1,maintenance,,,p2o5,2.8,pound,dry short ton
barley straw,conventional tillage,10,1,maintenance,,,p2o5,2.8,pound,dry short ton
barley straw,conventional tillage,11,1,maintenance,,,p2o5,2.8,pound,dry short ton
barley straw,conventional tillage,12,1,maintenance,,,p2o5,2.8,pound,dry short ton
barley straw,conventional tillage,13,1,maintenance,,,p2o5,2.8,pound,dry short ton
barley straw,no tillage,1,1,maintenance,,,p2o5,2.8,pound,dry short ton
barley straw,no tillage,2,1,maintenance,,,p2o5,2.8,pound,dry short ton
barley straw,no tillage,3,1,maintenance,,,p2o5,2.8,pound,dry short ton
barley straw,no tillage,4,1,maintenance,,,p2o5,2.8,pound,dry short ton
barley straw,no tillage,5,1,maintenance,,,p2o5,2.8,pound,dry short ton
barley straw,no tillage,6,1,maintenance,,,p2o5,2.8,pound,dry short ton
barley straw,no tillage,7,1,maintenance,,,p2o5,2.8,pound,dry short ton
barley straw,no tillage,8,1,maintenance,,,p2o5,2.8,pound,dry short ton
barley straw,no tillage,9,1,maintenance,,,p2o5,2.8,pound,dry short ton
barley straw,no tillage,10,1,maintenance,,,p2o5,2.8,pound,dry short ton
barley straw,no tillage,11,1,maintenance,,,p2o5,2.8,pound,dry short ton
barley straw,no tillage,12,1,maintenance,,,p2o5,2.8,pound,dry short ton
barley straw,no tillage,13,1,maintenance,,,p2o5,2.8,pound,dry short ton
corn stover,conventional tillage,1,1,maintenance,,,p2o5,5.1,pound,dry short ton
corn stover,conventional tillage,2,1,maintenance,,,p2o5,5.1,pound,dry short ton
corn stover,conventional tillage,3,1,maintenance,,,p2o5,5.1,pound,dry short ton
corn stover,conventional tillage,4,1,maintenance,,,p2o5,5.1,pound,dry short ton
corn stover,conventional tillage,5,1,maintenance,,,p2o5,5.1,pound,dry short ton
corn stover,conventional tillage,6,1,maintenance,,,p2o5,5.1,pound,dry short ton
corn stover,conventional tillage,7,1,maintenance,,,p2o5,5.1,pound,dry short ton
corn stover,conventional tillage,8,1,maintenance,,,p2o5,5.1,pound,dry short ton
corn stover,conventional tillage,9,1,maintenance,,,p2o5,5.106,pound,dry short ton
corn stover,conventional tillage,10,1,maintenance,,,p2o5,5.1,pound,dry short ton
corn stover,conventional tillage,11,1,maintenance,,,p2o5,5.1,pound,dry short ton
corn stover,conventional tillage,12,1,maintenance,,,p2o5,5.1,pound,dry short ton
corn stover,conventional tillage,13,1,maintenance,,,p2o5,5.1,pound,dry short ton
corn stover,no tillage,1,1,maintenance,,,p2o5,5.1,pound,dry short ton
corn stover,no tillage,2,1,maintenance,,,p2o5,5.1,pound,dry short ton
corn stover,no tillage,3,1,maintenance,,,p2o5,5.1,pound,dry short ton
corn stover,no tillage,4,1,maintenance,,,p2o5,5.1,pound,dry short ton
corn stover,no tillage,5,1,maintenance,,,p2o5,5.1,pound,dry short ton
corn stover,no tillage,6,1,maintenance,,,p2o5,5.1,pound,dry short ton
corn stover,no tillage,7,1,maintenance,,,p2o5,5.1,pound,dry short ton
corn stover,no tillage,8,1,maintenance,,,p2o5,5.106,pound,dry short ton
corn stover,no tillage,9,1,maintenance,,,p2o5,5.106,pound,dry short ton
corn stover,no tillage,10,1,maintenance,,,p2o5,5.1,pound,dry short ton
corn stover,no tillage,11,1,maintenance,,,p2o5,5.1,pound,dry short ton
corn stover,no tillage,12,1,maintenance,,,p2o5,5.1,pound,dry short ton
corn stover,no tillage,13,1,maintenance,,,p2o5,5.1,pound,dry short ton
oat,conventional tillage,1,1,maintenance,,,p2o5,2.8,pound,dry short ton
oat,conventional tillage,2,1,maintenance,,,p2o5,2.8,pound,dry short ton
oat,conventional tillage,3,1,maintenance,,,p2o5,2.8,pound,dry short ton
oat,conventional tillage,4,1,maintenance,,,p2o5,2.8,pound,dry short ton
oat,conventional tillage,5,1,maintenance,,,p2o5,2.8,pound,dry short ton
oat,conventional tillage,6,1,maintenance,,,p2o5,2.8,pound,dry short ton
oat,conventional tillage,7,1,maintenance,,,p2o5,2.8,pound,dry short ton
