feedstock,tillage_type,equipment_group,rotation_year,activity,equipment_name,equipment_horsepower,resource,rate,unit_numerator,unit_denominator
barley,reduced tillage,1,1,establishment,tractor 2wd 175 hp,175,diesel,1.268920898,gallon,acre
barley,reduced tillage,1,1,establishment,tractor 2wd 175 hp,175,diesel,0.587952489,gallon,acre
corn grain,reduced tillage,1,1,establishment,tractor 4wd 205 hp,205,diesel,1.486450195,gallon,acre
corn grain,reduced tillage,1,1,establishment,tractor 4wd 205 hp,205,diesel,2.416071429,gallon,acre
corn grain,reduced tillage,1,1,establishment,tractor 4wd 205 hp,205,diesel,1.05703125,gallon,acre
corn grain,reduced tillage,1,1,establishment,tractor 2wd 100 hp,100,diesel,0.392857143,gallon,acre
corn stover,reduced tillage,1,1,harvest,tractor 2wd 135 hp,135,diesel,0.522070313,gallon,acre
corn grain,reduced tillage,1,1,maintenance,tractor 4wd 205 hp,205,diesel,0.360266272,gallon,acre
corn grain,reduced tillage,1,1,maintenance,tractor 4wd 205 hp,205,diesel,0.360266272,gallon,acre
corn grain,reduced tillage,1,1,harvest,combine with row header (2wd),390,diesel,3.830357143,gallon,acre
corn grain,reduced tillage,1,1,maintenance,tractor 4wd 205 hp,205,diesel,0.805357143,gallon,acre
corn stover,reduced tillage,1,1,harvest,tractor 2wd 160 hp,160,diesel,0.7425,gallon,acre
corn stover,reduced tillage,1,1,harvest,tractor 2wd 135 hp,135,diesel,0.737040441,gallon,acre
hay,reduced tillage,1,1,harvest,tractor 2wd 100 hp,100,diesel,2.578125,gallon,acre
hay,reduced tillage,1,1,harvest,tractor 2wd 100 hp,100,diesel,1.03125,gallon,acre
hay,reduced tillage,1,1,maintenance,tractor 2wd 100 hp,100,diesel,0.175739645,gallon,acre
hay,reduced tillage,1,1,harvest,tractor 2wd 100 hp,100,diesel,2.578125,gallon,acre
hay,reduced tillage,1,1,harvest,tractor 2wd 160 hp,160,diesel,1.218461539,gallon,acre
hay,reduced tillage,1,1,harvest,tractor 2wd 85 hp,85,diesel,1.358671875,gallon,acre
hay,reduced tillage,1,1,harvest,tractor 2wd 160 hp,160,diesel,1.218461539,gallon,acre
hay,reduced tillage,1,1,maintenance,tractor 2wd 100 hp,100,diesel,0.175739645,gallon,acre
hay,reduced tillage,1,1,establishment,tractor 2wd 160 hp,160,diesel,0.942857143,gallon,acre
hay,reduced tillage,1,1,establishment,tractor 2wd 160 hp,160,diesel,1.325892857,gallon,acre
hay,reduced tillage,1,1,harvest,tractor 2wd 100 hp,100,diesel,1.03125,gallon,acre
hay,reduced tillage,1,1,establishment,tractor 2wd 100 hp,100,diesel,0.175739645,gallon,acre
hay,reduced tillage,1,1,establishment,tractor 2wd 160 hp,160,diesel,2.462686567,gallon,acre
hay,reduced tillage,1,1,harvest,tractor 2wd 85 hp,85,diesel,1.358671875,gallon,acre
hay,reduced tillage,1,1,establishment,tractor 2wd 100 hp,100,diesel,0.392857143,gallon,acre
hay,reduced tillage,1,2,harvest,tractor 2wd 160 hp,160,diesel,1.218461539,gallon,acre
hay,reduced tillage,1,2,harvest,tractor 2wd 85 hp,85,diesel,1.358671875,gallon,acre
hay,reduced tillage,1,2,harvest,tractor 2wd 100 hp,100,diesel,1.03125,gallon,acre
hay,reduced tillage,1,2,harvest,tractor 2wd 100 hp,100,diesel,2.578125,gallon,acre
hay,reduced tillage,1,2,harvest,tractor 2wd 100 hp,100,diesel,2.578125,gallon,acre
hay,reduced tillage,1,2,harvest,tractor 2wd 160 hp,160,diesel,1.218461539,gallon,acre
hay,reduced tillage,1,2,harvest,tractor 2wd 85 hp,85,diesel,1.358671875,gallon,acre
hay,reduced tillage,1,2,harvest,tractor 2wd 100 hp,100,diesel,1.03125,gallon,acre
hay,reduced tillage,1,2,harvest,tractor 2wd 160 hp,160,diesel,1.218461539,gallon,acre
hay,reduced tillage,1,2,harvest,tractor 2wd 100 hp,100,diesel,2.578125,gallon,acre
hay,reduced tillage,1,2,harvest,tractor 2wd 85 hp,85,diesel,1.358671875,gallon,acre
hay,reduced tillage,1,2,harvest,tractor 2wd 100 hp,100,diesel,1.03125,gallon,acre
hay,reduced tillage,1,2,maintenance,tractor 2wd 100 hp,100,diesel,0.175739645,gallon,acre
hay,reduced tillage,1,2,maintenance,tractor 2wd 100 hp,100,diesel,0.175739645,gallon,acre
hay,reduced tillage,1,2,harvest,tractor 2wd 100 hp,100,diesel,2.578125,gallon,acre
hay,reduced tillage,1,2,harvest,tractor 2wd 160 hp,160,diesel,1.218461539,gallon,acre
hay,reduced tillage,1,2,harvest,tractor 2wd 85 hp,85,diesel,1.358671875,gallon,acre
hay,reduced tillage,1,2,harvest,tractor 2wd 100 hp,100,diesel,1.03125,gallon,acre
hay,reduced tillage,1,3,harvest,tractor 2wd 100 hp,100,diesel,2.578125,gallon,acre
hay,reduced tillage,1,3,harvest,tractor 2wd 160 hp,160,diesel,1.218461539,gallon,acre
hay,reduced tillage,1,3,harvest,tractor 2wd 85 hp,85,diesel,1.358671875,gallon,acre
hay,reduced tillage,1,3,harvest,tractor 2wd 100 hp,100,diesel,1.03125,gallon,acre
hay,reduced tillage,1,3,harvest,tractor 2wd 160 hp,160,diesel,1.218461539,gallon,acre
hay,reduced tillage,1,3,harvest,tractor 2wd 100 hp,100,diesel,2.578125,gallon,acre
hay,reduced tillage,1,3,harvest,tractor 2wd 85 hp,85,diesel,1.358671875,gallon,acre
hay,reduced tillage,1,3,harvest,tractor 2wd 100 hp,100,diesel,2.578125,gallon,acre
hay,reduced tillage,1,3,harvest,tractor 2wd 100 hp,100,diesel,1.03125,gallon,acre
hay,reduced tillage,1,3,harvest,tractor 2wd 160 hp,160,diesel,1.218461539,gallon,acre
hay,reduced tillage,1,3,harvest,tractor 2wd 85 hp,85,diesel,1.358671875,gallon,acre
hay,reduced tillage,1,3,harvest,tractor 2wd 100 hp,100,diesel,1.03125,gallon,acre
hay,reduced tillage,1,3,maintenance,tractor 2wd 100 hp,100,diesel,0.175739645,gallon,acre
hay,reduced tillage,1,3,harvest,tractor 2wd 100 hp,100,diesel,2.578125,gallon,acre
hay,reduced tillage,1,3,maintenance,tractor 2wd 100 hp,100,diesel,0.175739645,gallon,acre
hay,reduced tillage,1,3,harvest,tractor 2wd 160 hp,160,diesel,1.218461539,gallon,acre
hay,reduced tillage,1,3,harvest,tractor 2wd 85 hp,85,diesel,1.358671875,gallon,acre
hay,reduced tillage,1,3,harvest,tractor 2wd 100 hp,100,diesel,1.03125,gallon,acre
hay,reduced tillage,1,3,maintenance,tractor 2wd 100 hp,100,diesel,0.392857143,gallon,acre
hay,reduced tillage,1,4,harvest,tractor 2wd 100 hp,100,diesel,2.578125,gallon,acre
hay,reduced tillage,1,4,harvest,tractor 2wd 160 hp,160,diesel,1.218461539,gallon,acre
hay,reduced tillage,1,4,harvest,tractor 2wd 85 hp,85,diesel,1.358671875,gallon,acre
hay,reduced tillage,1,4,harvest,tractor 2wd 100 hp,100,diesel,2.578125,gallon,acre
hay,reduced tillage,1,4,harvest,tractor 2wd 160 hp,160,diesel,1.218461539,gallon,acre
hay,reduced tillage,1,4,harvest,tractor 2wd 85 hp,85,diesel,1.358671875,gallon,acre
hay,reduced tillage,1,4,harvest,tractor 2wd 100 hp,100,diesel,1.03125,gallon,acre
hay,reduced tillage,1,4,harvest,tractor 2wd 100 hp,100,diesel,1.03125,gallon,acre
hay,reduced tillage,1,4,harvest,tractor 2wd 100 hp,100,diesel,2.578125,gallon,acre
hay,reduced tillage,1,4,harvest,tractor 2wd 160 hp,160,diesel,1.218461539,gallon,acre
hay,reduced tillage,1,4,harvest,tractor 2wd 85 hp,85,diesel,1.358671875,gallon,acre
hay,reduced tillage,1,4,harvest,tractor 2wd 100 hp,100,diesel,1.03125,gallon,acre
hay,reduced tillage,1,4,maintenance,tractor 2wd 100 hp,100,diesel,0.175739645,gallon,acre
hay,reduced tillage,1,4,harvest,tractor 2wd 160 hp,160,diesel,1.218461539,gallon,acre
hay,reduced tillage,1,4,harvest,tractor 2wd 100 hp,100,diesel,2.578125,gallon,acre
hay,reduced tillage,1,4,harvest,tractor 2wd 85 hp,85,diesel,1.358671875,gallon,acre
hay,reduced tillage,1,4,harvest,tractor 2wd 100 hp,100,diesel,1.03125,gallon,acre
hay,reduced tillage,1,4,maintenance,tractor 2wd 100 hp,100,diesel,0.175739645,gallon,acre
hay,reduced tillage,1,4,maintenance,tractor 2wd 100 hp,100,diesel,0.392857143,gallon,acre
oat,reduced tillage,1,1,harvest,tractor 2wd 135 hp,135,diesel,0.737040441,gallon,acre
oat,reduced tillage,1,1,harvest,combine (2wd),390,diesel,3.830357143,gallon,acre
oat,reduced tillage,1,1,establishment,tractor 2wd 175 hp,175,diesel,2.209821429,gallon,acre
oat,reduced tillage,1,1,establishment,tractor 2wd 175 hp,175,diesel,1.268920898,gallon,acre
oat,reduced tillage,1,1,establishment,tractor 2wd 175 hp,175,diesel,0.587952489,gallon,acre
oat,reduced tillage,1,1,establishment,tractor 2wd 100 hp,100,diesel,0.392857143,gallon,acre
soybean,reduced tillage,1,1,harvest,combine with row header (2wd),390,diesel,3.830357143,gallon,acre
soybean,reduced tillage,1,1,establishment,tractor 2wd 175 hp,175,diesel,2.209821429,gallon,acre
soybean,reduced tillage,1,1,establishment,tractor 2wd 100 hp,100,diesel,0.175739645,gallon,acre
soybean,reduced tillage,1,1,establishment,tractor 2wd 175 hp,175,diesel,1.268920898,gallon,acre
soybean,reduced tillage,1,1,establishment,tractor 2wd 175 hp,175,diesel,0.587952489,gallon,acre
soybean,reduced tillage,1,1,establishment,tractor 2wd 100 hp,100,diesel,0.392857143,gallon,acre
wheat straw,reduced tillage,1,1,harvest,tractor 2wd 135 hp,135,diesel,0.737040441,gallon,acre
wheat straw,reduced tillage,1,1,harvest,tractor 2wd 160 hp,160,diesel,0.7425,gallon,acre
wheat,reduced tillage,1,1,harvest,combine with row header (2wd),390,diesel,3.830357143,gallon,acre
wheat,reduced tillage,1,1,maintenance,tractor 2wd 100 hp,100,diesel,0.175739645,gallon,acre
wheat,reduced tillage,1,1,establishment,tractor 2wd 135 hp,135,diesel,0.795535714,gallon,acre
wheat,reduced tillage,1,1,establishment,tractor 2wd 135 hp,135,diesel,0.978881836,gallon,acre
wheat,reduced tillage,1,1,establishment,tractor 2wd 135 hp,135,diesel,0.978881836,gallon,acre
wheat,reduced tillage,1,1,establishment,tractor 2wd 135 hp,135,diesel,0.453563348,gallon,acre
wheat,reduced tillage,1,1,establishment,tractor 2wd 100 hp,100,diesel,0.392857143,gallon,acre
barley,reduced tillage,1,1,harvest,single-axle truck (2 ton),250,diesel,3.382936508,gallon,acre
corn grain,reduced tillage,1,1,harvest,single-axle truck (2 ton),250,diesel,3.382936508,gallon,acre
oat,reduced tillage,1,1,harvest,tractor 2wd 160 hp,160,diesel,0.873529412,gallon,acre
oat,reduced tillage,1,1,harvest,single-axle truck (2 ton),250,diesel,3.382936508,gallon,acre
soybean,reduced tillage,1,1,harvest,single-axle truck (2 ton),250,diesel,3.382936508,gallon,acre
wheat,reduced tillage,1,1,harvest,single-axle truck (2 ton),250,diesel,3.382936508,gallon,acre
barley,reduced tillage,1,1,maintenance,tractor 2wd 135 hp,135,nitrogen,30.15,pound,acre
corn grain,reduced tillage,1,1,establishment,tractor 4wd 205 hp,205,nitrogen,30.15,pound,acre
corn grain,reduced tillage,1,1,maintenance,tractor 4wd 205 hp,205,nitrogen,106.2,pound,acre
hay,reduced tillage,1,1,establishment,tractor 2wd 160 hp,160,nitrogen,20,pound,acre
oat,reduced tillage,1,1,establishment,tractor 2wd 175 hp,175,nitrogen,75.15,pound,acre
wheat,reduced tillage,1,1,establishment,tractor 2wd 100 hp,100,nitrogen,60,pound,acre
barley,reduced tillage,1,1,establishment,tractor 2wd 175 hp,175,p2o5,45,pound,acre
corn grain,reduced tillage,1,1,establishment,tractor 4wd 205 hp,205,p2o5,50,pound,acre
hay,reduced tillage,1,1,establishment,tractor 2wd 160 hp,160,p2o5,31.5,pound,acre
hay,reduced tillage,1,3,maintenance,tractor 2wd 100 hp,100,p2o5,38.25,pound,acre
hay,reduced tillage,1,4,maintenance,tractor 2wd 100 hp,100,p2o5,38.25,pound,acre
oat,reduced tillage,1,1,establishment,tractor 2wd 175 hp,175,p2o5,60,pound,acre
soybean,reduced tillage,1,1,establishment,tractor 2wd 175 hp,175,p2o5,45,pound,acre
wheat,reduced tillage,1,1,establishment,tractor 2wd 100 hp,100,p2o5,60,pound,acre
barley,reduced tillage,1,1,establishment,tractor 2wd 175 hp,175,k2o,80,pound,acre
corn grain,reduced tillage,1,1,establishment,tractor 4wd 205 hp,205,k2o,35,pound,acre
hay,reduced tillage,1,1,establishment,tractor 2wd 160 hp,160,k2o,138,pound,acre
hay,reduced tillage,1,3,maintenance,tractor 2wd 100 hp,100,k2o,174,pound,acre
hay,reduced tillage,1,4,maintenance,tractor 2wd 100 hp,100,k2o,174,pound,acre
oat,reduced tillage,1,1,establishment,tractor 2wd 175 hp,175,k2o,80,pound,acre
soybean,reduced tillage,1,1,establishment,tractor 2wd 175 hp,175,k2o,80,pound,acre
wheat,reduced tillage,1,1,establishment,tractor 2wd 100 hp,100,k2o,60,pound,acre
barley,reduced tillage,1,1,establishment,tractor 2wd 100 hp,100,lime,1000,pound,acre
corn grain,reduced tillage,1,1,establishment,tractor 2wd 100 hp,100,lime,1000,pound,acre
hay,reduced tillage,1,1,establishment,tractor 2wd 100 hp,100,lime,3000,pound,acre
oat,reduced tillage,1,1,establishment,tractor 2wd 100 hp,100,lime,1000,pound,acre
soybean,reduced tillage,1,1,establishment,tractor 2wd 100 hp,100,lime,1000,pound,acre
wheat,reduced tillage,1,1,establishment,tractor 2wd 100 hp,100,lime,660,pound,acre
barley straw,reduced tillage,1,1,maintenance,,,nitrogen,10.98,pound,dry short ton
corn stover,reduced tillage,1,1,maintenance,,,nitrogen,14.805,pound,dry short ton
oat,reduced tillage,1,1,maintenance,,,nitrogen,10.98,pound,dry short ton
wheat straw,reduced tillage,1,1,maintenance,,,nitrogen,11,pound,dry short ton
barley straw,reduced tillage,1,1,maintenance,,,p2o5,2.8,pound,dry short ton
corn stover,reduced tillage,1,1,maintenance,,,p2o5,5.1,pound,dry short ton
oat,reduced tillage,1,1,maintenance,,,p2o5,2.8,pound,dry short ton
wheat straw,reduced tillage,1,1,maintenance,,,p2o5,2.8,pound,dry short ton
barley straw,reduced tillage,1,1,maintenance,,,k2o,24.7,pound,dry short ton
corn stover,reduced tillage,1,1,maintenance,,,k2o,27.2,pound,dry short ton
oat,reduced tillage,1,1,maintenance,,,k2o,24.7,pound,dry short ton
wheat straw,reduced tillage,1,1,maintenance,,,k2o,24.7,pound,dry short ton
corn grain,reduced tillage,1,1,maintenance,tractor 4wd 205 hp,205,herbicide,1.5,pound,acre
hay,reduced tillage,1,1,maintenance,tractor 2wd 100 hp,100,herbicide,1,pound,acre
hay,reduced tillage,1,1,establishment,tractor 2wd 100 hp,100,herbicide,3.5,pound,acre
hay,reduced tillage,1,2,maintenance,tractor 2wd 100 hp,100,herbicide,1,pound,acre
hay,reduced tillage,1,3,maintenance,tractor 2wd 100 hp,100,herbicide,1,pound,acre
hay,reduced tillage,1,4,maintenance,tractor 2wd 100 hp,100,herbicide,1,pound,acre
soybean,reduced tillage,1,1,establishment,tractor 2wd 100 hp,100,herbicide,2.375,pound,acre
wheat,reduced tillage,1,1,maintenance,tractor 2wd 100 hp,100,herbicide,0.0234375,pound,acre
corn grain,reduced tillage,1,1,maintenance,tractor 4wd 205 hp,205,insecticide,0.45,pound,acre
hay,reduced tillage,1,1,maintenance,tractor 2wd 100 hp,100,insecticide,1.5,pound,acre
hay,reduced tillage,1,2,maintenance,tractor 2wd 100 hp,100,insecticide,1.5,pound,acre
hay,reduced tillage,1,3,maintenance,tractor 2wd 100 hp,100,insecticide,1.5,pound,acre
hay,reduced tillage,1,4,maintenance,tractor 2wd 100 hp,100,insecticide,1.5,pound,acre
biomass sorghum,reduced tillage,1,1,establishment,tractor 2wd 135 hp,135,time,0.089869281,hour,acre
biomass sorghum,reduced tillage,1,1,establishment,tractor 2wd 135 hp,135,time,0.074660634,hour,acre
biomass sorghum,reduced tillage,1,1,establishment,tractor 2wd 55 hp,55,time,0.042091837,hour,acre
biomass sorghum,reduced tillage,1,1,harvest,forage harvester (6 row head),440,time,0.962099125,hour,acre
biomass sorghum,reduced tillage,1,1,maintenance,tractor 2wd 55 hp,55,time,0.039053254,hour,acre
biomass sorghum,reduced tillage,1,1,maintenance,tractor 2wd 135 hp,135,time,0.103125,hour,acre
biomass sorghum,reduced tillage,1,1,establishment,tractor 2wd 135 hp,135,time,0.115384615,hour,acre
biomass sorghum,reduced tillage,1,1,establishment,tractor 2wd 55 hp,55,time,0.042091837,hour,acre
biomass sorghum,reduced tillage,1,1,maintenance,tractor 2wd 55 hp,55,time,0.039053254,hour,acre
miscanthus,reduced tillage,1,1,harvest,tractor 2wd 135 hp,135,time,0.121323529,hour,acre
miscanthus,reduced tillage,1,1,harvest,tractor 2wd 160 hp,160,time,0.103125,hour,acre
miscanthus,reduced tillage,1,1,establishment,tractor 2wd 55 hp,55,time,0.042091837,hour,acre
miscanthus,reduced tillage,1,1,establishment,tractor 2wd 55 hp,55,time,0.039053254,hour,acre
miscanthus,reduced tillage,1,1,establishment,tractor 2wd 55 hp,55,time,0.042091837,hour,acre
miscanthus,reduced tillage,1,1,establishment,tractor 2wd 135 hp,135,time,0.074660634,hour,acre
miscanthus,reduced tillage,1,1,establishment,tractor 2wd 135 hp,135,time,0.089869281,hour,acre
miscanthus,reduced tillage,1,1,harvest,tractor 2wd 135 hp,135,time,0.1375,hour,acre
miscanthus,reduced tillage,1,1,establishment,tractor 2wd 55 hp,55,time,0.039053254,hour,acre
miscanthus,reduced tillage,1,1,establishment,tractor 2wd 135 hp,135,time,0.089869281,hour,acre
miscanthus,reduced tillage,1,2,harvest,tractor 2wd 135 hp,135,time,0.121323529,hour,acre
miscanthus,reduced tillage,1,2,harvest,tractor 2wd 160 hp,160,time,0.103125,hour,acre
miscanthus,reduced tillage,1,2,maintenance,tractor 2wd 55 hp,55,time,0.039053254,hour,acre
miscanthus,reduced tillage,1,2,harvest,tractor 2wd 135 hp,135,time,0.1375,hour,acre
miscanthus,reduced tillage,1,2,maintenance,tractor 2wd 55 hp,55,time,0.042091837,hour,acre
miscanthus,reduced tillage,1,3,harvest,tractor 2wd 135 hp,135,time,0.121323529,hour,acre
miscanthus,reduced tillage,1,3,harvest,tractor 2wd 160 hp,160,time,0.103125,hour,acre
miscanthus,reduced tillage,1,3,maintenance,tractor 2wd 55 hp,55,time,0.042091837,hour,acre
miscanthus,reduced tillage,1,3,harvest,tractor 2wd 135 hp,135,time,0.1375,hour,acre
miscanthus,reduced tillage,1,4,harvest,tractor 2wd 135 hp,135,time,0.121323529,hour,acre
miscanthus,reduced tillage,1,4,harvest,tractor 2wd 160 hp,160,time,0.103125,hour,acre
miscanthus,reduced tillage,1,4,maintenance,tractor 2wd 55 hp,55,time,0.042091837,hour,acre
miscanthus,reduced tillage,1,4,harvest,tractor 2wd 135 hp,135,time,0.1375,hour,acre
miscanthus,reduced tillage,1,5,harvest,tractor 2wd 135 hp,135,time,0.1375,hour,acre
miscanthus,reduced tillage,1,5,harvest,tractor 2wd 135 hp,135,time,0.121323529,hour,acre
miscanthus,reduced tillage,1,5,harvest,tractor 2wd 160 hp,160,time,0.103125,hour,acre
miscanthus,reduced tillage,1,5,maintenance,tractor 2wd 55 hp,55,time,0.042091837,hour,acre
miscanthus,reduced tillage,1,6,harvest,tractor 2wd 135 hp,135,time,0.121323529,hour,acre
miscanthus,reduced tillage,1,6,harvest,tractor 2wd 160 hp,160,time,0.103125,hour,acre
miscanthus,reduced tillage,1,6,harvest,tractor 2wd 135 hp,135,time,0.1375,hour,acre
miscanthus,reduced tillage,1,6,maintenance,tractor 2wd 55 hp,55,time,0.042091837,hour,acre
miscanthus,reduced tillage,1,7,harvest,tractor 2wd 135 hp,135,time,0.121323529,hour,acre
miscanthus,reduced tillage,1,7,harvest,tractor 2wd 135 hp,135,time,0.1375,hour,acre
miscanthus,reduced tillage,1,7,maintenance,tractor 2wd 55 hp,55,time,0.042091837,hour,acre
miscanthus,reduced tillage,1,7,harvest,tractor 2wd 160 hp,160,time,0.103125,hour,acre
miscanthus,reduced tillage,1,8,harvest,tractor 2wd 160 hp,160,time,0.103125,hour,acre
miscanthus,reduced tillage,1,8,harvest,tractor 2wd 135 hp,135,time,0.1375,hour,acre
miscanthus,reduced tillage,1,8,maintenance,tractor 2wd 55 hp,55,time,0.042091837,hour,acre
miscanthus,reduced tillage,1,8,harvest,tractor 2wd 135 hp,135,time,0.121323529,hour,acre
miscanthus,reduced tillage,1,9,harvest,tractor 2wd 135 hp,135,time,0.121323529,hour,acre
miscanthus,reduced tillage,1,9,harvest,tractor 2wd 135 hp,135,time,0.1375,hour,acre
miscanthus,reduced tillage,1,9,maintenance,tractor 2wd 55 hp,55,time,0.042091837,hour,acre
miscanthus,reduced tillage,1,9,harvest,tractor 2wd 160 hp,160,time,0.103125,hour,acre
miscanthus,reduced tillage,1,10,harvest,tractor 2wd 160 hp,160,time,0.103125,hour,acre
miscanthus,reduced tillage,1,10,harvest,tractor 2wd 135 hp,135,time,0.121323529,hour,acre
miscanthus,reduced tillage,1,10,maintenance,tractor 2wd 55 hp,55,time,0.042091837,hour,acre
miscanthus,reduced tillage,1,10,harvest,tractor 2wd 135 hp,135,time,0.1375,hour,acre
miscanthus,reduced tillage,1,11,maintenance,tractor 2wd 55 hp,55,time,0.042091837,hour,acre
miscanthus,reduced tillage,1,11,harvest,tractor 2wd 135 hp,135,time,0.121323529,hour,acre
miscanthus,reduced tillage,1,11,harvest,tractor 2wd 160 hp,160,time,0.103125,hour,acre
miscanthus,reduced tillage,1,11,harvest,tractor 2wd 135 hp,135,time,0.1375,hour,acre
miscanthus,reduced tillage,1,12,harvest,tractor 2wd 160 hp,160,time,0.103125,hour,acre
miscanthus,reduced tillage,1,12,maintenance,tractor 2wd 55 hp,55,time,0.042091837,hour,acre
miscanthus,reduced tillage,1,12,harvest,tractor 2wd 135 hp,135,time,0.121323529,hour,acre
miscanthus,reduced tillage,1,12,harvest,tractor 2wd 135 hp,135,time,0.1375,hour,acre
miscanthus,reduced tillage,1,13,harvest,tractor 2wd 160 hp,160,time,0.103125,hour,acre
miscanthus,reduced tillage,1,13,harvest,tractor 2wd 135 hp,135,time,0.1375,hour,acre
miscanthus,reduced tillage,1,13,maintenance,tractor 2wd 55 hp,55,time,0.042091837,hour,acre
miscanthus,reduced tillage,1,13,harvest,tractor 2wd 135 hp,135,time,0.121323529,hour,acre
miscanthus,reduced tillage,1,14,harvest,tractor 2wd 135 hp,135,time,0.121323529,hour,acre
miscanthus,reduced tillage,1,14,harvest,tractor 2wd 160 hp,160,time,0.103125,hour,acre
miscanthus,reduced tillage,1,14,maintenance,tractor 2wd 55 hp,55,time,0.042091837,hour,acre
miscanthus,reduced tillage,1,14,harvest,tractor 2wd 135 hp,135,time,0.1375,hour,acre
miscanthus,reduced tillage,1,15,harvest,tractor 2wd 135 hp,135,time,0.1375,hour,acre
miscanthus,reduced tillage,1,15,harvest,tractor 2wd 135 hp,135,time,0.121323529,hour,acre
miscanthus,reduced tillage,1,15,harvest,tractor 2wd 160 hp,160,time,0.103125,hour,acre
miscanthus,reduced tillage,1,15,maintenance,tractor 2wd 55 hp,55,time,0.042091837,hour,acre
willow,reduced tillage,1,1,establishment,tractor 2wd 55 hp,55,time,0.12810559,hour,acre
willow,reduced tillage,1,1,establishment,tractor 2wd 85 hp,85,time,0.277310924,hour,acre
willow,reduced tillage,1,1,establishment,tractor 2wd 55 hp,55,time,0.039053254,hour,acre
willow,reduced tillage,1,1,establishment,tractor 2wd 55 hp,55,time,0.039053254,hour,acre
willow,reduced tillage,1,1,establishment,tractor 2wd 85 hp,85,time,0.112244898,hour,acre
willow,reduced tillage,1,1,establishment,tractor 2wd 135 hp,135,time,0.089869281,hour,acre
willow,reduced tillage,1,1,establishment,tractor 2wd 135 hp,135,time,0.572916667,hour,acre
willow,reduced tillage,1,1,establishment,tractor 2wd 55 hp,55,time,0.039053254,hour,acre
willow,reduced tillage,1,1,establishment,tractor 2wd 135 hp,135,time,0.1375,hour,acre
willow,reduced tillage,1,2,maintenance,tractor 2wd 55 hp,55,time,0.042091837,hour,acre
willow,reduced tillage,1,2,maintenance,tractor 2wd 55 hp,55,time,0.039053254,hour,acre
willow,reduced tillage,1,2,maintenance,tractor 2wd 135 hp,135,time,0.294642857,hour,acre
willow,reduced tillage,1,4,maintenance,tractor 2wd 55 hp,55,time,0.042091837,hour,acre
willow,reduced tillage,1,4,harvest,tractor 2wd 150 hp,300,time,0.68494106,hour,acre
willow,reduced tillage,1,4,harvest,forage harvester,600,time,0.434836577,hour,acre
willow,reduced tillage,1,7,maintenance,tractor 2wd 55 hp,55,time,0.042091837,hour,acre
willow,reduced tillage,1,7,harvest,tractor 2wd 150 hp,300,time,0.68494106,hour,acre
willow,reduced tillage,1,7,harvest,forage harvester,600,time,0.434836577,hour,acre
willow,reduced tillage,1,10,maintenance,tractor 2wd 55 hp,55,time,0.042091837,hour,acre
willow,reduced tillage,1,10,harvest,tractor 2wd 150 hp,300,time,0.68494106,hour,acre
willow,reduced tillage,1,10,harvest,forage harvester,600,time,0.434836577,hour,acre
willow,reduced tillage,1,13,maintenance,tractor 2wd 55 hp,55,time,0.042091837,hour,acre
willow,reduced tillage,1,13,harvest,tractor 2wd 150 hp,300,time,0.68494106,hour,acre
willow,reduced tillage,1,13,harvest,forage harvester,600,time,0.434836577,hour,acre
willow,reduced tillage,1,16,maintenance,tractor 2wd 55 hp,55,time,0.042091837,hour,acre
willow,reduced tillage,1,16,harvest,tractor 2wd 150 hp,300,time,0.68494106,hour,acre
willow,reduced tillage,1,16,harvest,forage harvester,600,time,0.434836577,hour,acre
willow,reduced tillage,1,19,maintenance,tractor 2wd 55 hp,55,time,0.042091837,hour,acre
willow,reduced tillage,1,19,harvest,tractor 2wd 150 hp,300,time,0.68494106,hour,acre
willow,reduced tillage,1,19,harvest,forage harvester,600,time,0.434836577,hour,acre
willow,reduced tillage,1,22,maintenance,tractor 2wd 55 hp,55,time,0.042091837,hour,acre
willow,reduced tillage,1,22,harvest,tractor 2wd 150 hp,300,time,0.68494106,hour,acre
willow,reduced tillage,1,22,harvest,forage harvester,600,time,0.434836577,hour,acre
willow,reduced tillage,1,1,establishment,tractor 2wd 160 hp,160,time,0.400072741,hour,acre
biomass sorghum,reduced tillage,1,1,establishment,tractor 2wd 135 hp,135,diesel,0.545955882,gallon,acre
biomass sorghum,reduced tillage,1,1,establishment,tractor 2wd 135 hp,135,diesel,0.453563348,gallon,acre
biomass sorghum,reduced tillage,1,1,establishment,tractor 2wd 55 hp,55,diesel,0.143533163,gallon,acre
biomass sorghum,reduced tillage,1,1,harvest,forage harvester (6 row head),440,diesel,19.04956268,gallon,acre
biomass sorghum,reduced tillage,1,1,maintenance,tractor 2wd 55 hp,55,diesel,0.133171598,gallon,acre
biomass sorghum,reduced tillage,1,1,maintenance,tractor 2wd 135 hp,135,diesel,0.626484375,gallon,acre
biomass sorghum,reduced tillage,1,1,establishment,tractor 2wd 135 hp,135,diesel,0.700961539,gallon,acre
biomass sorghum,reduced tillage,1,1,establishment,tractor 2wd 55 hp,55,diesel,0.143533163,gallon,acre
biomass sorghum,reduced tillage,1,1,maintenance,tractor 2wd 55 hp,55,diesel,0.133171598,gallon,acre
miscanthus,reduced tillage,1,1,harvest,tractor 2wd 135 hp,135,diesel,0.737040441,gallon,acre
