feed_id,sply_fips,used_qnty,avg_flddep_dist,avg_depref_dist,avg_total_cost,avg_dist
Wastes,25027,15058,13.46,197.93,113.66,211.39
Wastes,55135,972,103.51,74.52,113.66,178.03
whole tree,28037,6390,49.15,63.29,113.66,112.44
whole tree,45039,11004,27.12,117.8833106,113.6603608,145.0033106
Wastes,8005,5567,70.32,133.02,113.67,203.34
SRWC - noncoppice,36023,3849,25.49,200.98,113.67,226.47
whole tree,1071,2575,30.32,74.73,113.67,105.05
Wastes,17155,110,30.64,187.57,113.68,218.21
Wastes,20193,148,47.77,156.65,113.68,204.42
whole tree,13273,11238,44.2,51.76,113.68,95.96
SRWC - noncoppice,48351,3524,63.27,131.32,113.69,194.59
whole tree,13273,4201,44.2,51.76,113.7,95.96
SRWC - noncoppice,35007,72,33.42,103.26,113.71,136.68
whole tree,48387,22272,36.93,95.17724138,113.7146552,132.1072414
SRWC - noncoppice,54015,582,125.75,74.18,113.72,199.93
whole tree,21195,1686,64.69,62.54,113.72,127.23
whole tree,1133,3586,42.77,57.58,113.72,100.35
Wastes,47091,338,44.61,60.47,113.72,105.08
whole tree,45081,16978,22.02174225,113.7944069,113.735645,135.8161492
SRWC - noncoppice,12035,78,30.79,168.43,113.74,199.22
Wastes,39161,537,97.97,96.54,113.78,194.51
Residues,19085,1147,60.08,248.64,113.78,308.72
whole tree,12005,17563,16.56985652,114.7729653,113.7825172,131.3428218
whole tree,28111,11460,20.55,84.84779756,113.792171,105.3977976
whole tree,1109,58123,25.04,89.36348571,113.7996181,114.4034857
Wastes,18001,643,93.7,96.54,113.8,190.24
Wastes,56037,843,97.87,97.3,113.8,195.17
whole tree,1049,3565,27.52,74.73,113.81,102.25
Residues,41063,4851,81.44,251.38,113.82,332.82
whole tree,22021,33535,59.76379931,87.53911525,113.8235342,147.3029146
Residues,16007,3440,93.15,219.9,113.83,313.05
Wastes,18085,1450,87.39,96.54,113.84,183.93
whole tree,36003,4216,42.68,64.7,113.84,107.38
whole tree,38009,5769,39.13,51.86,113.85,90.99
whole tree,45061,427,48.76,63.37,113.86,112.13
whole tree,48343,5683,38.42,76.09,113.87,114.51
whole tree,28153,7308,40.21,67.98,113.8780556,108.19
whole tree,37017,19444,24.52,80.51,113.89,105.03
Wastes,18055,1181,48.29,264.78,113.9,313.07
whole tree,47103,19122,26.09,100.56,113.9054801,126.65
Wastes,36109,1925,4.35,200.98,113.91,205.33
whole tree,29167,976,38.98663934,119.3677357,113.9109119,158.354375
Wastes,12085,2780,58.14,135.05,113.92,193.19
whole tree,48241,9304,55.54,49.75,113.93,105.29
Wastes,47179,2333,40.41,60.47,113.94,100.88
Wastes,54027,442,54.33,154.05,113.95,208.38
Wastes,28053,172,28.79,87.18,113.95,115.97
whole tree,42021,23254,39.28490152,64.41966113,113.9554709,103.7045627
whole tree,51025,83161,38.4131421,76.25579298,113.9574195,114.6689351
whole tree,23031,16756,15.47,95.02,113.9607657,110.49
Wastes,48489,413,12.61,109.76,113.98,122.37
Wastes,20181,220,128,150.86,113.98,278.86
whole tree,42019,27330,18.78,89.61,113.98,108.39
Wastes,53019,144,42.01,157.41,113.99,199.42
Wastes,36063,7685,76.91,201.09,114.01,278
Wastes,48459,747,41.54,76.09,114.01,117.63
Wastes,26131,120,106.01,74.52,114.02,180.53
Wastes,54005,456,108.86,74.18,114.03,183.04
whole tree,54025,1990,92.83,0,114.0428844,92.83
Wastes,28001,601,45.22,63.29,114.05,108.51
whole tree,48199,10788,49.33,49.75,114.05,99.08
SRWC - noncoppice,21057,3188,64.42809285,154.049404,114.1006399,218.4774969
Wastes,28141,366,49.86,59.97,114.11,109.83
Wastes,36031,1397,73.05,208.22,114.12,281.27
Wastes,55105,2994,64.45,143.45,114.12,207.9
whole tree,27077,9673,20.41,174.26,114.1218216,194.67
Wastes,31103,28,65.47,143.9,114.15,209.37
SRWC - coppice,48339,353,94.3,78.11,114.17,172.41
whole tree,28031,3402,35.62,67.98,114.17,103.6
SRWC - noncoppice,40027,17543,36.9,168.8017523,114.1794562,205.7017523
Wastes,36049,975,74.27,208.22,114.19,282.49
SRWC - noncoppice,48311,350,83.84,0,114.2,83.84
Wastes,28037,147,49.15,63.29,114.21,112.44
SRWC - noncoppice,10003,252,34.74,178.32,114.22,213.06
whole tree,5011,48497,44.94674702,74.33531971,114.228483,119.2820667
SRWC - noncoppice,48359,13044,2.87,117.5,114.24,120.37
Wastes,23013,740,91.53,95.02,114.24,186.55
Wastes,23003,1321,17.82,186.48,114.25,204.3
Wastes,30017,423,103.79,120.03,114.25,223.82
Wastes,48145,328,41.8,78.11,114.25,119.91
whole tree,36003,25806,42.68,64.7,114.26,107.38
whole tree,28157,10270,23.39,98.56,114.27,121.95
Wastes,12055,1833,59.68,135.05,114.27,194.73
Wastes,47085,341,49.42,65.37,114.27,114.79
Wastes,18091,2077,53.05,151.38,114.27,204.43
SRWC - noncoppice,23007,563,129.33,84.79,114.27,214.12
Wastes,18179,517,94.5,96.54,114.28,191.04
whole tree,48407,3123,50.33,49.75,114.29,100.08
whole tree,28069,149076,44.04233022,87.03157188,114.2927632,131.0739021
whole tree,28087,10506,37.37,66.76,114.31,104.13
Wastes,47167,1151,16.39,112.7,114.32,129.09
Wastes,35007,473,76.99,169.55,114.33,246.54
whole tree,1109,3636,25.04,89.46,114.33,114.5
whole tree,41023,150267,36.71756553,98.02864634,114.3321136,134.7462119
Residues,30065,5757,65.82,247.89,114.34,313.71
Wastes,13087,513,13.32,126.45,114.34,139.77
whole tree,28009,243,32.97,83.66,114.34,116.63
whole tree,1111,26330,34.35,68.23,114.34,102.58
whole tree,1005,4202,25.55,89.46,114.34,115.01
whole tree,29043,1121,110.7637913,37.89559322,114.3403211,148.6593845
whole tree,26043,11673,33.48,72.42,114.3440864,105.9
Residues,36019,1087,78.94,208.22,114.36,287.16
whole tree,37193,81755,11.14,111.2708796,114.3726217,122.4108796
SRWC - noncoppice,25013,424,41.86,197.93,114.38,239.79
whole tree,12037,1014,35.51,73.81,114.38,109.32
Wastes,48125,43,18.82,105.75,114.39,124.57
whole tree,45087,5422,15.82,111.3581428,114.3904076,127.1781428
whole tree,37035,6794,30.02301148,86.35061525,114.3940506,116.3736267
whole tree,12075,15968,36.91634644,67.38541708,114.3989542,104.3017635
whole tree,45027,4101,61.98,52.43,114.4,114.41
whole tree,55063,5118,40.36,60.3,114.41,100.66
whole tree,42007,9258,21.36,89.61,114.42,110.97
whole tree,51155,3010,31.98,74.18,114.42,106.16
SRWC - noncoppice,35028,18,70.03,77.5,114.42,147.53
Wastes,27157,400,107.67,86.42,114.43,194.09
whole tree,51121,44955,33.76,88.44040685,114.4425955,122.2004069
Wastes,48183,2296,41.81,76.09,114.45,117.9
whole tree,51121,27917,34.02242075,71.25712147,114.4524415,105.2795422
SRWC - noncoppice,46041,63349,45.29367125,104.5595503,114.456375,149.8532216
whole tree,28131,6827,26.13,84.62053318,114.4694156,110.7505332
Wastes,19191,393,66.01,60.3,114.47,126.31
SRWC - noncoppice,46123,114886,34.71,143.9,114.47,178.61
whole tree,1125,45369,26.52,78.5,114.47,105.02
whole tree,8117,29520,26.28,112.7236717,114.4743892,139.0036717
Wastes,48319,145,65.23,189.14,114.48,254.37
Wastes,20009,515,92.96,91.87,114.49,184.83
whole tree,12095,29304,41.07169328,68.26763104,114.5234814,109.3393243
Wastes,1097,425,30.17,139.66,114.53,169.83
whole tree,1073,10532,32.96,78.5,114.53,111.46
whole tree,45027,7850,36.17,117.2391975,114.534265,153.4091975
Wastes,1095,165,55.88,91.28,114.54,147.16
whole tree,42013,12197,32.11,82.48,114.5401017,114.59
Wastes,8037,1858,75.48,120.85,114.55,196.33
Wastes,39103,3245,40.97,178.02,114.56,218.99
Wastes,28009,162,32.97,83.66,114.57,116.63
Wastes,48063,233,44.95,76.09,114.57,121.04
whole tree,23007,16666,90.18,0,114.57,90.18
whole tree,51143,18366,44.29,109.62,114.57,153.91
Wastes,6107,16148,66.69161011,238.7334134,114.6000396,305.4250235
whole tree,12057,7763,52.45,54.65,114.62,107.1
whole tree,48499,14234,0,129.58,114.62,129.58
whole tree,20127,328,27.85,118.01,114.6245427,145.86
whole tree,12037,2658,35.51,73.81,114.6319413,109.32
Wastes,48291,1429,22.97,98.9,114.64,121.87
whole tree,12023,112368,33.95320999,83.00744527,114.6421909,116.9606553
whole tree,12095,3618,47.49,54.65,114.67,102.14
Wastes,8077,5284,63.3,128.98,114.67,192.28
Wastes,38091,37,108.7,52.72,114.67,161.42
whole tree,27071,24159,33.84,73.68,114.6742229,107.52
whole tree,1009,10261,48.87222201,54.3150843,114.6761631,103.1873063
SRWC - noncoppice,25011,2396,39.58,197.93,114.68,237.51
SRWC - noncoppice,36033,26479,60.26,164.25,114.68,224.51
whole tree,28141,494,49.86,59.97,114.69,109.83
whole tree,28053,13916,31.98176487,83.43322794,114.6938229,115.4149928
Wastes,47099,787,23.86,100.56,114.7,124.42
whole tree,55081,10955,33.5,86.42,114.703969,119.92
whole tree,53019,220320,30.54197876,108.329282,114.7080964,138.8712608
Wastes,20145,129,94.71,91.87,114.71,186.58
Wastes,39085,4285,46.03,178.02,114.71,224.05
SRWC - noncoppice,54035,6906,11.94,231.55,114.71,243.49
Wastes,47171,341,46.44,60.47,114.72,106.91
SRWC - noncoppice,54087,7392,12.17,231.55,114.72,243.72
Wastes,55117,2147,70.67,143.45,114.74,214.12
whole tree,20149,247,46.48,118.01,114.74,164.49
whole tree,13223,5374,97.94387421,0,114.7576386,97.94387421
whole tree,1071,47102,30.32,74.73,114.7582977,105.05
Wastes,33011,7520,53.56,140.86,114.76,194.42
Wastes,36021,1168,59.66,161.94,114.76,221.6
whole tree,12007,18894,22.65,94.31291574,114.7981036,116.9629157
Wastes,27039,378,122.45,60.3,114.8,182.75
whole tree,28049,312,44.11,63.29,114.8,107.4
Residues,30027,11472,67.66,247.89,114.81,315.55
Wastes,47067,124,53.04,62.54,114.81,115.58
Wastes,20203,79,125.99,156.65,114.82,282.64
SRWC - noncoppice,36117,314,21.34,201.09,114.82,222.43
whole tree,45043,35964,6.92,135.654044,114.8232658,142.574044
Wastes,53017,1406,117.94,157.41,114.84,275.35
Wastes,12105,11504,59.65,135.05,114.85,194.7
whole tree,45051,14329,51.41,63.37,114.85,114.78
whole tree,42093,4169,12.05,119.19,114.85,131.24
Wastes,21039,94,76.97,116.92,114.86,193.89
whole tree,1049,6413,61.65,91.28,114.86,152.93
SRWC - noncoppice,12073,844,52.74,156.58,114.87,209.32
Wastes,39173,2403,104.46,96.54,114.87,201
Wastes,48247,188,115.09,109.76,114.88,224.85
SRWC - noncoppice,17179,116,32.68,225.55,114.88,258.23
Wastes,48027,6036,62.56,102.52,114.885,165.08
whole tree,12071,16686,35.68962963,86.87259259,114.8862963,122.5622222
Wastes,30033,45,110.39,98.38,114.89,208.77
whole tree,28149,25971,25.95,85.93,114.89,111.88
whole tree,48459,31632,32.43033637,110.802176,114.9086729,143.2325124
whole tree,1055,2607,26.15,91.28,114.91,117.43
whole tree,26051,7469,6.41,136.06,114.93,142.47
Wastes,38063,58,108.87,52.72,114.93,161.59
SRWC - noncoppice,5111,243,102.72,116.92,114.94,219.64
whole tree,48063,6164,41.19318624,100.3010805,114.9415737,141.4942667
whole tree,12019,26468,43.05500793,69.15488968,114.9440547,112.2098976
whole tree,12009,37791,23.53,85.86,114.95087,109.39
Wastes,6003,40,101.83,190.27,114.96,292.1
Wastes,48453,20494,81,74.81,114.99,155.81
Wastes,54059,488,116.25,62.54,114.99,178.79
Wastes,31145,394,63.23,156.65,114.99,219.88
Residues,41039,14227,133.171649,165.1674872,114.9914571,298.3391362
whole tree,53065,447580,67.00035567,56.38185229,114.99956,123.382208
Wastes,20169,1044,93.72,118.01,115,211.73
whole tree,45085,6042,65.01861966,54.31758689,115.0096177,119.3362066
Wastes,23011,2272,107.37,84.79,115.01,192.16
whole tree,12075,24876,54.60913009,96.22232192,115.010529,150.831452
Wastes,47067,239,52.69,206.76,115.02,259.45
Residues,30045,2439,68.87,247.89,115.03,316.76
whole tree,26059,662,23.31,96.54,115.07,119.85
whole tree,41013,42340,72.28,49.95,115.0730621,122.23
Wastes,30005,237,111.76,98.38,115.08,210.14
whole tree,5103,31101,39.76,84.45851291,115.0843391,124.2185129
Wastes,49009,39,94.11,94.49,115.09,188.6
Wastes,13061,58,45.45,89.46,115.09,134.91
whole tree,26025,7718,25.67,96.54,115.09,122.21
whole tree,1003,2619,56.19,149.91,115.0949675,206.1
Wastes,48493,830,10.94,118.87,115.11,129.81
Wastes,47103,624,26.09,100.56,115.12,126.65
Wastes,53013,74,106.35,77.45,115.12,183.8
SRWC - noncoppice,50001,633,57.88,164.25,115.12,222.13
whole tree,30057,89870,31.86182719,105.8668937,115.1343081,137.7287209
SRWC - noncoppice,8039,30616,0,150.86,115.14,150.86
whole tree,29105,133,29.31,103.36,115.14,132.67
whole tree,28009,27455,32.97,83.6473513,115.1455961,116.6173513
whole tree,42073,10923,26.24,89.61,115.15,115.85
Wastes,40019,899,8.57,144,115.18,152.57
whole tree,1031,3404,29.24,89.46,115.18,118.7
SRWC - noncoppice,17073,6829,68.08,187.57,115.19,255.65
whole tree,42073,4516,26.24,89.61,115.19,115.85
Wastes,19043,335,69.64,60.3,115.2,129.94
Wastes,20057,650,96.91,91.87,115.21,188.78
Wastes,1129,319,25.05,149.91,115.25,174.96
whole tree,1125,1251,26.52,94.76,115.25,121.28
whole tree,45041,11836,17.08,114.11,115.28,131.19
whole tree,13127,41749,11.65,110.3320015,115.2890429,121.9820015
whole tree,41017,126014,19.58,126.3481658,115.292013,145.9281658
whole tree,48313,6660,38.99,78.11,115.3,117.1
whole tree,1073,1734,32.96,94.76,115.31,127.72
Residues,4017,650,0,354.86,115.32,354.86
whole tree,27135,4231,26.85,174.26,115.34,201.11
whole tree,48291,6482,22.97,98.9,115.34,121.87
Wastes,13119,410,21.66,134.31,115.35,155.97
Wastes,13191,260,33.97,103.45,115.35,137.42
Wastes,56011,133,71.99,127.16,115.35,199.15
SRWC - noncoppice,23023,208,95.84,140.86,115.36,236.7
Wastes,10003,10200,34.74,178.32,115.37,213.06
Wastes,55051,111,21.6,188.24,115.38,209.84
Wastes,42041,4468,80.94,119.19,115.39,200.13
Wastes,12073,5302,52.74,156.58,115.41,209.32
whole tree,28157,8799,23.39,98.56,115.41,121.95
Residues,53051,937,125.47,157.41,115.42,282.88
Wastes,12129,576,54.53,156.58,115.42,211.11
Wastes,53017,735,75.18,124.85,115.44,200.03
Wastes,22045,2644,108.46,133.74,115.45,242.2
whole tree,12099,12798,58.84,64.03,115.45282,122.87
whole tree,12023,16533,36.25734531,76.02391218,115.453014,112.2812575
whole tree,1091,51863,50.41262538,72.37235601,115.4633305,122.7849814
Wastes,26107,812,70.58,136.06,115.47,206.64
whole tree,19005,2,46.39,60.3,115.47,106.69
whole tree,12001,4485,19.99,96.67,115.47,116.66
whole tree,51181,44254,28.02,96.68485335,115.486554,124.7048534
SRWC - noncoppice,39143,331,71.17,178.02,115.49,249.19
Residues,30095,7726,86.45,229.95,115.4983924,316.4
whole tree,29105,1542,29.31,103.36,115.5,132.67
whole tree,28123,7322,41.09,90.61560503,115.5039525,131.705605
whole tree,55073,17178,0,132.83,115.5068064,132.83
Wastes,26105,535,71.04,137.63,115.53,208.67
SRWC - noncoppice,17203,6671,62.84,187.57,115.53,250.41
SRWC - noncoppice,17115,49,34.16,225.55,115.54,259.71
SRWC - coppice,23015,55,134.63,207.41,115.54,342.04
whole tree,13279,35809,46.01945405,66.88427155,115.5444224,112.9037256
whole tree,37195,4537,22.22,94.8,115.55,117.02
SRWC - noncoppice,12129,1720,54.53,156.58,115.56,211.11
whole tree,12101,4686,55.54775075,56.28566581,115.5637473,111.8334166
Wastes,13059,2246,22.69,134.31,115.57,157
Wastes,20005,314,89.66,118.01,115.57,207.67
Wastes,39153,10104,48.03,178.02,115.57,226.05
SRWC - noncoppice,46053,15600,46.83,143.9,115.57,190.73
whole tree,26057,2573,53.13,54.66,115.57,107.79
whole tree,1079,2475,20.82,99.72,115.58,120.54
Wastes,18099,878,54.78,151.38,115.59,206.16
whole tree,26125,2932,53.05,54.66,115.59,107.71
whole tree,27007,26813,37.97,73.68,115.5976515,111.65
Wastes,38083,24,59.67,121.27,115.6,180.94
Wastes,55041,172,18.23,202.47,115.6,220.7
SRWC - noncoppice,48281,38793,50.17309824,150.112079,115.6031114,200.2851772
whole tree,47113,7111,45.08053016,80.89160034,115.6067726,125.9721305
whole tree,12051,8110,46.56,64.03,115.61,110.59
whole tree,28117,24257,40,101.9799147,115.6164954,141.9799147
SRWC - noncoppice,21121,1694,39.93,206.76,115.63,246.69
whole tree,42087,6574,34.62,82.48,115.63,117.1
SRWC - noncoppice,17197,518,61.28,187.57,115.64,248.85
whole tree,12049,12473,11.16,134.65,115.6591502,145.81
Wastes,31075,22,82.08,127.83,115.67,209.91
whole tree,48005,1034,20.69,91.62,115.67,112.31
whole tree,51069,2221,47,118.37,115.67,165.37
Wastes,39077,1107,49.06,178.02,115.69,227.08
whole tree,20087,4662,74.64,118.01,115.71,192.65
SRWC - noncoppice,25015,1340,42.97,197.93,115.72,240.9
SRWC - coppice,48407,138,99.53,78.11,115.72,177.64
whole tree,26147,3691,58.38,54.66,115.72,113.04
whole tree,13007,11658,31.48,111.4130863,115.7258312,142.8930863
whole tree,42049,1228,25.64,105.54,115.74,131.18
SRWC - noncoppice,54013,4437,27.93,229.9,115.75,257.83
SRWC - noncoppice,22075,25,91.09,107.89,115.76,198.98
Wastes,22029,382,50.96,63.29,115.77,114.25
Wastes,38023,42,7.53,188.9,115.77,196.43
Wastes,39055,1754,42.59,178.02,115.78,220.61
whole tree,28109,1674,43.7,85.21,115.78,128.91
whole tree,47103,1963,26.09,100.56,115.79,126.65
whole tree,45025,4533,55.35,63.37,115.8,118.72
SRWC - noncoppice,48125,10129,18.82,105.75,115.81,124.57
Wastes,20035,677,99.07,91.87,115.82,190.94
Wastes,13011,341,24.06,134.31,115.84,158.37
whole tree,28001,2638,45.22,63.29,115.84,108.51
whole tree,36067,5607,7.08,128.9,115.8424006,135.98
Wastes,47073,1057,57.58,62.54,115.85,120.12
Wastes,54035,547,11.94,229.9,115.87,241.84
SRWC - noncoppice,12085,756,58.14,135.05,115.87,193.19
Wastes,20031,159,88.85,118.01,115.88,206.86
SRWC - noncoppice,48175,4341,61.25,118.87,115.88,180.12
SRWC - noncoppice,36097,503,24.48,200.98,115.89,225.46
whole tree,45051,5380,51.41,63.37,115.9,114.78
whole tree,54023,1088,15.85,113.32,115.9,129.17
Wastes,36107,940,43.78,171.59,115.91,215.37
whole tree,1129,48991,25.0777255,139.1417303,115.9295077,164.2194558
Wastes,26095,122,96.54,91.39,115.93,187.93
Wastes,54087,274,12.17,229.9,115.93,242.07
whole tree,31015,324,86.45,92.94,115.93,179.39
whole tree,23005,3666,21.68,95.02,115.9330087,116.7
Wastes,6071,38867,73.9586513,110.7470986,115.9398791,184.7057499
Wastes,48261,8,21.24,109.76,115.95,131
whole tree,12007,2458,22.65,96.67,115.98,119.32
Wastes,6017,3374,34.13,190.27,115.99,224.4
whole tree,21157,5377,39.41242142,79.67611121,115.9930259,119.0885326
whole tree,1055,4268,26.15,91.28,116.01,117.43
whole tree,1067,3606,32.87,89.46,116.01,122.33
whole tree,41039,64380,23.48,119.7337241,116.011068,143.2137241
Wastes,36015,1667,44.64,171.59,116.02,216.23
Wastes,40085,178,13.99,144,116.02,157.99
SRWC - noncoppice,20103,5194,100.57,118.01,116.02,218.58
whole tree,45043,9911,6.92,126.48,116.02,133.4
whole tree,47047,28275,33.14838727,100.5751795,116.0255721,133.7235668
whole tree,1043,1931,28.58,107.9431952,116.0555515,136.5231952
Wastes,17037,1956,44.55,187.57,116.06,232.12
whole tree,12041,10273,35.95,126.45,116.06,162.4
SRWC - noncoppice,18167,52,10.26,264.78,116.07,275.04
Residues,49049,1865,63.57,292.74,116.08,356.31
whole tree,48499,8647,0,129.58,116.08,129.58
whole tree,23021,2511,38.34,84.79,116.08,123.13
Wastes,20153,47,58.93,156.65,116.09,215.58
whole tree,47157,16789,20.37,112.7,116.0903729,133.07
whole tree,28071,18731,43.3,103.8779942,116.0938124,147.1779942
whole tree,48343,7022,46.27674737,100.2983765,116.0945486,146.5751239
SRWC - noncoppice,17175,3186,68.1,187.57,116.1,255.67
whole tree,29215,251,33.76,103.36,116.1,137.12
whole tree,37033,20203,12.61,114.6457491,116.1170321,127.2557491
Wastes,45061,349,42.05,123.16,116.13,165.21
Wastes,30107,75,1.8,247.89,116.14,249.69
whole tree,45089,15493,19.84,114.11,116.14,133.95
whole tree,12039,23202,39.30628136,82.79159297,116.1483019,122.0978743
Wastes,25003,2432,63.16,161.94,116.17,225.1
whole tree,1079,68206,20.82,107.3582356,116.1998821,128.1782356
Wastes,48463,957,112.79,118.87,116.2,231.66
Wastes,38029,65,23.97,172.13,116.2,196.1
Wastes,18171,300,61.47,260.11,116.21,321.58
whole tree,12101,1607,56.73,54.65,116.23,111.38
Wastes,28109,1029,43.7,85.21,116.24,128.91
SRWC - noncoppice,22109,59,98.31,107.89,116.24,206.2
whole tree,12005,81074,23.96217665,103.5246945,116.242123,127.4868712
Wastes,55027,1654,73.09,143.45,116.25,216.54
Wastes,17093,2207,42.21,187.57,116.26,229.78
Wastes,46073,38,65.6,143.9,116.26,209.5
whole tree,45071,12886,28.55572094,117.4479,116.2676719,146.0036209
Wastes,20143,114,93,118.01,116.27,211.01
SRWC - coppice,26131,211,106.01,202.47,116.29,308.48
whole tree,45021,21399,51.01921024,98.63964671,116.2954699,149.658857
Residues,30097,2,49.6,247.89,116.3,297.49
SRWC - coppice,13277,23637,57.40234674,112.7104049,116.3004366,170.1127516
Wastes,20209,2976,32.67,182.45,116.31,215.12
whole tree,45041,3475,17.08,114.11,116.33,131.19
Wastes,13239,45,49.21,89.46,116.35,138.67
whole tree,12039,2122,52.49118756,57.02198869,116.3567672,109.5131763
Residues,16029,9572,102.76,219.9,116.36,322.66
Wastes,24043,2786,39.11,186.27,116.36,225.38
whole tree,36077,8896,43.22,85.57,116.373478,128.79
whole tree,28083,36098,42.07965261,82.10376531,116.4061078,124.1834179
whole tree,37145,63106,9.12,116.3940129,116.414965,125.5140129
Wastes,53065,1560,89.91,200.8,116.43,290.71
SRWC - noncoppice,26157,638,89.79,136.06,116.44,225.85
whole tree,26153,4779,97.36,0,116.4559573,97.36
Wastes,22101,1915,107.95,133.74,116.47,241.69
Wastes,28011,636,39.39,87.18,116.47,126.57
whole tree,27137,34666,51.84,62.15,116.47,113.99
whole tree,5099,45489,36.68108334,97.75004682,116.4733254,134.4311302
whole tree,30059,66157,20.98960216,126.6253183,116.484731,147.6149205
Wastes,38085,81,38.53,153.85,116.5,192.38
whole tree,42119,2251,17.5,119.19,116.53,136.69
Wastes,30051,85,120,95.19,116.54,215.19
Wastes,33013,2746,64.65,140.86,116.54,205.51
whole tree,36013,22828,19.61,105.54,116.54,125.15
Wastes,53051,465,125.47,157.41,116.56,282.88
SRWC - noncoppice,17167,133,38.57,225.55,116.62,264.12
SRWC - noncoppice,36107,2872,104.7121727,123.0061072,116.6292688,227.7182799
whole tree,20053,886,80.43,91.87,116.63,172.3
Residues,49041,2995,103.53,249.26,116.68,352.79
Wastes,17107,1073,59.83,260.11,116.68,319.94
whole tree,8049,109360,36.2,102.886234,116.6808769,139.086234
Wastes,47095,144,24.32,116.92,116.69,141.24
whole tree,26151,6052,59.33,54.66,116.69,113.99
whole tree,36017,8566,39.86,85.57,116.7155604,125.43
whole tree,51021,9317,40.44459483,90.30762477,116.7189975,130.7522196
Wastes,23029,1162,93.24,207.41,116.72,300.65
whole tree,42011,31482,14.78,114.47,116.7275592,129.25
Wastes,17007,1006,77.66,143.45,116.73,221.11
Wastes,48347,1230,35.36,91.62,116.73,126.98
whole tree,45047,22688,38.41847364,107.6752389,116.738862,146.0937125
whole tree,1129,4729,25.15,112.75,116.75,137.9
whole tree,1023,641,25.24,112.75,116.77,137.99
SRWC - noncoppice,48171,8916,23.83,189.14,116.78,212.97
whole tree,13043,5979,32.03,92.3,116.8,124.33
Wastes,28123,527,41.09,93.95,116.83,135.04
whole tree,45063,4793,36.71643647,124.6628667,116.8359649,161.3793032
whole tree,47139,8751,42.2627174,107.4466941,116.8366312,149.7094115
SRWC - noncoppice,55083,2659,51.00284317,194.162877,116.8396879,245.1657202
whole tree,28109,6349,43.7,85.21,116.84,128.91
Wastes,36101,3543,92.86,201.09,116.85,293.95
SRWC - noncoppice,39007,2778,70.54,178.02,116.85,248.56
whole tree,13043,9054,32.03,92.3,116.85,124.33
whole tree,42027,49955,38.08793014,85.68494585,116.8602484,123.772876
whole tree,45089,34371,29.26996421,119.8647438,116.8646094,149.134708
whole tree,28153,12126,43.40842982,74.56664687,116.8943477,117.9750767
whole tree,37019,55594,15.13,121.2096514,116.9009672,136.3396514
Wastes,47075,341,29.01,112.7,116.91,141.71
SRWC - noncoppice,26071,475,42.36,202.47,116.93,244.83
whole tree,42097,8143,18.16,119.19,116.96,137.35
Wastes,32031,15346,76.16,168.33,116.965,244.49
Wastes,54057,521,28.01,197.32,116.97,225.33
SRWC - noncoppice,36115,4248,74.91,164.25,116.97,239.16
SRWC - noncoppice,17129,667,41.13,225.55,117,266.68
whole tree,28011,12117,39.39,87.18,117.0003252,126.57
Wastes,42013,2373,98.92,119.19,117.01,218.11
Wastes,26085,215,77.67,136.06,117.02,213.73
SRWC - noncoppice,48265,14810,23.09,189.14,117.03,212.23
whole tree,35007,44407,41.06364177,110.1916009,117.0332227,151.2552427
Wastes,20121,609,93.13,118.01,117.05,211.14
whole tree,45037,16439,33.91500274,113.2053775,117.0595626,147.1203802
whole tree,28047,1744,50.15243119,86.86073394,117.0695872,137.0131651
Residues,27063,218,49.82,298.08,117.07,347.9
Wastes,38073,196,106.54,172.13,117.07,278.67
Wastes,22073,2902,34.38,108.57,117.07,142.95
Wastes,36117,1738,21.34,201.09,117.07,222.43
whole tree,26037,3384,60.34,54.66,117.07,115
whole tree,45043,455,6.92,126.48,117.07,133.4
Wastes,16019,3823,49.66,114.53,117.1,164.19
Wastes,6061,6752,40.88,190.27,117.12,231.15
whole tree,37119,28664,37.28311227,99.75894851,117.1384374,137.0420608
Wastes,31091,25,88.6,127.83,117.16,216.43
Wastes,55007,282,29.41,188.24,117.16,217.65
whole tree,13033,8044,33.85,92.3,117.17,126.15
Wastes,47009,2317,4.39,148.38,117.18,152.77
Residues,55083,625,70.91,241.17,117.22,312.08
whole tree,13033,26864,33.85,92.3,117.22,126.15
whole tree,38005,5270,53.25,52.72,117.22,105.97
Wastes,38027,44,66.95,121.27,117.23,188.22
SRWC - noncoppice,22087,203,80.07,107.89,117.23,187.96
whole tree,47099,4356,23.86,100.56,117.23,124.42
Wastes,48505,266,111.86,0,117.31,111.86
Wastes,54093,129,29.89,197.32,117.32,227.21
Wastes,28083,590,42.77,87.18,117.33,129.95
whole tree,55057,2798,56.8,60.3,117.33,117.1
Wastes,24023,559,30.01,197.32,117.35,227.33
whole tree,13251,15111,34.46,92.3,117.35,126.76
whole tree,55043,3961,57.41,60.3,117.38,117.71
Wastes,5055,807,65.65,116.92,117.39,182.57
whole tree,13251,14415,34.69439126,92.06490114,117.412206,126.7592924
Wastes,53025,3279,129.22,157.41,117.42,286.63
SRWC - noncoppice,46031,83487,31.7,136.7349608,117.4280319,168.4349608
Wastes,42055,2831,36.41,184.65,117.43,221.06
whole tree,27055,894,55.06,60.3,117.43,115.36
Wastes,20071,45,137.64,156.65,117.47,294.29
Wastes,22065,227,47.54,87.42,117.48,134.96
SRWC - noncoppice,36091,1822,81.46,164.25,117.5,245.71
