feedstock,tillage_type,region_production,region_destination,equipment_group,feedstock_measure,feedstock_amount,unit_numerator,unit_denominator
forest residues,no tillage,54061,42003,northeast,harvested,82.3,dry short ton,
forest residues,no tillage,54065,26159,northeast,harvested,474.7,dry short ton,
forest residues,no tillage,54067,01065,northeast,harvested,1458.5,dry short ton,
forest residues,no tillage,54069,42003,northeast,harvested,67.5,dry short ton,
forest residues,no tillage,54071,17197,northeast,harvested,616.5,dry short ton,
forest residues,no tillage,54073,17183,northeast,harvested,268.9,dry short ton,
forest residues,no tillage,54075,55079,northeast,harvested,458.9,dry short ton,
forest residues,no tillage,54077,42003,northeast,harvested,280.5,dry short ton,
forest residues,no tillage,54081,18065,northeast,harvested,197.6,dry short ton,
forest residues,no tillage,54083,25003,northeast,harvested,3094,dry short ton,
forest residues,no tillage,54085,18171,northeast,harvested,377.7,dry short ton,
forest residues,no tillage,54087,17183,northeast,harvested,289,dry short ton,
forest residues,no tillage,54091,42049,northeast,harvested,134.4,dry short ton,
forest residues,no tillage,54093,26159,northeast,harvested,641,dry short ton,
forest residues,no tillage,54095,36117,northeast,harvested,156.8,dry short ton,
forest residues,no tillage,54097,21191,northeast,harvested,314.3,dry short ton,
forest residues,no tillage,54099,01067,northeast,harvested,508.9,dry short ton,
forest residues,no tillage,54101,42049,northeast,harvested,1955.2,dry short ton,
forest residues,no tillage,54103,42003,northeast,harvested,244.7,dry short ton,
forest residues,no tillage,54105,39061,northeast,harvested,7.5,dry short ton,
forest residues,no tillage,54107,01073,northeast,harvested,103.6,dry short ton,
forest residues,no tillage,55001,55025,north central,harvested,289.6,dry short ton,
forest residues,no tillage,55003,21059,north central,harvested,6858.7,dry short ton,
forest residues,no tillage,55005,26099,north central,harvested,1626.6,dry short ton,
forest residues,no tillage,55007,19183,north central,harvested,3185,dry short ton,
forest residues,no tillage,55009,55079,north central,harvested,73.8,dry short ton,
forest residues,no tillage,55011,05063,north central,harvested,80.5,dry short ton,
forest residues,no tillage,55013,19193,north central,harvested,1543.2,dry short ton,
forest residues,no tillage,55017,29095,north central,harvested,1213.6,dry short ton,
forest residues,no tillage,55019,39061,north central,harvested,2319.5,dry short ton,
forest residues,no tillage,55021,55025,north central,harvested,175.5,dry short ton,
forest residues,no tillage,55023,19061,north central,harvested,20.9,dry short ton,
forest residues,no tillage,55027,55025,north central,harvested,57.9,dry short ton,
forest residues,no tillage,55029,19099,north central,harvested,274.1,dry short ton,
forest residues,no tillage,55031,19027,north central,harvested,1381.1,dry short ton,
forest residues,no tillage,55033,19193,north central,harvested,203.1,dry short ton,
forest residues,no tillage,55035,26159,north central,harvested,497.2,dry short ton,
forest residues,no tillage,55037,29175,north central,harvested,2367.9,dry short ton,
forest residues,no tillage,55039,55025,north central,harvested,53.4,dry short ton,
forest residues,no tillage,55041,55025,north central,harvested,10154.8,dry short ton,
forest residues,no tillage,55043,19061,north central,harvested,126.8,dry short ton,
forest residues,no tillage,55045,19045,north central,harvested,28.3,dry short ton,
forest residues,no tillage,55047,55025,north central,harvested,86.9,dry short ton,
forest residues,no tillage,55049,55025,north central,harvested,90,dry short ton,
forest residues,no tillage,55051,19193,north central,harvested,5569.7,dry short ton,
forest residues,no tillage,55053,27053,north central,harvested,1079.4,dry short ton,
forest residues,no tillage,55055,55025,north central,harvested,39.2,dry short ton,
forest residues,no tillage,55057,55025,north central,harvested,199,dry short ton,
forest residues,no tillage,55061,55079,north central,harvested,126.1,dry short ton,
forest residues,no tillage,55067,17183,north central,harvested,3381.1,dry short ton,
forest residues,no tillage,55069,26099,north central,harvested,4441.3,dry short ton,
forest residues,no tillage,55071,19183,north central,harvested,270.4,dry short ton,
forest residues,no tillage,55073,19027,north central,harvested,7466.7,dry short ton,
forest residues,no tillage,55075,29033,north central,harvested,2986.7,dry short ton,
forest residues,no tillage,55078,55079,north central,harvested,773.4,dry short ton,
forest residues,no tillage,55081,29175,north central,harvested,650.8,dry short ton,
forest residues,no tillage,55083,55079,north central,harvested,1420.8,dry short ton,
forest residues,no tillage,55085,19109,north central,harvested,2708.9,dry short ton,
forest residues,no tillage,55093,27053,north central,harvested,19.8,dry short ton,
forest residues,no tillage,55095,27053,north central,harvested,1640.5,dry short ton,
forest residues,no tillage,55097,17099,north central,harvested,352,dry short ton,
forest residues,no tillage,55099,39061,north central,harvested,6429.2,dry short ton,
forest residues,no tillage,55103,55025,north central,harvested,31,dry short ton,
forest residues,no tillage,55105,55079,north central,harvested,174.1,dry short ton,
forest residues,no tillage,55107,29217,north central,harvested,4088.7,dry short ton,
forest residues,no tillage,55109,27053,north central,harvested,79.6,dry short ton,
forest residues,no tillage,55111,55025,north central,harvested,133.5,dry short ton,
forest residues,no tillage,55113,19083,north central,harvested,7908.2,dry short ton,
forest residues,no tillage,55115,29027,north central,harvested,858.6,dry short ton,
forest residues,no tillage,55117,55079,north central,harvested,112.5,dry short ton,
forest residues,no tillage,55119,19109,north central,harvested,6021.8,dry short ton,
forest residues,no tillage,55121,19061,north central,harvested,19.8,dry short ton,
forest residues,no tillage,55123,19183,north central,harvested,41.8,dry short ton,
forest residues,no tillage,55125,18171,north central,harvested,4963.5,dry short ton,
forest residues,no tillage,55127,55025,north central,harvested,39.2,dry short ton,
forest residues,no tillage,55129,19045,north central,harvested,1104.7,dry short ton,
forest residues,no tillage,55131,55079,north central,harvested,4.2,dry short ton,
forest residues,no tillage,55133,55025,north central,harvested,86.2,dry short ton,
forest residues,no tillage,55135,17113,north central,harvested,510.7,dry short ton,
forest residues,no tillage,55137,55025,north central,harvested,209.2,dry short ton,
forest residues,no tillage,55141,29021,north central,harvested,423.1,dry short ton,
forest residues,no tillage,56001,38049,inland west,harvested,1410.8,dry short ton,
forest residues,no tillage,56005,08031,inland west,harvested,252.7,dry short ton,
forest residues,no tillage,56007,08031,inland west,harvested,8752.4,dry short ton,
forest residues,no tillage,56011,08063,inland west,harvested,964.4,dry short ton,
forest residues,no tillage,56013,32003,inland west,harvested,1803.6,dry short ton,
forest residues,no tillage,56019,40139,inland west,harvested,2681.3,dry short ton,
forest residues,no tillage,56025,08031,inland west,harvested,983,dry short ton,
forest residues,no tillage,56029,08063,inland west,harvested,146.6,dry short ton,
forest residues,no tillage,56033,08031,inland west,harvested,2352.7,dry short ton,
forest residues,no tillage,56045,08031,inland west,harvested,1059.3,dry short ton,
forest residues,no tillage,08051,08063,inland west,harvested,5900.7,dry short ton,
forest residues,no tillage,08053,35009,inland west,harvested,139.9,dry short ton,
forest residues,no tillage,08055,08031,inland west,harvested,1030.3,dry short ton,
forest residues,no tillage,08057,35009,inland west,harvested,129.5,dry short ton,
forest residues,no tillage,08059,08031,inland west,harvested,1185.2,dry short ton,
forest residues,no tillage,08065,35009,inland west,harvested,253,dry short ton,
forest residues,no tillage,08069,08031,inland west,harvested,3094.9,dry short ton,
forest residues,no tillage,08071,48279,inland west,harvested,598.8,dry short ton,
forest residues,no tillage,08077,32003,inland west,harvested,217.5,dry short ton,
forest residues,no tillage,08081,16075,inland west,harvested,358.5,dry short ton,
forest residues,no tillage,08083,08031,inland west,harvested,140.4,dry short ton,
forest residues,no tillage,08085,32003,inland west,harvested,537.6,dry short ton,
forest residues,no tillage,08091,48279,inland west,harvested,218.5,dry short ton,
forest residues,no tillage,08093,08031,inland west,harvested,4667.3,dry short ton,
forest residues,no tillage,08097,35009,inland west,harvested,812.4,dry short ton,
forest residues,no tillage,08101,40143,inland west,harvested,123.4,dry short ton,
forest residues,no tillage,08103,16075,inland west,harvested,678.9,dry short ton,
forest residues,no tillage,08107,35009,inland west,harvested,2072.9,dry short ton,
forest residues,no tillage,08117,08031,inland west,harvested,1669.1,dry short ton,
forest residues,no tillage,08119,08031,inland west,harvested,1449.7,dry short ton,
forest residues,no tillage,09001,34017,northeast,harvested,29.7,dry short ton,
forest residues,no tillage,09003,25003,northeast,harvested,51.8,dry short ton,
forest residues,no tillage,09005,25003,northeast,harvested,246.1,dry short ton,
forest residues,no tillage,09007,25009,northeast,harvested,61,dry short ton,
forest residues,no tillage,09009,25003,northeast,harvested,62.4,dry short ton,
forest residues,no tillage,09011,25003,northeast,harvested,122.7,dry short ton,
forest residues,no tillage,09013,25003,northeast,harvested,210.9,dry short ton,
forest residues,no tillage,09015,25017,northeast,harvested,813.6,dry short ton,
forest residues,no tillage,10001,26091,northeast,harvested,264.5,dry short ton,
forest residues,no tillage,10005,42007,northeast,harvested,1009.1,dry short ton,
forest residues,no tillage,12001,12023,south,harvested,3700.7,dry short ton,
forest residues,no tillage,12003,12023,south,harvested,889.2,dry short ton,
forest residues,no tillage,12005,01065,south,harvested,1601,dry short ton,
forest residues,no tillage,12007,12023,south,harvested,890.8,dry short ton,
forest residues,no tillage,12009,01099,south,harvested,697.4,dry short ton,
forest residues,no tillage,12013,01065,south,harvested,2202.7,dry short ton,
forest residues,no tillage,12015,01067,south,harvested,141.7,dry short ton,
forest residues,no tillage,12017,12105,south,harvested,995.4,dry short ton,
forest residues,no tillage,12019,12023,south,harvested,2511.6,dry short ton,
forest residues,no tillage,12021,12086,south,harvested,809.8,dry short ton,
forest residues,no tillage,12023,12023,south,harvested,1422.2,dry short ton,
forest residues,no tillage,12029,12023,south,harvested,1231.2,dry short ton,
forest residues,no tillage,12031,12023,south,harvested,1490.6,dry short ton,
forest residues,no tillage,12033,01099,south,harvested,1759,dry short ton,
forest residues,no tillage,12035,01071,south,harvested,2002.2,dry short ton,
forest residues,no tillage,12037,01099,south,harvested,538,dry short ton,
forest residues,no tillage,12039,47037,south,harvested,1006.3,dry short ton,
forest residues,no tillage,12041,12023,south,harvested,155.6,dry short ton,
forest residues,no tillage,12043,12105,south,harvested,232.7,dry short ton,
forest residues,no tillage,12045,47157,south,harvested,1642.5,dry short ton,
forest residues,no tillage,12047,12023,south,harvested,1160.6,dry short ton,
forest residues,no tillage,12049,12105,south,harvested,29.8,dry short ton,
forest residues,no tillage,12051,12086,south,harvested,200.4,dry short ton,
forest residues,no tillage,12053,12105,south,harvested,1210.9,dry short ton,
forest residues,no tillage,12055,12105,south,harvested,270.7,dry short ton,
forest residues,no tillage,12057,12105,south,harvested,383.9,dry short ton,
forest residues,no tillage,12059,01067,south,harvested,537.6,dry short ton,
forest residues,no tillage,12061,01073,south,harvested,26.2,dry short ton,
