feedstock,tillage_type,region_production,region_destination,equipment_group,feedstock_measure,feedstock_amount,unit_numerator,unit_denominator
forest whole tree,no tillage,54053,01099,northeast,production,2397.8,dry short ton,
forest whole tree,no tillage,54055,45049,northeast,production,3527.2,dry short ton,
forest whole tree,no tillage,54057,26091,northeast,production,2549.5,dry short ton,
forest whole tree,no tillage,54059,18065,northeast,production,1628.5,dry short ton,
forest whole tree,no tillage,54061,42003,northeast,production,4206.9,dry short ton,
forest whole tree,no tillage,54063,42007,northeast,production,1357.8,dry short ton,
forest whole tree,no tillage,54065,26159,northeast,production,2020.7,dry short ton,
forest whole tree,no tillage,54067,01065,northeast,production,11526.5,dry short ton,
forest whole tree,no tillage,54069,42003,northeast,production,5782.2,dry short ton,
forest whole tree,no tillage,54071,17197,northeast,production,612.2,dry short ton,
forest whole tree,no tillage,54075,55079,northeast,production,4039.5,dry short ton,
forest whole tree,no tillage,54077,42003,northeast,production,6118.4,dry short ton,
forest whole tree,no tillage,54079,13115,northeast,production,1867.7,dry short ton,
forest whole tree,no tillage,54083,25003,northeast,production,9909,dry short ton,
forest whole tree,no tillage,54085,18171,northeast,production,1042.5,dry short ton,
forest whole tree,no tillage,54087,17183,northeast,production,2397.8,dry short ton,
forest whole tree,no tillage,54089,55079,northeast,production,1466.7,dry short ton,
forest whole tree,no tillage,54097,21191,northeast,production,766.7,dry short ton,
forest whole tree,no tillage,54099,01067,northeast,production,3358.4,dry short ton,
forest whole tree,no tillage,54105,39061,northeast,production,6368.9,dry short ton,
forest whole tree,no tillage,54107,01073,northeast,production,6971,dry short ton,
forest whole tree,no tillage,54109,18065,northeast,production,2703.4,dry short ton,
forest whole tree,no tillage,55001,55025,north central,production,12169.1,dry short ton,
forest whole tree,no tillage,55003,21059,north central,production,33532.9,dry short ton,
forest whole tree,no tillage,55005,26099,north central,production,2500.1,dry short ton,
forest whole tree,no tillage,55007,19183,north central,production,54186.3,dry short ton,
forest whole tree,no tillage,55009,55079,north central,production,898.1,dry short ton,
forest whole tree,no tillage,55011,05063,north central,production,1530.8,dry short ton,
forest whole tree,no tillage,55013,19193,north central,production,30862.6,dry short ton,
forest whole tree,no tillage,55017,29095,north central,production,12090.7,dry short ton,
forest whole tree,no tillage,55019,39061,north central,production,31315.9,dry short ton,
forest whole tree,no tillage,55021,55025,north central,production,1930.8,dry short ton,
forest whole tree,no tillage,55023,19061,north central,production,1907.2,dry short ton,
forest whole tree,no tillage,55025,55025,north central,production,546.1,dry short ton,
forest whole tree,no tillage,55029,19099,north central,production,13239,dry short ton,
forest whole tree,no tillage,55031,19027,north central,production,72610.6,dry short ton,
forest whole tree,no tillage,55033,19193,north central,production,7855.2,dry short ton,
forest whole tree,no tillage,55035,26159,north central,production,8384.4,dry short ton,
forest whole tree,no tillage,55037,29175,north central,production,8926.2,dry short ton,
forest whole tree,no tillage,55039,55025,north central,production,3801,dry short ton,
forest whole tree,no tillage,55041,55025,north central,production,24137.8,dry short ton,
forest whole tree,no tillage,55043,19061,north central,production,3003.7,dry short ton,
forest whole tree,no tillage,55045,19045,north central,production,816.5,dry short ton,
forest whole tree,no tillage,55047,55025,north central,production,1595,dry short ton,
forest whole tree,no tillage,55049,55025,north central,production,1584.4,dry short ton,
forest whole tree,no tillage,55051,19193,north central,production,22150.8,dry short ton,
forest whole tree,no tillage,55053,27053,north central,production,29949.3,dry short ton,
forest whole tree,no tillage,55055,55025,north central,production,1373.3,dry short ton,
forest whole tree,no tillage,55057,55025,north central,production,6665,dry short ton,
forest whole tree,no tillage,55061,55079,north central,production,3225.4,dry short ton,
forest whole tree,no tillage,55063,29095,north central,production,2544.8,dry short ton,
forest whole tree,no tillage,55065,19061,north central,production,1675.3,dry short ton,
forest whole tree,no tillage,55067,17183,north central,production,18792.6,dry short ton,
forest whole tree,no tillage,55069,26099,north central,production,25198.8,dry short ton,
forest whole tree,no tillage,55071,19183,north central,production,3360.6,dry short ton,
forest whole tree,no tillage,55073,19027,north central,production,25239.6,dry short ton,
forest whole tree,no tillage,55075,29033,north central,production,49981.2,dry short ton,
forest whole tree,no tillage,55077,55025,north central,production,5067,dry short ton,
forest whole tree,no tillage,55078,55079,north central,production,6898.6,dry short ton,
forest whole tree,no tillage,55079,55079,north central,production,303.6,dry short ton,
forest whole tree,no tillage,55081,29175,north central,production,13972.8,dry short ton,
forest whole tree,no tillage,55083,55079,north central,production,16869.8,dry short ton,
forest whole tree,no tillage,55085,19109,north central,production,51675.6,dry short ton,
forest whole tree,no tillage,55087,19045,north central,production,3597.8,dry short ton,
forest whole tree,no tillage,55089,55079,north central,production,700.1,dry short ton,
forest whole tree,no tillage,55091,29021,north central,production,1311.3,dry short ton,
forest whole tree,no tillage,55093,27053,north central,production,1549.8,dry short ton,
forest whole tree,no tillage,55095,27053,north central,production,7863.5,dry short ton,
forest whole tree,no tillage,55097,17099,north central,production,3476.4,dry short ton,
forest whole tree,no tillage,55099,39061,north central,production,34560.3,dry short ton,
forest whole tree,no tillage,55103,55025,north central,production,3994.3,dry short ton,
forest whole tree,no tillage,55105,55079,north central,production,521.5,dry short ton,
forest whole tree,no tillage,55107,29217,north central,production,17460.3,dry short ton,
forest whole tree,no tillage,55109,27053,north central,production,7264.6,dry short ton,
forest whole tree,no tillage,55111,55025,north central,production,2504.5,dry short ton,
forest whole tree,no tillage,55113,19083,north central,production,28236.3,dry short ton,
forest whole tree,no tillage,55115,29027,north central,production,16041.1,dry short ton,
forest whole tree,no tillage,55117,55079,north central,production,2866.3,dry short ton,
forest whole tree,no tillage,55119,19109,north central,production,27404.7,dry short ton,
forest whole tree,no tillage,55121,19061,north central,production,8805.2,dry short ton,
forest whole tree,no tillage,55123,19183,north central,production,4575.7,dry short ton,
forest whole tree,no tillage,55125,18171,north central,production,20952.8,dry short ton,
forest whole tree,no tillage,55127,55025,north central,production,1446.1,dry short ton,
forest whole tree,no tillage,55129,19045,north central,production,24246,dry short ton,
forest whole tree,no tillage,55131,55079,north central,production,2491.6,dry short ton,
forest whole tree,no tillage,55133,55025,north central,production,956.7,dry short ton,
forest whole tree,no tillage,55135,17113,north central,production,5042.8,dry short ton,
forest whole tree,no tillage,55137,55025,north central,production,8642.7,dry short ton,
forest whole tree,no tillage,55139,55025,north central,production,1478.2,dry short ton,
forest whole tree,no tillage,55141,29021,north central,production,10136.8,dry short ton,
forest whole tree,no tillage,56001,38049,inland west,production,102327,dry short ton,
forest whole tree,no tillage,56007,08031,inland west,production,106206.5,dry short ton,
forest whole tree,no tillage,56009,38049,inland west,production,24694.8,dry short ton,
forest whole tree,no tillage,56019,40139,inland west,production,105810.3,dry short ton,
forest whole tree,no tillage,56029,08063,inland west,production,12941.1,dry short ton,
forest whole tree,no tillage,56033,08031,inland west,production,53591,dry short ton,
forest whole tree,no tillage,56035,53071,inland west,production,31268.2,dry short ton,
forest whole tree,no tillage,56041,08031,inland west,production,26973.6,dry short ton,
forest whole tree,no tillage,56045,08031,inland west,production,23268.8,dry short ton,
forest whole tree,no tillage,12077,47037,south,production,118397.3,dry short ton,
forest whole tree,no tillage,12079,12023,south,production,110239.5,dry short ton,
forest whole tree,no tillage,12081,12105,south,production,20490.7,dry short ton,
forest whole tree,no tillage,12083,45003,south,production,158958,dry short ton,
forest whole tree,no tillage,12085,01067,south,production,6082.3,dry short ton,
forest whole tree,no tillage,12086,12086,south,production,9371.4,dry short ton,
forest whole tree,no tillage,12089,12023,south,production,75571.6,dry short ton,
forest whole tree,no tillage,12091,12086,south,production,191674.9,dry short ton,
forest whole tree,no tillage,12093,13319,south,production,7418.4,dry short ton,
forest whole tree,no tillage,12095,12105,south,production,35141.9,dry short ton,
forest whole tree,no tillage,12097,12105,south,production,26991.8,dry short ton,
forest whole tree,no tillage,12099,12086,south,production,24737.3,dry short ton,
forest whole tree,no tillage,12101,12105,south,production,30258.9,dry short ton,
forest whole tree,no tillage,12105,12105,south,production,69734.8,dry short ton,
forest whole tree,no tillage,39079,01083,north central,production,28555.7,dry short ton,
forest whole tree,no tillage,39081,42003,north central,production,2430.3,dry short ton,
forest whole tree,no tillage,39083,39151,north central,production,2480.8,dry short ton,
forest whole tree,no tillage,39085,39151,north central,production,2987.5,dry short ton,
forest whole tree,no tillage,39087,55025,north central,production,2641,dry short ton,
forest whole tree,no tillage,39089,39139,north central,production,6393.5,dry short ton,
forest whole tree,no tillage,39091,17075,north central,production,1506.5,dry short ton,
forest whole tree,no tillage,39095,26091,north central,production,113.4,dry short ton,
forest whole tree,no tillage,39099,39151,north central,production,1776.9,dry short ton,
forest whole tree,no tillage,39101,39139,north central,production,1746.6,dry short ton,
forest whole tree,no tillage,39103,39139,north central,production,8,dry short ton,
forest whole tree,no tillage,39105,13319,north central,production,6511.1,dry short ton,
forest whole tree,no tillage,39109,39061,north central,production,1106.4,dry short ton,
forest whole tree,no tillage,39111,45045,north central,production,3987,dry short ton,
forest whole tree,no tillage,39113,39061,north central,production,1092.2,dry short ton,
forest whole tree,no tillage,39115,42003,north central,production,4816.6,dry short ton,
forest whole tree,no tillage,39117,39139,north central,production,666.1,dry short ton,
forest whole tree,no tillage,39119,39151,north central,production,4917.7,dry short ton,
forest whole tree,no tillage,39121,39151,north central,production,4030.2,dry short ton,
