feedstock,tillage_type,region_production,region_destination,equipment_group,feedstock_measure,feedstock_amount,unit_numerator,unit_denominator,source_lon,source_lat,destination_lon,destination_lat
forest whole tree,no tillage,42109,42041,northeast,harvested,188.50000,acre,,-77.10610,40.76272,-77.31878,40.13643
forest whole tree,no tillage,42111,17197,northeast,harvested,892.60000,acre,,-79.04163,40.00413,-87.88899,41.46518
forest whole tree,no tillage,42113,36117,northeast,harvested,531.00000,acre,,-76.50961,41.42924,-77.04969,43.34850
forest whole tree,no tillage,42115,34017,northeast,harvested,456.80000,acre,,-75.80098,41.82044,-74.06883,40.73313
forest whole tree,no tillage,42117,18065,northeast,harvested,490.50000,acre,,-77.25035,41.77171,-85.38839,39.93190
forest whole tree,no tillage,42119,42041,northeast,harvested,33.90000,acre,,-77.04805,40.97818,-77.31878,40.13643
forest whole tree,no tillage,42121,42003,northeast,harvested,349.40000,acre,,-79.73889,41.39726,-80.00616,40.43463
forest whole tree,no tillage,42123,42049,northeast,harvested,238.30000,acre,,-79.28091,41.81168,-80.14066,42.18239
forest whole tree,no tillage,42125,42007,northeast,harvested,494.50000,acre,,-80.23885,40.21545,-80.33359,40.66659
forest whole tree,no tillage,42127,39139,northeast,harvested,486.90000,acre,,-75.26132,41.61604,-82.55246,40.77299
forest whole tree,no tillage,42129,42007,northeast,harvested,717.20000,acre,,-79.38672,40.36039,-80.33359,40.66659
forest whole tree,no tillage,42131,42007,northeast,harvested,117.00000,acre,,-76.00670,41.51415,-80.33359,40.66659
forest whole tree,no tillage,42133,42041,northeast,harvested,53.00000,acre,,-76.74310,39.97310,-77.31878,40.13643
forest whole tree,no tillage,44003,25017,northeast,harvested,2.10000,acre,,-71.56545,41.68256,-71.28804,42.44571
forest whole tree,no tillage,44005,25017,northeast,harvested,5.90000,acre,,-71.26682,41.49915,-71.28804,42.44571
forest whole tree,no tillage,44007,25009,northeast,harvested,11.20000,acre,,-71.56631,41.87110,-70.85645,42.63532
forest whole tree,no tillage,44009,25003,northeast,harvested,46.70000,acre,,-71.61794,41.41951,-73.20214,42.39146
forest whole tree,no tillage,45001,45045,south,harvested,433.70000,acre,,-82.47344,34.24944,-82.35150,34.84981
forest whole tree,no tillage,45003,45003,south,harvested,1668.10000,acre,,-81.66299,33.53640,-81.66299,33.53640
forest whole tree,no tillage,45005,45049,south,harvested,288.60000,acre,,-81.36407,32.95133,-81.10284,32.78904
forest whole tree,no tillage,45007,45045,south,harvested,509.30000,acre,,-82.65856,34.51433,-82.35150,34.84981
forest whole tree,no tillage,45009,45049,south,harvested,495.20000,acre,,-81.03425,33.23339,-81.10284,32.78904
forest whole tree,no tillage,45011,45003,south,harvested,165.40000,acre,,-81.42645,33.29252,-81.66299,33.53640
forest whole tree,no tillage,45013,45049,south,harvested,330.60000,acre,,-80.57838,32.39020,-81.10284,32.78904
forest whole tree,no tillage,45015,13115,south,harvested,1413.40000,acre,,-79.91046,33.16290,-85.19449,34.33305
forest whole tree,no tillage,45017,45003,south,harvested,77.50000,acre,,-80.78568,33.67349,-81.66299,33.53640
forest whole tree,no tillage,45019,45049,south,harvested,523.10000,acre,,-79.74176,32.84883,-81.10284,32.78904
forest whole tree,no tillage,45021,45045,south,harvested,311.20000,acre,,-81.63380,35.01206,-82.35150,34.84981
forest whole tree,no tillage,45023,45045,south,harvested,615.90000,acre,,-81.16582,34.68199,-82.35150,34.84981
forest whole tree,no tillage,45025,26099,south,harvested,505.30000,acre,,-80.09591,34.59177,-82.90140,42.67230
forest whole tree,no tillage,45027,01083,south,harvested,511.80000,acre,,-80.24645,33.68867,-87.03223,34.77491
forest whole tree,no tillage,45029,45003,south,harvested,1756.10000,acre,,-80.65515,32.78955,-81.66299,33.53640
forest whole tree,no tillage,45031,36047,south,harvested,269.80000,acre,,-79.91265,34.31040,-73.95578,40.64636
forest whole tree,no tillage,45033,13115,south,harvested,160.70000,acre,,-79.39149,34.42611,-85.19449,34.33305
forest whole tree,no tillage,45035,45049,south,harvested,288.20000,acre,,-80.42740,33.07675,-81.10284,32.78904
forest whole tree,no tillage,45037,45003,south,harvested,523.50000,acre,,-81.94727,33.75445,-81.66299,33.53640
forest whole tree,no tillage,45039,45003,south,harvested,1082.00000,acre,,-81.07793,34.37370,-81.66299,33.53640
forest whole tree,no tillage,45041,01071,south,harvested,1046.20000,acre,,-79.75258,34.04157,-86.03201,34.72746
forest whole tree,no tillage,45043,47039,south,harvested,385.80000,acre,,-79.33324,33.41582,-88.11233,35.61490
forest whole tree,no tillage,45045,45045,south,harvested,345.90000,acre,,-82.35150,34.84981,-82.35150,34.84981
forest whole tree,no tillage,45047,45003,south,harvested,450.70000,acre,,-82.07984,34.18234,-81.66299,33.53640
forest whole tree,no tillage,45049,45049,south,harvested,608.80000,acre,,-81.10284,32.78904,-81.10284,32.78904
forest whole tree,no tillage,45051,37019,south,harvested,1289.40000,acre,,-78.97292,33.93451,-78.24417,34.06233
forest whole tree,no tillage,45053,45049,south,harvested,602.20000,acre,,-81.01062,32.39324,-81.10284,32.78904
forest whole tree,no tillage,45055,34017,south,harvested,545.90000,acre,,-80.55643,34.34161,-74.06883,40.73313
forest whole tree,no tillage,45057,34017,south,harvested,679.90000,acre,,-80.69467,34.76705,-74.06883,40.73313
forest whole tree,no tillage,45059,45003,south,harvested,638.30000,acre,,-81.98594,34.49401,-81.66299,33.53640
forest whole tree,no tillage,45061,21059,south,harvested,346.30000,acre,,-80.31746,34.15954,-87.06911,37.74564
forest whole tree,no tillage,45063,45003,south,harvested,678.90000,acre,,-81.28320,33.92485,-81.66299,33.53640
forest whole tree,no tillage,45065,45045,south,harvested,576.00000,acre,,-82.23451,33.83570,-82.35150,34.84981
forest whole tree,no tillage,45067,42007,south,harvested,672.50000,acre,,-79.42299,33.99745,-80.33359,40.66659
forest whole tree,no tillage,45069,01071,south,harvested,554.10000,acre,,-79.65619,34.55250,-86.03201,34.72746
forest whole tree,no tillage,45071,45045,south,harvested,527.50000,acre,,-81.62332,34.30232,-82.35150,34.84981
forest whole tree,no tillage,45073,45045,south,harvested,474.90000,acre,,-83.10667,34.76402,-82.35150,34.84981
forest whole tree,no tillage,45075,45003,south,harvested,954.30000,acre,,-80.80849,33.44202,-81.66299,33.53640
forest whole tree,no tillage,45077,45045,south,harvested,331.30000,acre,,-82.69232,34.85307,-82.35150,34.84981
forest whole tree,no tillage,45079,45003,south,harvested,400.20000,acre,,-80.85016,34.00604,-81.66299,33.53640
forest whole tree,no tillage,45081,45003,south,harvested,325.60000,acre,,-81.74678,34.00110,-81.66299,33.53640
forest whole tree,no tillage,45083,45045,south,harvested,268.40000,acre,,-81.98145,34.88641,-82.35150,34.84981
forest whole tree,no tillage,45085,13115,south,harvested,566.00000,acre,,-80.34148,33.90600,-85.19449,34.33305
forest whole tree,no tillage,45087,45045,south,harvested,669.70000,acre,,-81.63958,34.67885,-82.35150,34.84981
forest whole tree,no tillage,45089,21191,south,harvested,787.10000,acre,,-79.74404,33.59821,-84.36657,38.70268
forest whole tree,no tillage,45091,45045,south,harvested,583.60000,acre,,-81.18834,34.99262,-82.35150,34.84981
forest whole tree,no tillage,46033,40139,north central,harvested,1399.30000,acre,,-103.48180,43.66676,-101.49283,36.74808
forest whole tree,no tillage,46047,40139,north central,harvested,402.80000,acre,,-103.52739,43.23961,-101.49283,36.74808
forest whole tree,no tillage,46073,19083,north central,harvested,103.50000,acre,,-98.62911,44.06633,-93.23263,42.38327
forest whole tree,no tillage,46081,08063,north central,harvested,912.10000,acre,,-103.81243,44.37178,-102.60183,39.30621
forest whole tree,no tillage,46103,27063,north central,harvested,2244.00000,acre,,-103.03105,44.09645,-95.15387,43.67422
forest whole tree,no tillage,46111,19183,north central,harvested,24.30000,acre,,-98.09128,44.02285,-91.71580,41.33658
forest whole tree,no tillage,47001,28151,northeast,harvested,178.00000,acre,,-84.22789,36.10598,-90.88081,33.26906
forest whole tree,no tillage,47003,47037,northeast,harvested,69.10000,acre,,-86.45037,35.51060,-86.78086,36.18705
forest whole tree,no tillage,47005,47039,northeast,harvested,511.60000,acre,,-88.08347,36.08542,-88.11233,35.61490
forest whole tree,no tillage,47007,13213,northeast,harvested,217.60000,acre,,-85.26722,35.56299,-84.74334,34.78576
forest whole tree,no tillage,47011,13115,northeast,harvested,1.20000,acre,,-84.85243,35.17261,-85.19449,34.33305
forest whole tree,no tillage,47015,01071,northeast,harvested,97.30000,acre,,-86.05196,35.80856,-86.03201,34.72746
forest whole tree,no tillage,47017,47039,northeast,harvested,253.90000,acre,,-88.45569,35.96776,-88.11233,35.61490
forest whole tree,no tillage,47023,47039,northeast,harvested,255.50000,acre,,-88.60132,35.42104,-88.11233,35.61490
forest whole tree,no tillage,47025,12105,northeast,harvested,106.30000,acre,,-83.65582,36.46677,-81.73819,28.00256
forest whole tree,no tillage,47035,19183,northeast,harvested,185.30000,acre,,-84.98288,35.95846,-91.71580,41.33658
forest whole tree,no tillage,47037,47037,northeast,harvested,22.00000,acre,,-86.78086,36.18705,-86.78086,36.18705
forest whole tree,no tillage,47039,47039,northeast,harvested,156.40000,acre,,-88.11233,35.61490,-88.11233,35.61490
forest whole tree,no tillage,47041,01071,northeast,harvested,68.40000,acre,,-85.83873,35.97829,-86.03201,34.72746
forest whole tree,no tillage,47045,47157,northeast,harvested,372.80000,acre,,-89.42385,36.04664,-89.86571,35.20148
forest whole tree,no tillage,47047,47157,northeast,harvested,797.10000,acre,,-89.41400,35.19874,-89.86571,35.20148
forest whole tree,no tillage,47049,01071,northeast,harvested,132.20000,acre,,-84.92649,36.35704,-86.03201,34.72746
forest whole tree,no tillage,47051,01083,northeast,harvested,80.90000,acre,,-86.08229,35.17540,-87.03223,34.77491
forest whole tree,no tillage,47055,01083,northeast,harvested,173.30000,acre,,-87.02142,35.22421,-87.03223,34.77491
forest whole tree,no tillage,47061,01071,northeast,harvested,148.90000,acre,,-85.68608,35.37348,-86.03201,34.72746
forest whole tree,no tillage,47065,13213,northeast,harvested,163.80000,acre,,-85.15358,35.22112,-84.74334,34.78576
forest whole tree,no tillage,47069,47157,northeast,harvested,886.20000,acre,,-88.98676,35.21383,-89.86571,35.20148
forest whole tree,no tillage,47071,47039,northeast,harvested,55.00000,acre,,-88.17705,35.20900,-88.11233,35.61490
forest whole tree,no tillage,47073,01067,northeast,harvested,111.30000,acre,,-82.94764,36.41804,-85.22845,31.54174
forest whole tree,no tillage,47075,47157,northeast,harvested,467.00000,acre,,-89.27072,35.61056,-89.86571,35.20148
forest whole tree,no tillage,47077,47039,northeast,harvested,493.90000,acre,,-88.40058,35.62029,-88.11233,35.61490
forest whole tree,no tillage,47079,47039,northeast,harvested,417.40000,acre,,-88.31276,36.31103,-88.11233,35.61490
forest whole tree,no tillage,47081,47039,northeast,harvested,239.20000,acre,,-87.47229,35.80014,-88.11233,35.61490
forest whole tree,no tillage,47087,47037,northeast,harvested,26.90000,acre,,-85.66530,36.36745,-86.78086,36.18705
forest whole tree,no tillage,47093,05003,northeast,harvested,297.30000,acre,,-83.89740,35.99010,-91.79584,33.20198
forest whole tree,no tillage,47095,05003,northeast,harvested,156.90000,acre,,-89.46366,36.34389,-91.79584,33.20198
forest whole tree,no tillage,47097,47157,northeast,harvested,156.90000,acre,,-89.64943,35.74251,-89.86571,35.20148
forest whole tree,no tillage,47099,47039,northeast,harvested,44.70000,acre,,-87.39883,35.22867,-88.11233,35.61490
forest whole tree,no tillage,47103,01083,northeast,harvested,338.30000,acre,,-86.60117,35.18042,-87.03223,34.77491
forest whole tree,no tillage,47107,13213,northeast,harvested,77.30000,acre,,-84.61778,35.44282,-84.74334,34.78576
forest whole tree,no tillage,47109,47039,northeast,harvested,689.70000,acre,,-88.57792,35.19014,-88.11233,35.61490
forest whole tree,no tillage,47113,47039,northeast,harvested,633.10000,acre,,-88.84209,35.61157,-88.11233,35.61490
forest whole tree,no tillage,47115,01071,northeast,harvested,386.00000,acre,,-85.62502,35.15114,-86.03201,34.72746
forest whole tree,no tillage,47117,47037,northeast,harvested,91.00000,acre,,-86.77932,35.48164,-86.78086,36.18705
forest whole tree,no tillage,47119,47039,northeast,harvested,26.70000,acre,,-87.08116,35.62937,-88.11233,35.61490
forest whole tree,no tillage,47121,13213,northeast,harvested,4.10000,acre,,-84.80139,35.52038,-84.74334,34.78576
forest whole tree,no tillage,47123,13213,northeast,harvested,148.70000,acre,,-84.21575,35.43827,-84.74334,34.78576
forest whole tree,no tillage,47125,47037,northeast,harvested,40.90000,acre,,-87.36997,36.47750,-86.78086,36.18705
forest whole tree,no tillage,47129,39061,northeast,harvested,347.20000,acre,,-84.66525,36.14259,-84.55762,39.16680
forest whole tree,no tillage,47131,47039,northeast,harvested,195.00000,acre,,-89.17715,36.35470,-88.11233,35.61490
forest whole tree,no tillage,47135,47039,northeast,harvested,242.60000,acre,,-87.85860,35.63217,-88.11233,35.61490
forest whole tree,no tillage,47139,13115,northeast,harvested,89.00000,acre,,-84.51061,35.13696,-85.19449,34.33305
forest whole tree,no tillage,47143,13213,northeast,harvested,81.20000,acre,,-84.91471,35.61737,-84.74334,34.78576
forest whole tree,no tillage,47145,13213,northeast,harvested,8.70000,acre,,-84.54547,35.84666,-84.74334,34.78576
forest whole tree,no tillage,47149,01071,northeast,harvested,345.90000,acre,,-86.39199,35.85944,-86.03201,34.72746
forest whole tree,no tillage,47151,42049,northeast,harvested,92.50000,acre,,-84.51122,36.38348,-80.14066,42.18239
forest whole tree,no tillage,47153,01071,northeast,harvested,223.40000,acre,,-85.36865,35.35725,-86.03201,34.72746
forest whole tree,no tillage,47155,01071,northeast,harvested,291.90000,acre,,-83.51311,35.80251,-86.03201,34.72746
forest whole tree,no tillage,47157,47157,northeast,harvested,341.60000,acre,,-89.86571,35.20148,-89.86571,35.20148
forest whole tree,no tillage,47161,47037,northeast,harvested,33.10000,acre,,-87.83216,36.50414,-86.78086,36.18705
forest whole tree,no tillage,47163,12023,northeast,harvested,46.20000,acre,,-82.31150,36.50415,-82.62636,30.21044
forest whole tree,no tillage,47165,47037,northeast,harvested,93.20000,acre,,-86.47276,36.44831,-86.78086,36.18705
forest whole tree,no tillage,47169,47037,northeast,harvested,86.50000,acre,,-86.13904,36.39159,-86.78086,36.18705
