feed_id,sply_fips,used_qnty,avg_flddep_dist,avg_depref_dist,avg_total_cost
SRWC - coppice,19101,49983,23.57,63.11,66.42
Residues,30043,15668,0.78,63.09,66.44099438
Wastes,51515,5256,26.93,0,66.45
Residues,21151,4009,36.78,0,66.46
Wastes,21181,252,26.93,0,66.46
SRWC - coppice,39073,9341,12.61,66.44,66.46
SRWC - coppice,18165,9218,23.84,71,66.48
Residues,16021,4220,16.18,40.15,66.49
SRWC - coppice,42119,22958,17.5,56.09,66.49
SRWC - coppice,18123,47414,14.06,69.31,66.5
Residues,55117,378,41.39,0,66.53
SRWC - coppice,26091,412,10.01,61.27,66.53
Residues,48071,563,47.48,0,66.55
Residues,51155,2478,43.94,0,66.55
Wastes,26119,339,27.44,0,66.56
SRWC - coppice,42071,75802,22.94,64.11,66.56
Residues,55037,19793,29.47,0,66.56116354
SRWC - coppice,42125,843,7.8,70.27,66.57
Wastes,18051,1201,27.68,0,66.57
Residues,37065,17787,34.99715073,13.65000281,66.57546804
Wastes,42045,20062,23.65,0,66.58
Wastes,51047,1708,27.74,0,66.59
Wastes,21167,763,26.09,0,66.61
Residues,42103,10057,39.37,0,66.61699712
Wastes,21205,838,25.3,0,66.62
SRWC - coppice,26015,21678,27.51,53.43,66.62
Residues,34021,299,31.15,0,66.64
Residues,51121,2143,40.42,0,66.65
Wastes,51181,245,28.02,0,66.65
Wastes,51045,186,25.25,0,66.68
SRWC - coppice,19103,33279,21.22,62.26,66.68
SRWC - coppice,54107,42916,19.34,66.7,66.7
Wastes,51023,1186,28.13,0,66.71
Residues,1105,594,46.77,0,66.72
Residues,42115,45771,34.81,0,66.72
Residues,21185,1546,50.46,0,66.73
Residues,51063,2143,39.58,0,66.77
Wastes,37171,2631,27.5,0,66.77
SRWC - coppice,39083,27393,14.9,72.16,66.77
SRWC - coppice,42037,27088,24.09,56.09,66.77
Residues,18125,324,35.09,0,66.78
Residues,13223,1407,44.13,0,66.78298507
Residues,54061,684,36.78,0,66.79
Wastes,18023,1179,28.63,0,66.79
Residues,50019,2306,32.03,0,66.8
Residues,55019,17191,30.31,0,66.805283
Residues,55035,1783,35.97,0,66.80847448
Wastes,51149,1325,28.7,0,66.81
SRWC - coppice,18081,61394,16.38,86.63,66.82
SRWC - coppice,36029,91106,22.3,57.46,66.82
Residues,21043,1163,44.51,0,66.83
SRWC - coppice,26005,19133,0,83.96,66.83
Residues,37009,708,42.6,0,66.84
Wastes,51091,80,28.84,0,66.84
Wastes,55015,1778,29.47,0,66.84
SRWC - coppice,34041,25039,21.49,59.52,66.86
SRWC - coppice,51141,33549,17.67,64.42,66.86
Residues,1117,7512,44.26,0,66.87
SRWC - coppice,42019,33838,18.78,56.95,66.87
Wastes,51009,1160,29.08,0,66.89
Wastes,48439,67344,9.98,0,66.895
Residues,8093,18945,48.19,0,66.9
Residues,21005,564,42.44,0,66.91
SRWC - coppice,51191,831,1.12,71.89,66.92
Residues,5137,5727,47.41249171,0.879797451,66.92915663
SRWC - coppice,21207,24486,21.86,62.56,66.93
Residues,50023,1896,33.09,0,66.94
Wastes,5087,560,13.05,0,66.94
Residues,28109,19646,43.7,0,66.95
SRWC - coppice,42015,61730,7.01,64.94,66.96
Wastes,21111,26874,31.93,0,66.97
Wastes,55037,160,29.47,0,66.98
SRWC - coppice,51600,5,19.1,56.32,66.98
Residues,54083,28178,32.71,0,66.99
Residues,13211,3067,3.28,60.8,66.99
Wastes,51177,4512,28.05,0,67.03
Residues,51113,834,45.21,0,67.04
Residues,21135,1847,41.97,0,67.05
Wastes,18059,2526,32.83,0,67.05
Residues,42127,51763,31.86,0,67.09
Residues,55017,343,37.55,0,67.1
Residues,55119,44121,31.81,0,67.10003196
Residues,6085,945,5.89,60.77,67.14
Wastes,19057,1441,0,0,67.14
Wastes,19117,314,0,0,67.14
Residues,21163,3263,38.99,0,67.17
Wastes,55019,1233,30.31,0,67.17
Wastes,13167,354,0,0,67.19
Residues,42079,21053,35.28,0,67.2
Residues,51021,1000,49.47,0,67.21
Wastes,17093,4226,28.71,0,67.21
Wastes,42031,1411,30.15,0,67.22
Residues,19181,940,34.66,0,67.23
Residues,42089,4151,42.44,0,67.2326066
SRWC - coppice,13143,122,15.88,64.41,67.24
Residues,13209,1655,43.88,0,67.25
Residues,13289,4431,48.11,0,67.27
SRWC - coppice,55061,9392,25.7,58.76,67.27
SRWC - coppice,42097,15552,18.16,56.09,67.3
Wastes,21223,317,30,0,67.33
SRWC - coppice,39121,50229,22.53,66.7,67.33
SRWC - coppice,47013,22000,12.45,72.96,67.35
Residues,21209,2537,41.79,0,67.36
Residues,42055,1396,36.41,0,67.36
Residues,12113,2567,46.79,0,67.38
Residues,21043,1488,44.51,0,67.39
Wastes,39081,2444,31.34,0,67.41
Residues,37047,6443,8.44,50.84,67.42
Residues,1105,1463,46.77,0,67.42
SRWC - coppice,39133,18539,21.79,70.86,67.43
Residues,22059,14045,42.33230046,10.35373015,67.43400285
SRWC - coppice,17143,9568,30.4,55.17,67.44
Residues,13165,5669,50.5,0,67.45
Residues,18175,95,40.8,0,67.45
Residues,29073,3166,36.82,0,67.47
Residues,55035,578,35.97,0,67.48
SRWC - coppice,42073,43064,26.24,56.95,67.49
Residues,21203,887,46.43,0,67.49
Wastes,51730,1151,32.77,0,67.5
SRWC - coppice,18119,39948,38.99712977,51.04236558,67.5031143
Residues,54097,1892,40.17,0,67.51
Wastes,55119,732,31.81,0,67.51
SRWC - coppice,36083,33386,34.37,53.39,67.53
Wastes,6037,356776,27.6,0,67.54
Wastes,34021,13200,31.15,0,67.54
Residues,45083,3369,54.7,0,67.55
SRWC - coppice,51015,198506,40.55477804,21.47761896,67.55500131
SRWC - coppice,39005,24947,15.59,83.37,67.56
Wastes,34015,10360,31.94,0,67.58
SRWC - coppice,21051,143,7.47,80.44,67.58
Wastes,34007,18352,30.12,0,67.6
Wastes,42115,1530,34.81,0,67.6
SRWC - coppice,18095,1305,30.45,53.74,67.6
Residues,54001,939,35.92,0,67.62
SRWC - coppice,42007,14504,21.36,56.95,67.62
Residues,8043,2153,51.27,0,67.62271714
SRWC - coppice,39103,40195,13.17,83.37,67.63
Residues,42103,4098,39.37,0,67.64
Wastes,12069,10854,32.15,0,67.64
Wastes,18159,563,31.6,0,67.64
Wastes,21045,575,31.3,0,67.68
Wastes,21179,1587,32.88,0,67.68
Residues,54041,306,41.16,0,67.69
Wastes,45079,14080,22.04,0,67.71
Wastes,50019,971,32.03,0,67.71
SRWC - coppice,24003,14002,5.65,89.02,67.72
SRWC - coppice,34035,12631,24.91,59.52,67.72
Wastes,13089,25334,19.59,0,67.725
Residues,47001,757,42.04,0,67.73
SRWC - coppice,36007,31512,29.45,56.24,67.8
SRWC - coppice,54097,50389,39.19705908,53.14239338,67.80801524
SRWC - coppice,13057,18,11.2,64.63,67.82
SRWC - coppice,42029,2002,31.84,64.11,67.83
Residues,53041,10892,50.57,0,67.84
Residues,50017,275,39.72,0,67.85
Wastes,50023,2123,33.09,0,67.85
Wastes,54083,1053,32.71,0,67.85
Wastes,13121,34978,20.24,0,67.865
Wastes,42079,11492,35.28,0,67.87
SRWC - coppice,51059,1448,20.59,56.32,67.87
Residues,51041,2898,54.26,0,67.9
Residues,47017,1192,49.71,0,67.9
Residues,48471,23494,58.6,0,67.91
Wastes,54061,3596,36.78,0,67.94
Residues,54069,562,40.04,0,67.95
Wastes,42127,1848,31.86,0,67.96
SRWC - coppice,17011,616,29.22,59.87,67.96
SRWC - coppice,39031,59539,18.15,72.16,67.96
Residues,42055,5824,36.41,0,67.98
SRWC - coppice,37003,272,9.66,71.32,67.98
SRWC - coppice,36025,61811,27.66,56.24,67.99
Wastes,26149,2179,32.25,0,68.01
SRWC - coppice,18073,6478,14.14,83.63,68.01
Wastes,55061,738,33.06,0,68.02
SRWC - coppice,42063,79967,6.87,88.49,68.02
SRWC - coppice,19031,10697,29.59,62.26,68.02
Residues,12113,1082,46.79,0,68.03
SRWC - coppice,54073,410,27.89,66.7,68.03
Wastes,54017,294,32.28,0,68.06
SRWC - coppice,51089,4445,11.76,64.42,68.06
SRWC - coppice,24025,19675,3.21,86.86,68.08
Wastes,5015,987,18.17,0,68.11
SRWC - coppice,39099,13343,21.34,70.86,68.13
SRWC - coppice,42113,4824,25.06,64.94,68.13
Wastes,21011,422,34.5,0,68.14
Residues,53041,72502,50.57,0,68.16
SRWC - coppice,33017,23,33.9,53.69,68.16
Wastes,21239,896,32.27,0,68.18
Residues,5071,3564,1.79,67.34,68.19
SRWC - coppice,51685,5,20.6,56.32,68.19
Residues,8057,525,0,68.69,68.2
Wastes,51570,626,36.28,0,68.2
SRWC - coppice,21123,809,31.17,56.66,68.21
Residues,21049,2374,47.61,0,68.22
Residues,51093,519,35.33921002,18.13695568,68.2388632
Wastes,5049,438,18.75,0,68.24
SRWC - coppice,18181,6859,14.76,83.63,68.25
Residues,42089,13238,42.44,0,68.27
SRWC - coppice,18135,7522,36.61,53.74,68.27
SRWC - coppice,39119,87346,42.83044787,39.15461498,68.28526309
Residues,37131,15143,11.31,56.15,68.29
Wastes,42103,2031,39.37,0,68.31
SRWC - coppice,39113,50286,4.45,111.47,68.35
Residues,47001,774,42.04,0,68.37
SRWC - coppice,51065,19819,19.96,53.8,68.37
Residues,37047,10656,8.44,50.84,68.39
SRWC - coppice,51109,31412,22.91,53.8,68.4
Residues,21073,959,49.4,0,68.41
Wastes,29113,1908,37.54,0,68.41
Residues,18043,2120,44.27,0,68.43
SRWC - coppice,26029,43,45.29,0,68.43
Residues,48499,9019,0,70.7,68.44
Wastes,51093,1265,34.75,0,68.44
Residues,12105,6370,51.83,0,68.45
Residues,53035,8213,4.42,61.94,68.46
SRWC - coppice,39131,23520,25.64,65.01,68.46
SRWC - coppice,37193,14894,11.14,71.32,68.47
Residues,21215,4337,49.74,0,68.48
Wastes,51790,856,36.61,0,68.48
Residues,42097,3026,43.67,0,68.5
SRWC - coppice,51075,29073,0,78.62,68.5
SRWC - coppice,51800,14963,41.84,0,68.51
SRWC - coppice,54093,16974,29.89,69.52,68.51
Residues,54097,1390,40.17,0,68.52
Residues,47187,1295,2.99,63.18,68.52
Residues,51173,1874,54.21,0,68.53
Residues,50007,638,49.72,0,68.55
SRWC - coppice,39085,198,46.03,42.81,68.56
Residues,1115,4250,0,72.12,68.59
SRWC - coppice,17099,324,27.96,59.87,68.59
Residues,5137,1916,52.19,0,68.59223382
Residues,21087,21,51.57,0,68.6
Wastes,42109,1423,34.63,0,68.6
SRWC - coppice,36043,89486,39.18106318,55.02000313,68.60839215
Wastes,21173,961,35.81,0,68.61
Residues,1029,18646,12.46,64.41,68.61909471
Residues,55017,7664,37.55,0,68.62
Residues,37075,2698,51.17,0,68.62
Residues,51041,1339,54.26,0,68.64
Residues,21211,4551,53.58,0,68.65
Wastes,29073,536,36.82,0,68.65
SRWC - coppice,36013,19755,19.61,63.53,68.65
Residues,48471,1326,58.6,0,68.71
Wastes,21023,303,35.95,0,68.72
SRWC - coppice,26021,128,20.72,64.21,68.73
Residues,50017,3014,39.72,0,68.74
Wastes,5143,7573,22.35,0,68.74
Wastes,34023,29488,39.16,0,68.74
Residues,19053,2101,40.6,0,68.75
Residues,21229,877,50.4,0,68.75
SRWC - coppice,39077,201,49.06,42.81,68.75
Wastes,51595,204,36.92,0,68.76
Wastes,42055,5422,36.41,0,68.77
Wastes,54001,603,35.92,0,68.77
SRWC - coppice,42075,9467,31.48,64.11,68.77
Residues,53035,17,4.42,61.94,68.78
Wastes,51065,928,33.83,0,68.79
SRWC - coppice,39043,1719,38.12,42.81,68.79
SRWC - coppice,18007,2999,23.03,83.63,68.81
SRWC - coppice,51005,1285,20.07,58.55,68.81
Residues,29019,4148,6.35,50.46,68.82
Wastes,54041,588,41.16,0,68.83
SRWC - coppice,42109,32425,27.18,56.09,68.83
Residues,29163,1353,42.62,0,68.84
Wastes,21099,660,42.04,0,68.85
SRWC - coppice,54065,153,10.74,62.42,68.85
SRWC - coppice,39141,30992,30.86,65.01,68.87
Residues,28061,9144,14.48,57.3,68.88
SRWC - coppice,21125,18884,14.63,80.44,68.88
Residues,13057,7816,11.2,64.63,68.89
SRWC - coppice,29081,113510,11.66,94.19,68.9
Wastes,51197,1050,38.8,0,68.91
Wastes,42089,6026,42.44,0,68.93
SRWC - coppice,29041,166497,33.97,57.3,68.94
SRWC - coppice,51153,20921,25.69,56.32,68.94
Wastes,48315,369,0,0,68.95
Residues,50011,1473,45.85,0,68.96
Wastes,51670,799,39.24,0,68.97
Wastes,55117,4111,41.39,0,68.98
SRWC - coppice,19183,28057,42.53893324,52.81792494,68.9856232
Residues,29063,2154,42.75,0,68.99
SRWC - coppice,18161,5413,40.48,53.74,68.99
SRWC - coppice,36011,634,73.93,0,69.01
SRWC - coppice,19051,111111,36.13,63.11,69.03
SRWC - coppice,29001,11338,28.27,70.33,69.03
SRWC - coppice,39153,3507,39.97,54.17,69.03
Wastes,55017,2255,37.55,0,69.04
SRWC - coppice,54013,24543,27.93,59.4,69.04
Residues,37047,34175,8.44,50.84,69.08
Residues,12105,1342,51.83,0,69.09
Wastes,38049,207,28.72,0,69.09
Wastes,21201,79,34.45,0,69.1
Residues,5071,4166,1.79,67.34,69.10991839
Residues,29137,4698,43.37,0,69.12
SRWC - coppice,18171,8808,32.22,71,69.12
SRWC - coppice,36017,72193,42.9875891,43.41962018,69.12465668
Residues,13133,5719,18.41,60.8,69.13
Residues,28067,13567,14.72,57.3,69.13
SRWC - coppice,55078,183,2.15,82.25,69.14
Residues,28147,8860,10.43,59.9,69.15
Residues,5005,1144,54.54,0,69.15798077
Residues,51075,4495,53.8,0,69.16
Residues,8051,23952,58.1,0,69.16
Wastes,51015,2632,39.03,0,69.17
SRWC - coppice,42061,41895,7.23,78.7,69.17
SRWC - coppice,36105,22207,45.54878597,47.81813617,69.17842797
Wastes,21151,3048,36.78,0,69.18
Wastes,55035,3607,35.97,0,69.18
Wastes,18107,1366,39.64,0,69.2
SRWC - coppice,29103,49368,12.66,88.32,69.2
Residues,37131,3228,11.31,56.15,69.22
SRWC - coppice,36109,43088,4.35,87.52,69.22
Residues,21199,1415,55.91,0,69.24
Residues,21087,3364,51.57,0,69.27
Wastes,51029,610,36.42,0,69.27
SRWC - coppice,26007,14578,50.97,0,69.27
Residues,26077,1033,55.83,0,69.28
SRWC - coppice,42077,41451,28.51,73.22319148,69.28724687
Residues,37017,48370,25.2737668,41.92802233,69.30959603
SRWC - coppice,29205,20835,34.03,57.3,69.31
SRWC - coppice,37117,692,34.75,0,69.31
Wastes,18095,4660,41.12,0,69.32
SRWC - coppice,19163,611,34.62,62.26,69.34
SRWC - coppice,26159,11494,23.41,64.21,69.34
Wastes,39171,1344,43.82,0,69.36
Wastes,51121,3421,40.42,0,69.36
Residues,47187,1709,2.99,63.18,69.37
Residues,48499,2875,0,70.7,69.38
Wastes,51081,423,40.21,0,69.38
Wastes,22127,538,0,0,69.39
Residues,51121,6539,61.21499618,0,69.41350818
Residues,1029,6804,12.46,64.41,69.44346855
Residues,21073,5218,49.4,0,69.45
SRWC - coppice,29199,92076,12.83,88.32,69.45
Residues,20001,4592,41.68,0,69.46
SRWC - coppice,18117,57424,64.68878518,35.57279604,69.46457509
Residues,40021,1312,57.2,0,69.47
Wastes,51063,552,39.58,0,69.47
Residues,29149,3052,47.01,0,69.47
Residues,47089,619,51.88,0,69.49
Residues,42041,870,45.19,0,69.49
Wastes,53011,15648,40.76,0,69.51
SRWC - coppice,29075,38113,11.12,94.19,69.51
Residues,13021,1329,6.34,75.93,69.52
SRWC - coppice,18133,25298,39.62,71,69.52
SRWC - coppice,36035,2485,40.75,53.39,69.52
Residues,1119,4465,0,79.48,69.53
Residues,37133,14027,16.79,53.5,69.53
Residues,8027,3290,59.75,0,69.53568085
SRWC - coppice,39029,29111,21.96,79.61493868,69.54584178
Residues,1115,14784,0,84.44660985,69.54644142
SRWC - coppice,42049,50950,25.64,63.53,69.56
Residues,28015,10173,17.29,56.5,69.57
Wastes,24043,5335,39.11,0,69.57
Residues,13143,5378,15.88,64.41,69.6
Residues,51191,1000,1.12,71.89,69.62
Wastes,18087,1347,43.2,0,69.62
Residues,20107,1128,66.23,0,69.63
Residues,51145,2369,11.32,53.8,69.64
Wastes,50017,1035,39.72,0,69.65
Wastes,18033,1511,44.1,0,69.66
Wastes,54097,876,40.17,0,69.66
Wastes,18043,2693,44.27,0,69.67
Wastes,51155,1243,43.94,0,69.67
SRWC - coppice,51125,44933,3.72,96.08,69.67
Residues,21217,636,55.74,0,69.68
Residues,51107,794,10.37,56.32,69.68
Residues,26029,1369,9.17,54.46,69.69
Wastes,6075,29676,5.39,45.26,69.69
Residues,13237,3117,19.41,60.8,69.71
Wastes,17149,582,41.5,0,69.73
Wastes,39077,2121,41.64,0,69.73
SRWC - coppice,51139,52179,20.75,59.76,69.73
SRWC - coppice,55087,93671,33.50983869,61.6647559,69.73741307
Residues,13057,3180,11.2,64.63,69.74
SRWC - coppice,51079,21482,18.39,78.4,69.77
SRWC - coppice,21041,33892,52.08391538,54.5433052,69.77752242
Residues,37101,29322,13.35,60.95,69.81
SRWC - coppice,42081,45486,31.85,56.09,69.81
Residues,51087,1614,61.05,0,69.82
SRWC - coppice,17131,26555,45.18,55.17,69.83
Residues,36007,2515,57.26,0,69.83
Wastes,21135,495,41.97,0,69.83
SRWC - coppice,55027,9737,16.25,84.53,69.83
SRWC - coppice,42001,49629,17.05,67.07,69.84
Residues,28061,7112,14.48,57.3,69.85
Residues,12059,1664,17.22,55.13,69.86
SRWC - coppice,51035,996,10.53,85.9,69.86
SRWC - coppice,42059,6908,25.13,73.43,69.87
Wastes,47055,1036,4,0,69.87
SRWC - coppice,29121,64687,38.08,57.3,69.87
Residues,37091,12676,18.3,56.15,69.89
Residues,29147,1253,45.82,0,69.89
Residues,51075,3770,53.8,0,69.9
Residues,13045,18766,16.56,64.41,69.91
Wastes,28035,2746,3.16,0,69.91
Wastes,25023,17850,40.97,0,69.92
Wastes,37051,11556,22.78407407,23.82962963,69.92222222
SRWC - coppice,10003,27541,42.49006173,40.14665263,69.92879707
Wastes,18081,5135,42.22,0,69.93
Wastes,21163,1047,38.99,0,69.94
Residues,8065,1027,61.17,0,69.95
Wastes,5065,483,26.24,0,69.95
Wastes,21049,1278,41.71,0,69.95
Wastes,29019,6030,6.35,50.46,69.95
SRWC - coppice,39047,8888,18.74,89.74,69.95
Wastes,29163,663,42.62,0,69.97
Wastes,42133,15654,40.65,0,69.97
Residues,20125,7669,43.92,0,70
Residues,18019,330,53.5,0,70.01
Wastes,29063,461,42.75,0,70.01
SRWC - coppice,42095,41837,34.30507111,64.021731,70.01895165
Wastes,20001,477,41.68,0,70.02
SRWC - coppice,24013,39680,16.67,67.07,70.02
SRWC - coppice,51113,72197,33.19,59.76,70.02
Residues,13043,430,43.74827907,23.10251163,70.02855814
Wastes,5029,759,26.58,0,70.03
Wastes,51800,3047,41.84,0,70.04
Residues,37061,15425,20.26,53.5,70.06
Wastes,5007,8324,26.71,0,70.06
Residues,37137,15461,16.96,57.09,70.07
Residues,48407,1797,63.08,0,70.07
Wastes,21209,1753,41.79,0,70.08
Wastes,47009,4435,4.39,0,70.09
Residues,1127,17260,10.41,68.17,70.11
Residues,28067,2962,14.72,57.3,70.11
SRWC - coppice,36019,24774,9.65,88.27,70.11
Residues,13133,1091,18.41,60.8,70.12
SRWC - coppice,18111,2617,24.06,83.63,70.14
Residues,37193,3558,60.17,0,70.17
SRWC - coppice,42091,16635,18.67,91.72,70.17
Wastes,21043,983,44.51,0,70.18
Wastes,45085,3865,20.4,0,70.18
SRWC - coppice,47035,26819,15.76,88.05,70.18
Residues,18013,38,11.2,49.78,70.2
Wastes,34033,2349,40.57,0,70.22
Residues,51089,11521,11.76,64.42,70.23
Residues,1119,2951,0,79.48,70.23
SRWC - coppice,17019,9362,6.99,112.36,70.23
Residues,13013,2446,60.62,0,70.24
SRWC - coppice,39045,18601,31.68,66.44,70.25
SRWC - coppice,39155,16611,42.75,54.17,70.25
Residues,28091,24279,15.23,59.9,70.26
Residues,50007,1896,49.72,0,70.27
Residues,28015,5360,17.29,56.5,70.27
Wastes,37009,971,42.6,0,70.27
Wastes,51169,815,45.17,0,70.27
Wastes,48339,17352,27.07,0,70.275
Residues,34031,167,40.87,0,70.3
SRWC - coppice,36037,366,30.66,57.46,70.31
Residues,36007,1081,57.26,0,70.32
SRWC - coppice,54061,33342,36.66,73.43,70.32
Residues,21217,1585,55.74,0,70.35
Residues,5143,3100,22.35,49.6,70.35
SRWC - coppice,39017,63548,32.43,79.55587713,70.35213099
Wastes,51075,763,0,53.8,70.36
SRWC - coppice,24023,37322,30.01,69.52,70.36
Residues,51165,1090,64.06,0,70.39
Residues,26137,21502,46.37,0,70.39422844
Residues,13219,9537,21.17,60.8,70.4
SRWC - coppice,54035,55929,11.94,88.17863863,70.4141592
Residues,37125,34819,14.01,60.1,70.43
Wastes,18109,2475,43.72,0,70.44
Residues,24037,1273,0,70.4,70.46
SRWC - coppice,54009,40,29.26,73.43,70.46
Residues,44003,488,12.01,56.72,70.47
SRWC - coppice,42101,117,7.28,119.2,70.47
Residues,28045,11452,11.05,70.31,70.5
Residues,51191,809,1.12,71.89,70.5
Residues,13143,2317,15.88,64.41,70.5
Residues,13021,1125,6.34,75.93,70.51
Residues,37133,956,16.79,53.5,70.51
Wastes,26075,5728,44.33,0,70.51
Wastes,17095,1871,0.62,55.17,70.53
Wastes,51079,672,42.71,0,70.53
SRWC - coppice,51031,92652,24.77,70.29,70.53
Residues,47071,4592,13.99,65.58,70.54
Wastes,20125,1232,43.92,0,70.56
Residues,21199,1834,10.77,62.56,70.57
Residues,13171,6969,41.27551442,26.80228153,70.57346535
SRWC - coppice,51163,113265,30.84,58.55,70.58
Residues,51053,13682,18.04,60.59,70.58
Residues,42057,2201,51.08,0,70.59
Wastes,21185,2197,50.46,0,70.6
Residues,13199,929,49.62,0,70.62
Residues,5073,1385,0.42,79.78,70.62
Residues,37191,20340,35.46767945,35.30545231,70.6205939
Wastes,25017,55088,32.35928914,16.42692456,70.62514994
Residues,1107,11998,11.04,67.89,70.63
Residues,28061,1320,14.48,57.3,70.63
SRWC - coppice,39075,71174,33.75,74.63,70.64
Wastes,1053,813,25.6,0,70.66
Wastes,42097,3382,43.67,0,70.66
SRWC - coppice,38037,109711,6.33,0,70.66
Residues,51185,2678,58.59,0,70.67
Wastes,21005,775,42.44,0,70.67
Wastes,18145,1588,48.58,0,70.67
SRWC - coppice,51029,47050,47.24104145,36.42482784,70.67058767
Residues,50011,1388,45.85,0,70.68
Residues,37101,9849,13.35,60.95,70.68
SRWC - coppice,24510,8,33.57,63.16,70.68
SRWC - coppice,42017,25642,21.62,91.72,70.68
Wastes,34031,18064,40.87,0,70.69
Residues,13237,1125,19.41,60.8,70.7
Wastes,21017,715,40.39,0,70.7
Residues,51165,1304,64.06,0,70.71
Residues,20207,811,48.29,0,70.72
Residues,29189,2792,12.06,58.44,70.72
Wastes,29119,820,46.88,0,70.75
SRWC - coppice,54077,89748,34.93,69.52,70.77
SRWC - coppice,23031,85,49.42,53.69,70.78
SRWC - coppice,21203,478,36.83,62.56,70.8
Wastes,48491,16330,25.38,0,70.805
Residues,13045,2153,16.56,64.41,70.81
Wastes,42119,1614,44.31,0,70.81
SRWC - coppice,24031,36383,32.96341286,56.95941181,70.81224308
Residues,40021,1041,57.2,0,70.82
Residues,37091,5049,18.3,56.15,70.82
Residues,47181,4026,13.69,65.58,70.83
Residues,51053,3683,18.04,60.59,70.83
Residues,37093,18973,16.45,60.1,70.84
Residues,47071,1837,13.99,65.58,70.84
Wastes,26137,860,46.37,0,70.87
SRWC - coppice,36117,13974,21.34,57.58,70.87
Residues,20021,9992,47.94,0,70.8786269
SRWC - coppice,20037,40786,32.48438803,0,70.88210219
Residues,45081,13562,19.33,59.89,70.89
Residues,1017,5250,0,93.28,70.89
Residues,13159,7749,24.73,60.8,70.89
Residues,45009,4617,17.01,62.33,70.89
Residues,28067,13330,14.72,57.3,70.89
SRWC - coppice,26093,12581,10.17,96.54,70.89
SRWC - coppice,34037,26935,33.22,59.52,70.89
Residues,12059,1103,17.22,55.13,70.9
Wastes,29147,836,45.82,0,70.9
Residues,27007,1094,6.51,75.29,70.91129799
Residues,13217,6782,26.67,60.8,70.92
SRWC - coppice,17073,12529,48.59083247,55.71018677,70.92454945
Residues,37137,5152,16.96,57.09,70.94
Residues,20011,12173,49.27,0,70.95
Residues,37073,1650,60.54,0,70.96
Wastes,42041,8555,45.19,0,70.96
Residues,47171,8259,69.47,0,70.97
Wastes,29149,393,47.01,0,70.98
Wastes,37085,4371,45.6,0,70.98
SRWC - coppice,51049,20974,30.89,53.8,70.98
Residues,53041,6336,50.57,0,71
SRWC - coppice,21237,118,22.06,83.97,71
SRWC - coppice,36069,18005,26.49,57.58,71
Residues,37003,3620,9.66,71.32,71.01
Wastes,12113,5665,46.79,0,71.01
Residues,12069,2934,42.87784594,25.09441036,71.02856851
Residues,47051,2393,59,0,71.03
Residues,37061,4827,20.26,53.5,71.03
SRWC - coppice,24005,33768,29.99,63.16,71.03
Residues,13227,6791,20.68,64.63,71.04
Residues,1127,4188,10.41,68.17,71.06
Residues,1061,12808,20.94,55.13,71.07
SRWC - coppice,42083,2582,18.48,93.27,71.09
Residues,47059,1154,66.61,0,71.1
SRWC - coppice,18009,1443,44.22,53.74,71.11
Residues,51005,4479,20.07,58.55,71.11136638
Residues,26053,123,10.01,65.83,71.13
Residues,21199,850,10.77,62.56,71.14
Wastes,42053,274,45.92,0,71.14
Residues,51089,3956,11.76,64.42,71.16
Wastes,54079,2024,47.66,0,71.16
SRWC - coppice,37051,14849,18.51,0,71.16
Wastes,50007,5674,49.72,0,71.18
Residues,54003,2232,54.27,0,71.19
Wastes,47093,15778,24.51,0,71.195
Residues,37133,9041,16.79,53.5,71.2
Wastes,21215,622,49.74,0,71.2
SRWC - coppice,54099,192,24.04,79.96,71.2
SRWC - coppice,17057,37996,31.78778187,78.78554901,71.20448784
SRWC - coppice,51167,966,24.14,71.89,71.21
Residues,5119,9763,10.76,69.58,71.22
