feedstock,tillage_type,region_production,region_destination,equipment_group,feedstock_measure,feedstock_amount,unit_numerator,unit_denominator
forest residues,no tillage,51169,26099,south,harvested,1095.3,dry short ton,
forest residues,no tillage,51171,26091,south,harvested,1499.8,dry short ton,
forest residues,no tillage,51173,13115,south,harvested,1636.7,dry short ton,
forest residues,no tillage,51175,25017,south,harvested,2621.1,dry short ton,
forest residues,no tillage,51177,18065,south,harvested,1951.4,dry short ton,
forest residues,no tillage,51179,42041,south,harvested,462.3,dry short ton,
forest residues,no tillage,51181,36085,south,harvested,940.5,dry short ton,
forest residues,no tillage,51183,26091,south,harvested,3824.4,dry short ton,
forest residues,no tillage,51185,13319,south,harvested,800.4,dry short ton,
forest residues,no tillage,51187,42003,south,harvested,166.1,dry short ton,
forest residues,no tillage,51191,05107,south,harvested,1576.1,dry short ton,
forest residues,no tillage,51193,26099,south,harvested,1249,dry short ton,
forest residues,no tillage,51195,01071,south,harvested,757.2,dry short ton,
forest residues,no tillage,51197,01065,south,harvested,1076.3,dry short ton,
forest residues,no tillage,51199,13319,south,harvested,581.6,dry short ton,
forest residues,no tillage,51550,12023,south,harvested,652.8,dry short ton,
forest residues,no tillage,51800,13261,south,harvested,1720.3,dry short ton,
forest residues,no tillage,51810,34017,south,harvested,717.6,dry short ton,
forest residues,no tillage,54003,39139,northeast,harvested,1266.8,dry short ton,
forest residues,no tillage,54005,13319,northeast,harvested,519.7,dry short ton,
forest residues,no tillage,54007,45049,northeast,harvested,184.8,dry short ton,
forest residues,no tillage,54011,45003,northeast,harvested,25.1,dry short ton,
forest residues,no tillage,54013,47037,northeast,harvested,185.3,dry short ton,
forest residues,no tillage,54015,17197,northeast,harvested,220.3,dry short ton,
forest residues,no tillage,54019,01067,northeast,harvested,317.1,dry short ton,
forest residues,no tillage,54021,01067,northeast,harvested,291.9,dry short ton,
forest residues,no tillage,54023,21191,northeast,harvested,2924,dry short ton,
forest residues,no tillage,54025,55079,northeast,harvested,2973,dry short ton,
forest residues,no tillage,54027,47037,northeast,harvested,897.8,dry short ton,
forest residues,no tillage,54031,01083,northeast,harvested,1184,dry short ton,
forest residues,no tillage,54035,01083,northeast,harvested,185.3,dry short ton,
forest residues,no tillage,54037,13319,northeast,harvested,342.6,dry short ton,
forest residues,no tillage,54039,17119,northeast,harvested,275.4,dry short ton,
forest residues,no tillage,54041,13319,northeast,harvested,100.2,dry short ton,
forest residues,no tillage,54045,17119,northeast,harvested,169.7,dry short ton,
forest residues,no tillage,54053,01099,northeast,harvested,311,dry short ton,
forest residues,no tillage,54055,45049,northeast,harvested,42,dry short ton,
forest residues,no tillage,54057,26091,northeast,harvested,1671.5,dry short ton,
forest residues,no tillage,54063,42007,northeast,harvested,601.1,dry short ton,
forest residues,no tillage,54065,26159,northeast,harvested,1646.5,dry short ton,
forest residues,no tillage,54067,01065,northeast,harvested,935,dry short ton,
forest residues,no tillage,54071,17197,northeast,harvested,1654.2,dry short ton,
forest residues,no tillage,54073,17183,northeast,harvested,352.9,dry short ton,
forest residues,no tillage,54075,55079,northeast,harvested,892.9,dry short ton,
forest residues,no tillage,54081,18065,northeast,harvested,126.7,dry short ton,
forest residues,no tillage,54083,25003,northeast,harvested,5758.2,dry short ton,
forest residues,no tillage,54085,18171,northeast,harvested,782.3,dry short ton,
forest residues,no tillage,54087,17183,northeast,harvested,185.3,dry short ton,
forest residues,no tillage,54089,55079,northeast,harvested,162.6,dry short ton,
forest residues,no tillage,54093,26159,northeast,harvested,1295.5,dry short ton,
forest residues,no tillage,54095,36117,northeast,harvested,364.5,dry short ton,
forest residues,no tillage,54099,01067,northeast,harvested,961.1,dry short ton,
forest residues,no tillage,54101,42049,northeast,harvested,1253.4,dry short ton,
forest residues,no tillage,54105,39061,northeast,harvested,4.8,dry short ton,
forest residues,no tillage,54107,01073,northeast,harvested,331.6,dry short ton,
forest residues,no tillage,55001,55025,north central,harvested,957.8,dry short ton,
forest residues,no tillage,55003,21059,north central,harvested,7644.2,dry short ton,
forest residues,no tillage,55005,26099,north central,harvested,2276.8,dry short ton,
forest residues,no tillage,55007,19183,north central,harvested,10689.1,dry short ton,
forest residues,no tillage,55009,55079,north central,harvested,173.1,dry short ton,
forest residues,no tillage,55011,05063,north central,harvested,774.1,dry short ton,
forest residues,no tillage,55013,19193,north central,harvested,3672.9,dry short ton,
forest residues,no tillage,55017,29095,north central,harvested,4870.4,dry short ton,
forest residues,no tillage,55019,39061,north central,harvested,5726,dry short ton,
forest residues,no tillage,55021,55025,north central,harvested,163.5,dry short ton,
forest residues,no tillage,55023,19061,north central,harvested,62,dry short ton,
forest residues,no tillage,55025,55025,north central,harvested,410,dry short ton,
forest residues,no tillage,55027,55025,north central,harvested,1035.8,dry short ton,
forest residues,no tillage,55029,19099,north central,harvested,872.3,dry short ton,
forest residues,no tillage,55031,19027,north central,harvested,8114.5,dry short ton,
forest residues,no tillage,55033,19193,north central,harvested,4118.8,dry short ton,
forest residues,no tillage,55035,26159,north central,harvested,2056,dry short ton,
forest residues,no tillage,55037,29175,north central,harvested,3224.4,dry short ton,
forest residues,no tillage,55039,55025,north central,harvested,119.2,dry short ton,
forest residues,no tillage,55041,55025,north central,harvested,8558.5,dry short ton,
forest residues,no tillage,55043,19061,north central,harvested,99.1,dry short ton,
forest residues,no tillage,55045,19045,north central,harvested,421.2,dry short ton,
forest residues,no tillage,55047,55025,north central,harvested,86.9,dry short ton,
forest residues,no tillage,55049,55025,north central,harvested,78.5,dry short ton,
forest residues,no tillage,55051,19193,north central,harvested,7258.9,dry short ton,
forest residues,no tillage,55053,27053,north central,harvested,5735.6,dry short ton,
forest residues,no tillage,55055,55025,north central,harvested,1108.5,dry short ton,
forest residues,no tillage,55057,55025,north central,harvested,597.5,dry short ton,
forest residues,no tillage,55059,55079,north central,harvested,726.7,dry short ton,
forest residues,no tillage,55061,55079,north central,harvested,85.9,dry short ton,
forest residues,no tillage,55063,29095,north central,harvested,1935.9,dry short ton,
forest residues,no tillage,55067,17183,north central,harvested,2680.7,dry short ton,
forest residues,no tillage,55069,26099,north central,harvested,9692.4,dry short ton,
forest residues,no tillage,55071,19183,north central,harvested,700.1,dry short ton,
forest residues,no tillage,55073,19027,north central,harvested,14257,dry short ton,
forest residues,no tillage,55075,29033,north central,harvested,8413.1,dry short ton,
forest residues,no tillage,55077,55025,north central,harvested,27.7,dry short ton,
forest residues,no tillage,55078,55079,north central,harvested,933.8,dry short ton,
forest residues,no tillage,55081,29175,north central,harvested,4217.8,dry short ton,
forest residues,no tillage,55083,55079,north central,harvested,3623.7,dry short ton,
forest residues,no tillage,55085,19109,north central,harvested,9340.8,dry short ton,
forest residues,no tillage,55087,19045,north central,harvested,65.7,dry short ton,
forest residues,no tillage,55089,55079,north central,harvested,139.7,dry short ton,
forest residues,no tillage,55091,29021,north central,harvested,459.7,dry short ton,
forest residues,no tillage,55093,27053,north central,harvested,1145.9,dry short ton,
forest residues,no tillage,55095,27053,north central,harvested,4319.5,dry short ton,
forest residues,no tillage,55097,17099,north central,harvested,927.1,dry short ton,
forest residues,no tillage,55099,39061,north central,harvested,12880.2,dry short ton,
forest residues,no tillage,55101,55079,north central,harvested,137,dry short ton,
forest residues,no tillage,55103,55025,north central,harvested,202.9,dry short ton,
forest residues,no tillage,55105,55079,north central,harvested,461.7,dry short ton,
forest residues,no tillage,55107,29217,north central,harvested,5886.2,dry short ton,
forest residues,no tillage,55109,27053,north central,harvested,1775,dry short ton,
forest residues,no tillage,55111,55025,north central,harvested,110.6,dry short ton,
forest residues,no tillage,55113,19083,north central,harvested,5511.4,dry short ton,
forest residues,no tillage,55115,29027,north central,harvested,1710,dry short ton,
forest residues,no tillage,55117,55079,north central,harvested,717.4,dry short ton,
forest residues,no tillage,55119,19109,north central,harvested,10036.6,dry short ton,
forest residues,no tillage,55121,19061,north central,harvested,1499.9,dry short ton,
forest residues,no tillage,55123,19183,north central,harvested,72.2,dry short ton,
forest residues,no tillage,55125,18171,north central,harvested,7290.4,dry short ton,
forest residues,no tillage,55127,55025,north central,harvested,103.3,dry short ton,
forest residues,no tillage,55129,19045,north central,harvested,6329.5,dry short ton,
forest residues,no tillage,55131,55079,north central,harvested,128.3,dry short ton,
forest residues,no tillage,55133,55025,north central,harvested,528,dry short ton,
forest residues,no tillage,55135,17113,north central,harvested,1269.2,dry short ton,
forest residues,no tillage,55137,55025,north central,harvested,500,dry short ton,
forest residues,no tillage,55139,55025,north central,harvested,56,dry short ton,
forest residues,no tillage,55141,29021,north central,harvested,1152.2,dry short ton,
forest residues,no tillage,56001,38049,inland west,harvested,1410.8,dry short ton,
forest residues,no tillage,56005,08031,inland west,harvested,252.7,dry short ton,
forest residues,no tillage,56007,08031,inland west,harvested,8752.4,dry short ton,
forest residues,no tillage,56011,08063,inland west,harvested,964.4,dry short ton,
forest residues,no tillage,56019,40139,inland west,harvested,2681.3,dry short ton,
forest residues,no tillage,56025,08031,inland west,harvested,983,dry short ton,
forest residues,no tillage,56029,08063,inland west,harvested,272.6,dry short ton,
forest residues,no tillage,56033,08031,inland west,harvested,2352.7,dry short ton,
forest residues,no tillage,56035,53071,inland west,harvested,605.9,dry short ton,
forest residues,no tillage,56045,08031,inland west,harvested,1059.3,dry short ton,
forest residues,no tillage,08055,08031,inland west,harvested,935,dry short ton,
forest residues,no tillage,08057,35009,inland west,harvested,50.1,dry short ton,
forest residues,no tillage,08059,08031,inland west,harvested,1281.5,dry short ton,
forest residues,no tillage,08065,35009,inland west,harvested,97.9,dry short ton,
forest residues,no tillage,08069,08031,inland west,harvested,3094.9,dry short ton,
forest residues,no tillage,08071,48279,inland west,harvested,678.4,dry short ton,
forest residues,no tillage,08081,16075,inland west,harvested,252.7,dry short ton,
forest residues,no tillage,08093,08031,inland west,harvested,1806.6,dry short ton,
forest residues,no tillage,08097,35009,inland west,harvested,314.5,dry short ton,
forest residues,no tillage,08101,40143,inland west,harvested,139.9,dry short ton,
forest residues,no tillage,08103,16075,inland west,harvested,262.8,dry short ton,
forest residues,no tillage,08105,08063,inland west,harvested,261.3,dry short ton,
forest residues,no tillage,08107,35009,inland west,harvested,851.1,dry short ton,
forest residues,no tillage,08109,48441,inland west,harvested,646.8,dry short ton,
forest residues,no tillage,08117,08031,inland west,harvested,646.1,dry short ton,
forest residues,no tillage,08119,08031,inland west,harvested,561.2,dry short ton,
forest residues,no tillage,09001,34017,northeast,harvested,41.4,dry short ton,
forest residues,no tillage,09003,25003,northeast,harvested,72.3,dry short ton,
forest residues,no tillage,09005,25003,northeast,harvested,319,dry short ton,
